Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Paris T.|FRA|Right-Handed|Kupcic J.|SVN|Right-Handed|0.0|0.0|32.0|4.0|2.0|-1.0|-3.6500000000000004
hard|Dellavedova M.|AUS|Right-Handed|Gavrielides L.|DEU|Right-Handed|1.0||-32.0|1.0|6.0|4.0|1.49
Varioussurfaces|Mazzola F.|ITA|Right-Handed|Benchakroun M.|MAR|Right-Handed|1.0||-32.0|-4.0|-2.0|-1.0|0.1399999999999999
Varioussurfaces|Moreno A.|FRA|Right-Handed|Lapadat J.|CAN|Left-Handed|0.0|-5.0|32.0|4.0|2.0|2.0|1.83
hard|Camus C.|FRA|Left-Handed|Becroft I.|NZL|Right-Handed|1.0||-32.0|-4.0|-2.0|-6.0|1.21
clay|Pucinelli De Almeida M.|BRA|Right-Handed|Andreev A.|BGR|Right-Handed|1.0||167.0|10.0|3.0|0.0|0.3400000000000001
Varioussurfaces|Oliynykov N.|HRV|Right-Handed|Verbin P.|RUS|Right-Handed|1.0||-32.0|-4.0|-2.0|-3.0|2.39
hard|Geerts M.|BEL|Right-Handed|Fucsovics M.|HUN|Right-Handed|1.0||-588.0|-9.0|-10.0|-3.0|5.62
hard|Cazacu D.|ROU|Left-Handed|Rodriguez L.|ARG|Right-Handed|1.0||-32.0|-4.0|-2.0|-4.0|1.5799999999999998
hard|Rodriguez L.|ARG|Right-Handed|Cazacu D.|ROU|Left-Handed|0.0|3.0|32.0|4.0|2.0|4.0|-1.5799999999999998
hard|Moreno De Alboran N.|FRA|Right-Handed|Moro Canas A.|ESP|Right-Handed|0.0|4.0|32.0|6.0|2.0|4.0|-0.5600000000000003
Varioussurfaces|Teglas I.|ROU|Right-Handed|Marinescu M.|ROU|Right-Handed|0.0|-5.0|32.0|4.0|2.0|-1.0|2.4800000000000004
Varioussurfaces|Woestendick C.|ESP|Right-Handed|Nefve A.|FRA|Left-Handed|1.0||-32.0|-4.0|-2.0|-7.0|5.13
hard|Gerasimov E.|BLR|Right-Handed|Borg L.|SWE|Right-Handed|0.0|12.0|313.0|10.0|13.0|10.0|-0.98
Varioussurfaces|Francisco L.|ESP|Right-Handed|Planelles Ripoll G.|ESP|Right-Handed|0.0|-1.0|32.0|4.0|2.0|2.0|-0.6800000000000002
hard|Isner J.|ESP|Right-Handed|Koepfer D.|DEU|Left-Handed|1.0||-70.0|29.0|28.0|9.0|-0.9300000000000002
hard|Jasika O.|AUS|Left-Handed|Walton A.|AUS|Right-Handed|0.0|4.0|-153.0|-16.0|-2.0|2.0|0.8899999999999999
hard|Bernard A.|ESP|Left-Handed|Andrade A.|ECU|Right-Handed|1.0||-32.0|3.0|3.0|-4.0|-0.039999999999999813
Varioussurfaces|Stice T.|FRA|Right-Handed|Mizrahi D.|ESP|Right-Handed|0.0|-1.0|32.0|4.0|2.0|0.0|-1.4699999999999998
Varioussurfaces|Sinha A.|FRA|Right-Handed|Massard L.|FRA|Right-Handed|0.0|1.0|32.0|4.0|2.0|1.0|-0.9800000000000002
hard|Ujvary M.|AUT|Right-Handed|Gloeckler M.|AUT|Right-Handed|0.0|-4.0|32.0|-5.0|-3.0|-5.0|-0.27
Varioussurfaces|Boros A.|HUN|Right-Handed|Bruna N.|CHL|Right-Handed|0.0|-7.0|32.0|4.0|2.0|-5.0|0.5899999999999999
Varioussurfaces|Mizrahi D.|ESP|Right-Handed|Stice T.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|0.0|1.4699999999999998
Varioussurfaces|Liu L.|ESP|Right-Handed|Hashimoto H.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|0.0|0.010000000000000009
Varioussurfaces|Sachdev R.|ESP|Right-Handed|Giddens M.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|0.5|0.15999999999999992
Varioussurfaces|Marinescu M.|ROU|Right-Handed|Teglas I.|ROU|Right-Handed|1.0||-32.0|-4.0|-2.0|1.0|-2.4800000000000004
Varioussurfaces|Caldes J.|ESP|Right-Handed|Revelli G.|ESP|Right-Handed|0.0|5.0|32.0|4.0|2.0|1.0|-0.7499999999999998
hard|Sumizawa D.|JPN|Right-Handed|Nishiwaki K.|JPN|Right-Handed|0.0|-2.0|32.0|-3.0|-3.0|-4.0|0.030000000000000027
hard|Denolly C.|FRA|Left-Handed|Saraiva Dos Santos P.|BRA|Right-Handed|1.0||-32.0|-3.0|0.0|3.0|-3.0000000000000004
hard|Braithwaite T.|AUS|Right-Handed|Matsumura R.|JPN|Right-Handed|0.0|-8.0|32.0|11.0|2.0|-3.0|-1.22
hard|Sorger S.|AUT|Right-Handed|Roncadelli F.|URY|Left-Handed|1.0||-32.0|3.0|-2.0|-6.0|-0.5
hard|Tanner G.|CHE|Right-Handed|Gentzsch T.|DEU|Right-Handed|0.0|2.0|32.0|4.0|2.0|3.0|1.33
hard|Diez S.|CAN|Right-Handed|Atmane T.|FRA|Left-Handed|1.0||-191.0|-4.0|-10.0|11.0|1.81
Varioussurfaces|Talic Z.|AUS|Left-Handed|Deari S.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|-9.0|-0.3599999999999999
Varioussurfaces|Martin Manzano J.|ITA|Left-Handed|Militi Ribaldi A.|ITA|Right-Handed|0.0|-6.0|32.0|4.0|2.0|-6.0|0.56
Varioussurfaces|Ji Z.|CHN|Right-Handed|Seggerman R.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|-1.5|1.78
Varioussurfaces|Lara Salmeron D.|ESP|Right-Handed|Falcao G.|PRT|Right-Handed|1.0||-32.0|-4.0|-2.0|-13.0|2.04
hard|Sekulic P.|AUS|Right-Handed|Cozbinov A.|ESP|Right-Handed|0.0|-6.0|32.0|4.0|2.0|-9.0|-0.6899999999999997
hard|Zgirovsky A.|BLR|Right-Handed|Purtseladze S.|GEO|Right-Handed|0.0|2.0|32.0|2.0|8.0|0.0|0.96
hard|Tkemaladze Z.|GEO|Right-Handed|Erel Y.|TUR|Left-Handed|1.0||-32.0|-7.0|0.0|1.0|2.55
hard|Sibanda M.|ZWE|Right-Handed|Yadav Y.|IND|Right-Handed|0.0|0.0|32.0|-6.0|-8.0|-1.0|-3.31
clay|Bourgue M.|FRA|Right-Handed|Martinez P.|ESP|Right-Handed|0.0|2.0|-89.0|7.0|3.0|3.0|1.88
Varioussurfaces|Kumar E.|ESP|Right-Handed|Bonetto N.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|0.5|2.38
hard|Oberleitner N.|AUT|Right-Handed|Rawat S.|IND|Right-Handed|0.0|-7.0|32.0|10.0|10.0|-6.0|-0.42999999999999994
hard|Ficovich J.|ARG|Right-Handed|Bellier A.|CHE|Left-Handed|0.0|0.0|44.0|-2.0|-5.0|0.0|0.05999999999999983
hard|Ouakaa A.|TUN|Right-Handed|Desousa J.|NLD|Right-Handed|0.0|5.0|32.0|4.0|2.0|4.0|-7.29
Varioussurfaces|Bolla A.|ITA|Right-Handed|Marchetti F.|ITA|Right-Handed|0.0|1.0|32.0|4.0|2.0|2.0|-1.0799999999999998
hard|Oliveira G.|VEN|Left-Handed|Ilkel C.|TUR|Right-Handed|1.0||209.0|-3.0|2.0|0.0|0.6199999999999999
hard|Montes-De La Torre I.|ESP|Right-Handed|Escoffier A.|FRA|Right-Handed|1.0||-32.0|-2.0|-2.0|-11.0|-0.1299999999999999
Varioussurfaces|Oliveira F.|PRT|Right-Handed|Freire Da Silva A.|FRA|Right-Handed|1.0||-32.0|-4.0|-2.0|1.0|5.1
hard|Gill F.|FRA|Left-Handed|Johns G.|ESP|Right-Handed|0.0|-2.0|32.0|10.0|5.0|-1.0|-1.4499999999999997
hard|Colson T.|BEL|Right-Handed|Mikkelsen F.|DNK|Right-Handed|0.0|2.0|32.0|4.0|2.0|0.5|-9.16
clay|Galan D.|COL|Right-Handed|Fils A.|FRA|Right-Handed|1.0||-417.0|-8.0|6.0|8.0|1.0899999999999999
hard|Dedura-Palomero M.|DEU|Right-Handed|Florig P.|DEU|Right-Handed|1.0||-32.0|-4.0|-2.0|-2.0|1.6800000000000002
