Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
grass|Musetti L.|ITA|Right-Handed|Lestienne C.|FRA|Right-Handed|0.0|-8.0|1376.0|-2.0|5.0|-10.0|-5.869999999999999
clay|Rossi L.|ITA|Right-Handed|Gueymard Wayenburg S.|FRA|Right-Handed|0.0|-1.0|16.0|1.0|2.0|1.0|2.93
Varioussurfaces|Cubelic K.|DEU|Left-Handed|Ruland L.|DEU|Right-Handed|1.0||-16.0|-1.0|3.0|5.0|0.43999999999999995
Varioussurfaces|Biondolillo G.|ITA|Right-Handed|Skobelev S.|SRB|Right-Handed|1.0||-16.0|-1.0|-2.0|4.0|-1.11
clay|Karlovskiy E.|RUS|Right-Handed|Beauge M.|FRA|Right-Handed|0.0|4.0|-120.0|15.0|8.0|6.0|-0.41000000000000014
Varioussurfaces|Petrov A.|BGR|Left-Handed|Burnett E.|BRA|Right-Handed|0.0|2.0|16.0|1.0|2.0|4.0|-6.13
grass|Carballes Baena R.|ESP|Right-Handed|Zverev A.|DEU|Right-Handed|1.0||-1420.0|-13.0|-15.0|4.0|18.52
clay|Denolly C.|FRA|Left-Handed|Pieczkowski O.|POL|Right-Handed|1.0||-16.0|-1.0|0.0|7.0|-1.8199999999999998
Varioussurfaces|Fu H.|BRA|Right-Handed|Ozolins K.|LVA|Right-Handed|1.0||-16.0|-1.0|-2.0|0.0|7.98
clay|Tabur C.|FRA|Right-Handed|Kodat T.|BRA|Right-Handed|0.0|4.0|16.0|-3.0|-8.0|3.0|-0.42000000000000015
clay|Molleker R.|DEU|Right-Handed|De Loore J.|BEL|Right-Handed|0.0|-5.0|96.0|-11.0|-6.0|-8.0|0.039999999999999813
clay|Vuillaume L.|FRA|Right-Handed|Bretin T.|FRA|Right-Handed|1.0||-16.0|-1.0|-2.0|9.0|-1.73
Varioussurfaces|Ponce De Leon Gomila M.|ESP|Right-Handed|Jones R.|BRA|Right-Handed|0.0|0.0|16.0|1.0|2.0|-3.0|-0.6799999999999999
clay|Mochizuki Y.|JPN|Right-Handed|Ichikawa T.|JPN|Left-Handed|0.0|1.0|16.0|-17.0|-10.0|3.0|-0.81
Varioussurfaces|Ambarzumjan E.|DEU|Right-Handed|Vasquez Gehrke A.|DEU|Right-Handed|1.0||-16.0|-1.0|-2.0|5.0|-0.26
clay|Boitan G.|ROU|Right-Handed|Dellien M.|BOL|Right-Handed|1.0||-16.0|-1.0|-2.0|-1.0|0.41000000000000014
clay|Piros Z.|HUN|Right-Handed|Sanchez Izquierdo N.|ESP|Right-Handed|0.0|0.0|149.0|-9.0|-5.0|-1.0|-0.8600000000000001
hard|Mejia N.|COL|Right-Handed|Tomic B.|AUS|Right-Handed|1.0||-77.0|-14.0|-11.0|-7.0|-0.06999999999999984
