Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Butulija B.|SRB|Left-Handed|Alkotop M.|JOR|Right-Handed|0.0|3.0|-23.0|4.0|2.0|-1.0|-1.3100000000000003
clay|Zima L.|DEU|Right-Handed|Poljak D.|CZE|Right-Handed|1.0||23.0|-1.0|-5.0|-4.0|1.3599999999999999
clay|Zhukayev B.|KAZ|Right-Handed|Al Alawi S.|QAT|Right-Handed|0.0|-20.0|-127.0|4.0|2.0|-24.0|-7.9799999999999995
clay|Takahashi Y.|JPN|Right-Handed|Mukund S.|IND|Right-Handed|0.0|-1.0|26.0|-10.0|-15.0|-1.0|0.6700000000000002
Varioussurfaces|Ljubojevic A.|SRB|Right-Handed|Novikov E.|RUS|Right-Handed|0.0|-2.0|-23.0|4.0|2.0|-3.0|1.65
clay|Lopez Montagud C.|ESP|Right-Handed|Tenti F.|ARG|Right-Handed|0.0|1.0|-23.0|6.0|5.0|-3.0|-4.63
clay|Kovacevic S.|FRA|Right-Handed|Esteve Lobato E.|ESP|Right-Handed|1.0||23.0|-7.0|-5.0|-4.0|8.79
clay|Rottoli L.|ITA|Right-Handed|Rodrigues L.|BRA|Right-Handed|0.0|1.0|-23.0|4.0|2.0|-3.0|-6.369999999999999
clay|Molcan A.|SVK|Left-Handed|Skatov T.|KAZ|Right-Handed|0.0|2.0|368.0|0.0|5.0|3.0|-4.54
clay|Bovy A.|BEL|Left-Handed|Sweeny D.|AUS|Right-Handed|1.0||252.0|13.0|13.0|0.0|0.24
clay|Spec M.|SVN|Right-Handed|Descotte M.|ARG|Right-Handed|0.0|-1.0|-23.0|-7.0|-6.0|-1.0|-0.3599999999999999
hard|Karlovic I.|HRV|Right-Handed|Gomez E.|ECU|Right-Handed|1.0||-148.0|23.0|26.0|13.0|0.8299999999999998
clay|Katz M.|BEL|Right-Handed|Folliot Q.|FRA|Right-Handed|1.0||23.0|-4.0|-2.0|0.0|8.5
hard|Tabilo A.|CHL|Left-Handed|Donskoy E.|RUS|Right-Handed|0.0|-7.0|-80.0|0.0|3.0|-7.0|0.05999999999999983
clay|Mu T.|CHN|Right-Handed|Cubelic K.|DEU|Left-Handed|0.0|0.0|-23.0|-2.0|-8.0|-2.0|-0.6600000000000001
clay|Manzanera Pertusa A.|ESP|Right-Handed|Martinez Martinez J.|ESP|Right-Handed|1.0||23.0|-4.0|-2.0|-7.0|-0.1399999999999999
hard|Escobedo E.|MEX|Right-Handed|Kukushkin M.|KAZ|Right-Handed|0.0|-5.0|-105.0|10.0|2.0|-8.0|-0.8400000000000001
clay|Boyer D.|FRA|Right-Handed|Hussey G.|FRA|Left-Handed|1.0||23.0|-1.0|-2.0|4.0|1.2200000000000002
clay|Chanta T.|THA|Right-Handed|Abderrahman W.|TUN|Right-Handed|1.0||23.0|-4.0|-2.0|-2.0|-0.5899999999999999
clay|Kodat T.|FRA|Right-Handed|Kuszynski P.|CAN|Right-Handed|0.0|-1.0|-23.0|-3.0|-5.0|-3.0|-8.98
clay|Oberleitner N.|AUT|Right-Handed|Purtseladze S.|GEO|Right-Handed|0.0|1.0|-23.0|4.0|2.0|2.0|-3.0200000000000005
hard|Mochizuki S.|JPN|Right-Handed|Olivo R.|ARG|Right-Handed|1.0||-284.0|3.0|3.0|-11.0|-0.5600000000000003
Varioussurfaces|Liutarevich I.|BLR|Right-Handed|Bataljin L.|AUS|Right-Handed|0.0|-2.0|-23.0|27.0|17.0|0.0|-0.40000000000000013
clay|Bondarevskiy Y.|RUS|Left-Handed|Lazarov G.|BGR|Right-Handed|0.0|6.0|-23.0|-5.0|8.0|5.0|-3.37
clay|Rocha H.|PRT|Right-Handed|Heger T.|DEU|Right-Handed|0.0|-5.0|-221.0|4.0|2.0|-4.0|0.24
clay|Perez A.|FRA|Right-Handed|Casso A.|MEX|Right-Handed|0.0|3.0|-23.0|4.0|2.0|4.0|-9.34
clay|Nava E.|FRA|Right-Handed|Whitehouse M.|FRA|Right-Handed|0.0|-2.0|-159.0|0.0|-3.0|-4.0|0.95
clay|Hornitschek N.|DEU|Right-Handed|Mikkelsen F.|DNK|Right-Handed|0.0|4.0|-23.0|4.0|2.0|-1.0|-1.85
clay|Kuszynski P.|CAN|Right-Handed|Kodat T.|FRA|Right-Handed|1.0||23.0|3.0|5.0|3.0|8.98
clay|Juarez F.|ITA|Right-Handed|Huertas Del Pino A.|PER|Right-Handed|1.0||23.0|-4.0|-2.0|-4.0|-0.09999999999999987
clay|Fonio G.|ITA|Right-Handed|Shvets V.|BLR|Right-Handed|0.0|-15.0|-23.0|4.0|0.0|1.0|-9.01
clay|Shvets V.|BLR|Right-Handed|Fonio G.|ITA|Right-Handed|1.0||23.0|-4.0|0.0|-1.0|9.01
clay|Foster-Estwick M.|BRB|Right-Handed|Shang J.|CHN|Left-Handed|1.0||235.0|-4.0|-2.0|7.0|10.26
clay|Bustiman Gonzalez H.|CHL|Right-Handed|El Mihdawy A.|FRA|Right-Handed|1.0||23.0|-4.0|-2.0|-10.0|6.08
clay|Muller A.|FRA|Right-Handed|Barranco Cosano J.|ESP|Left-Handed|0.0|2.0|50.0|3.0|8.0|2.0|-0.32999999999999985
clay|Ignatik U.|BLR|Right-Handed|Pecak S.|CZE|Right-Handed|0.0|12.0|-205.0|6.0|0.0|10.0|-9.49
clay|Blanch D.|FRA|Right-Handed|Kirchheimer S.|FRA|Right-Handed|0.0|-7.0|-23.0|1.0|0.0|-8.0|2.38
hard|Viola M.|ITA|Right-Handed|Kokkinakis T.|AUS|Right-Handed|0.0|6.0|-163.0|-4.0|-8.0|9.0|4.260000000000001
clay|Habib H.|LBN|Right-Handed|Gramaticopolo B.|ITA|Right-Handed|0.0|6.0|-23.0|9.0|5.0|1.0|-4.42
clay|Cacao T.|PRT|Right-Handed|Neuchrist M.|AUT|Right-Handed|1.0||23.0|2.0|0.0|-7.0|0.5499999999999998
hard|Fratangelo B.|FRA|Right-Handed|Vukic A.|AUS|Right-Handed|1.0||46.0|-5.0|-5.0|3.0|-0.7699999999999998
clay|Jarry N.|CHL|Right-Handed|Ficovich J.|ARG|Right-Handed|0.0|1.0|-247.0|12.0|7.0|1.0|-1.3000000000000003
indoors|Bergs Z.|BEL|Right-Handed|Fils A.|FRA|Right-Handed|0.0|6.0|167.0|7.0|2.0|5.0|-3.9
clay|Snitari I.|FRA|Right-Handed|Ilkel B.|TUR|Right-Handed|0.0|-3.0|-23.0|4.0|2.0|-1.0|-5.4
hard|Diez S.|CAN|Right-Handed|Kukushkin M.|KAZ|Right-Handed|1.0||-193.0|4.0|-8.0|-3.0|1.22
clay|Ballotta G.|PER|Left-Handed|Colacioppo G.|ITA|Right-Handed|0.0|-1.0|-23.0|4.0|2.0|2.0|0.4500000000000002
