Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Brasília challenger|1.08|7.27|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Leite W.|Brazil|2008|72.0|178.0|right|32.0|hard|20211124
Brasília challenger|1.66|2.14|Londero J.|Argentina|2008|70.0|180.0|right|31.0|Meligeni Rodrigues Alves F.|Brazil|2014|78.0|185.0|right|26.0|hard|20211124
Brasília challenger|1.43|2.72|Seyboth Wild T.|Brazil|2014|78.0|185.0|right|24.0|Diaz Acosta F.|Argentina|2017|73.0|183.0|left|23.0|hard|20211124
Brasília challenger|1.49|2.51|Kicker N.|Argentina|2009|75.0|178.0|right|32.0|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|hard|20211124
Brasília challenger|1.35|3.05|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|Klier Junior G.|Brazil|2016|||right|24.0|hard|20211124
Manama challenger|1.52|2.40|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|hard|20211124
Manama challenger|1.91|1.84|Borges N.|Portugal|2012|75.0|185.0|right|27.0|Ilkel C.|Turkey|2010|82.0|183.0|right|29.0|hard|20211124
Manama challenger|2.40|1.53|Erel Y.|Turkey|2016|||left|23.0|Moriya H.|Japan|2007|65.0|168.0|right|33.0|hard|20211124
Manama challenger|1.41|2.78|Karlovskiy E.|Russia|2010|85.0|191.0|right|30.0|Haerteis J.|Germany|2011|88.0|193.0|left|28.0|hard|20211124
Puerto Vallarta challenger|2.62|1.46|Uchida K.|Japan|2008|74.0|180.0|right|29.0|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|hard|20211124
Puerto Vallarta challenger|1.39|2.86|Mmoh M.|USA|2012|90.0|188.0|right|26.0|Shang J.|China|2020|||left|19.0|hard|20211124
Puerto Vallarta challenger|2.66|1.44|Cuevas P.|Uruguay|2002|78.0|180.0|right||Kovacevic A.|USA|2015|76.0|183.0|right|25.0|hard|20211124
Puerto Vallarta challenger|1.44|2.68|Svajda Z.|USA|2017|59.0|175.0|right||Langmo C.|USA|2013|84.0|191.0|right|28.0|hard|20211124
Puerto Vallarta challenger|1.08|7.44|Watanuki Y.|Japan|2013|63.0|180.0|right|26.0|Statham R.|NewZealand|2002|80.0|178.0|right|37.0|hard|20211124
Puerto Vallarta challenger|1.45|2.62|Descotte M.|Argentina|2011|87.0|191.0|right|30.0|Lopez Villasenor G.|Mexico|2013|91.0|191.0|right|29.0|hard|20211124
Bari challenger|1.90|1.84|Forti F.|Italy|2016|80.0|191.0|right|25.0|Maestrelli F.|Italy|2017|||right|21.0|hard|20211124
Bari challenger|3.41|1.30|Nardi L.|Italy|2018|||right|21.0|Cressy M.|USA|2015|88.0|201.0|right|27.0|hard|20211124
Bari challenger|2.72|1.42|Fabbiano T.|Italy|2003|70.0|173.0|right|35.0|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|hard|20211124
Bari challenger|1.07|8.61|Masur D.|Germany|2011|78.0|183.0|right|29.0|Andaloro F.|Italy|2018|||right|23.0|hard|20211124
Bari challenger|2.18|1.61|Farjat T.|Argentina|2017|||right|23.0|Kestelboim M.|Argentina|2011|||right|28.0|hard|20211124
Bari challenger|2.18|1.61|Carou I.|Uruguay|2015|70.0|178.0|right|25.0|Labuckas M.|Argentina|2018|||right|26.0|hard|20211124
Bari challenger|2.18|1.61|Aboian V.|Argentina|2018|||left|22.0|Kohen A.|Argentina|2011|||right|31.0|hard|20211124
Bari challenger|1.06|7.40|Otegui J.|Argentina|2014|83.0|191.0|right|25.0|Mirgone F.|Argentina|2021|||right||hard|20211124
Bari challenger|7.12|1.06|Novo I.|Argentina|2017|||right|24.0|Martinez M.|Argentina|2009|||right|30.0|hard|20211124
Bari challenger|1.00|14.60|El Mihdawy A.|USA|2005|||right|35.0|Rojas J.|Mexico|2021|||||hard|20211124
Bari challenger|1.03|9.19|Hoyos A.|Colombia|2015|79.0|180.0|right|24.0|Castellanos M.|Guatemala|2021|||right|19|hard|20211124
Bari challenger|1.94|1.76|Petrovic L.|GreatBritain|2018|||right|21.0|Rousseau H.|Haiti|2011|||right|29.0|hard|20211124
Bari challenger|1.18|4.25|Ly N.|VietNam|2012|69.0|175.0|right|27.0|Bernard A.|USA|2019|||left|21.0|hard|20211124
Bari challenger|3.05|1.29|Samuel T.|GreatBritain|2020|||right|22.0|Vernier M.|Chile|2007|73.0|178.0|right|31.0|hard|20211124
Bari challenger|1.37|2.82|Egea F.|Argentina|2012|||right||De La Fuente S.|Argentina|2018|||right|22.0|hard|20211124
Bari challenger|1.32|3.07|Dellien M.|Bolivia|2011|||right|26.0|Llanes F.|Uruguay|2017|||right|22.0|hard|20211124
Bari challenger|2.29|1.55|Lopez Linquet L.|Argentina|2019|||right||Zanellato N.|Brazil|2021|||right|22.0|hard|20211124
Bari challenger|2.78|1.38|Mendoza A.|Bolivia|2004|80.0|183.0|right|34.0|Claverie L.|Italy|2020|||right|21.0|hard|20211124
Bari challenger|1.01|12.20|Bertran P.|DominicanRep.|2013|||right|28.0|Santamaria F.|Colombia|2012|||right|28.0|hard|20211124
Bari challenger|1.68|2.05|Hsu J.|ChineseTaipei|2013|78.0|180.0|right|27.0|Perez B.|Venezuela|2017|83.0|191.0|left|24.0|hard|20211124
Bari challenger|1.87|1.84|Rubio Fierros A.|Mexico|2015|||right|25.0|Jones M.|USA|2016|||right|23.0|hard|20211124
Bari challenger|1.03|9.50|Versier V.|France|2018|||right|26.0|Frances Tessari E.|France|2021|||right|19.0|hard|20211124
Bari challenger|2.22|1.59|Evans G.|USA|2017|||right|28.0|Zhu E.|USA|2014|70.0|185.0|right|26.0|hard|20211124
Bari challenger|1.28|3.50|Blanch D.|USA|2020|||right|21.0|Echavarria R.|Colombia|2014|||right|27.0|hard|20211124
Bari challenger|2.42|1.50|Kissell C.|USA|2014|||right|28.0|Gregg P.|USA|2016|||right|24.0|hard|20211124
Bari challenger|1.32|3.17|Flores J.|CostaRica|2012|82.0|188.0|right|29.0|Doria L.|Argentina|2009|78.0|180.0|right|31.0|hard|20211124
Bari challenger|1.10|5.85|Navone M.|Argentina|2017|||right|23.0|Vilaro A.|Argentina|2012|74.0|178.0|right|28.0|hard|20211124
Bari challenger|1.06|7.48|Torres J.|Argentina|2019|||right|22.0|Barreiros Reyes M.|Brazil|2017|||left|23.0|hard|20211124
Bari challenger|1.58|2.25|Del Pino M.|Argentina|2021|||left|21.0|Postay A.|Argentina|2014|||right|27.0|hard|20211124
Bari challenger|1.96|1.74|Gagliardo L.|Italy|2017|||right|24.0|Monzon I.|Argentina|2013|||right|26.0|hard|20211124
Bari challenger|1.26|3.46|Kiuamov T.|Russia|2013|||right|27.0|Liaonenka A.|Belarus|2014|||right|25.0|hard|20211124
Bari challenger|1.09|6.05|Bertola R.|Switzerland|2014|||right|25.0|Jurajda A.|CzechRepublic|2020|||right|21.0|hard|20211124
Bari challenger|2.61|1.45|Verbin P.|Russia|2017|||right|22.0|Lomakin G.|Kazakhstan|2013|78.0|198.0|right|26.0|hard|20211124
Bari challenger|1.66|2.08|Dembek M.|Poland|2014|93.0|196.0|right|27.0|Nouza P.|CzechRepublic|2015|86.0|193.0|right|25.0|hard|20211124
Bari challenger|1.49|2.42|Mikula M.|Poland|2017|||right|24.0|Duncan S.|GreatBritain|2011|||right|30.0|hard|20211124
Bari challenger|2.52|1.46|Barnat J.|CzechRepublic|2017|||right|23.0|Donald M.|CzechRepublic|2020|||right|19.0|hard|20211124
Bari challenger|1.22|3.82|Atmane T.|France|2017|||left|22.0|Ruscica A.|France|2021|||right||hard|20211124
Bari challenger|1.22|3.82|Fufygin M.|Russia|2005|81.0|188.0|left|34.0|Zhzhenov K.|Russia|2021|||right|20.0|hard|20211124
Bari challenger|1.38|2.80|Butulija B.|Serbia|2014|||left|25.0|Kapuskin P.|Russia|2018|||right|22.0|hard|20211124
Bari challenger|1.05|8.21|Moeller M.|Germany|2016|69.0|178.0|right|25.0|Pecak S.|CzechRepublic|2018|||right|24.0|hard|20211124
Bari challenger|1.26|3.52|McCabe J.|Australia|2020|||right|21.0|Pennaforti G.|Italy|2021|||right|23.0|hard|20211124
Bari challenger|1.31|3.15|Kellovsky D.|CzechRepublic|2012|78.0|183.0|right|28.0|Velik L.|CzechRepublic|2020|||right|19.0|hard|20211124
Bari challenger|1.96|1.75|Winter E.|Australia|2020|||right|19.0|Jovic V.|Serbia|2020|||right|22.0|hard|20211124
Bari challenger|1.31|3.18|Krumich M.|CzechRepublic|2018|||right|21.0|Petr V.|CzechRepublic|2020|||right|19.0|hard|20211124
Bari challenger|2.47|1.48|Erhard M.|France|2016|80.0|188.0|right|22.0|Bouzige M.|Australia|2017|78.0|180.0|right|25.0|hard|20211124
Bari challenger|1.14|4.89|Borisiouk M.|Belarus|2015|82.0|191.0|right|24.0|Ianin N.|Russia|2021|||right|22.0|hard|20211124
Bari challenger|1.23|3.71|Yunis F.|Switzerland|2017|||right|22.0|Su Y.|ChineseTaipei|2018|||right|24.0|hard|20211124
Bari challenger|1.13|5.11|Ho R.|ChineseTaipei|2016|||left|24.0|Kashirin N.|Russia|2018|||right||hard|20211124
Bari challenger|1.53|2.33|Gerch L.|Germany|2011|86.0|193.0|left|29.0|Prihodko O.|Ukraine|2014|77.0|180.0|right|26.0|hard|20211124
Bari challenger|1.56|2.26|Apostol B.|Romania|2010|||right|28.0|Chepelev A.|Russia|2015|||left|26.0|hard|20211124
Bari challenger|1.18|4.36|Medjedovic H.|Serbia|2019|||right|21.0|Kudriashov I.|Russia|2020|||right|20.0|hard|20211124
Bari challenger|1.12|5.18|Martin T.|GreatBritain|2010|78.0|188.0|right|31.0|Konov S.|Bulgaria|2018|||right|21.0|hard|20211124
Bari challenger|1.04|8.64|Gray J.|GreatBritain|2015|74.0|185.0|right|27.0|El-Moslemany O.|Egypt|2013|||right|29.0|hard|20211124
Bari challenger|1.02|10.15|Cukierman D.|Israel|2012|||right|29.0|La Cava I.|Italy|2021|||right||hard|20211124
Bari challenger|1.02|10.15|Karol M.|Slovakia|2019|90.0|198.0|right|21.0|Hajek P.|CzechRepublic|2015|||right|27.0|hard|20211124
Bari challenger|1.40|2.60|Faria L.|Portugal|2014|||right|25.0|Borza B.|Romania|2012|||left|27.0|hard|20211124
Bari challenger|1.27|3.44|Perchicot M.|France|2014|85.0|185.0|right|31.0|Roggero T.|Italy|2016|||right|28.0|hard|20211124
Bari challenger|3.94|1.21|Havlicek M.|CzechRepublic|2021|||right||Krstev O.|CzechRepublic|2013|||left|27.0|hard|20211124
Bari challenger|1.13|5.19|Roncalli S.|Italy|2012|73.0|175.0|right|28.0|Speziali F.|Italy|2018|||right|24.0|hard|20211124
Bari challenger|2.00|1.72|Brigida O.|Italy|2016|||right|25.0|Ricca G.|Italy|2012|||right|29.0|hard|20211124
Bari challenger|1.95|1.76|Zhu M.|USA|2009|77.0|175.0|right|32.0|Fernandez Flores D.|Chile|2017|||right|23.0|hard|20211124
Bari challenger|1.33|3.06|Ivanov V.|Russia|2015|||right|25.0|Gorokhov M.|Russia|2021|||right|20.0|hard|20211124
Bari challenger|1.33|3.06|Danilov S.|Russia|2017|75.0|188.0|right|24.0|Bolotov S.|Russia|2015|||right|25.0|hard|20211124
Bari challenger|5.71|1.11|Sueoka Y.|Japan|2021|||right|21.0|Mu T.|China|2015|75.0|180.0|right|24.0|hard|20211124
Bari challenger|1.15|4.64|Topo M.|Germany|2020|||right|20.0|Dubouch M.|France|2021|||right||hard|20211124
Bari challenger|1.10|5.81|Zanada E.|Italy|2018|||right|23.0|Rudiukov I.|Russia|2018|||right|23.0|hard|20211124
Bari challenger|1.12|5.45|Acquaroli G.|Italy|2016|||right|29.0|El Feky K.|Egypt|2018|||right|22.0|hard|20211124
Bari challenger|1.15|4.72|Habib H.|Lebanon|2013|85.0|188.0|right|26.0|Villoslada E.|France|2020|||right|24.0|hard|20211124
