Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Serafini M.|ITA|Right-Handed|Hoang A.|FRA|Right-Handed|1.0||-205.0|4.0|2.0|-7.0|0.55
Varioussurfaces|Hong S.|KOR|Right-Handed|Diallo G.|CAN|Right-Handed|1.0||-366.0|-13.0|-10.0|5.0|2.5300000000000002
Varioussurfaces|Dellien M.|BOL|Right-Handed|Trongcharoenchaikul W.|THA|Right-Handed|0.0|-1.0|442.0|-2.0|0.0|-3.0|-6.79
Varioussurfaces|Ionel N.|ROU|Right-Handed|Thanos A.|GRC|Right-Handed|1.0||-186.0|-7.0|-2.0|-2.0|-3.1599999999999997
Varioussurfaces|Monteiro T.|BRA|Left-Handed|Ymer E.|SWE|Right-Handed|0.0|4.0|214.0|-1.0|0.0|2.0|0.0
Varioussurfaces|Susanto A.|IDN|Right-Handed|Setodji T.|FRA|Right-Handed|1.0||-186.0|-3.0|2.0|-1.0|5.1899999999999995
indoors|Quinn E.|ARG|Right-Handed|Kudla D.|ITA|Right-Handed|0.0|-11.0|-308.0|-1.0|5.0|-12.0|0.7199999999999998
Varioussurfaces|Van De Zandschulp B.|NLD|Right-Handed|Huesler M.|CHE|Left-Handed|0.0|3.0|714.0|-5.0|-8.0|0.0|-0.7
clay|Collarini A.|ARG|Left-Handed|Gakhov I.|RUS|Left-Handed|0.0|4.0|47.0|0.0|-6.0|5.0|0.039999999999999813
Varioussurfaces|Gaubas V.|LTU|Right-Handed|Purtseladze S.|GEO|Right-Handed|1.0||-186.0|2.0|0.0|-4.0|-2.0599999999999996
hard|Imai S.|JPN|Right-Handed|Jasika O.|AUS|Left-Handed|1.0||89.0|14.0|-5.0|3.0|1.62
Varioussurfaces|Wu T.|ITA|Right-Handed|Mannarino A.|FRA|Left-Handed|1.0||-1075.0|2.0|8.0|-10.0|3.21
indoors|Duckworth J.|AUS|Right-Handed|Vandecasteele Q.|ITA|Right-Handed|0.0|12.0|249.0|2.0|-2.0|10.0|-4.37
Varioussurfaces|Bergs Z.|BEL|Right-Handed|Cilic M.|HRV|Right-Handed|0.0|-10.0|-275.0|-6.0|-13.0|-10.0|0.5
Varioussurfaces|Copil M.|ROU|Right-Handed|Tsitsipas S.|GRC|Right-Handed|1.0||-4959.0|-2.0|0.0|7.0|8.2
Varioussurfaces|Oliel Y.|ISR|Left-Handed|Mensik J.|CZE|Right-Handed|1.0||-331.0|0.0|3.0|6.0|6.99
Varioussurfaces|Hong S.|KOR|Right-Handed|Pospisil V.|CAN|Right-Handed|1.0||-284.0|-23.0|-18.0|-7.0|-0.40000000000000013
Varioussurfaces|Lehecka J.|CZE|Right-Handed|Cukierman D.|ISR|Right-Handed|0.0|-5.0|902.0|0.0|-2.0|-7.0|-11.620000000000001
clay|Ugo Carabelli C.|ARG|Right-Handed|Gill F.|ITA|Left-Handed|0.0|3.0|195.0|3.0|0.0|3.0|-1.5699999999999998
clay|Rodriguez Taverna S.|ARG|Right-Handed|Bagnis F.|ARG|Left-Handed|1.0||-167.0|0.0|8.0|-9.0|1.29
Varioussurfaces|Kuzmanov D.|BGR|Right-Handed|Fatic N.|ARG|Right-Handed|1.0||-164.0|-11.0|2.0|2.0|-0.72
Varioussurfaces|Qureshi A.|PAK|Right-Handed|Ramanathan R.|IND|Right-Handed|1.0||180.0|2.0|-5.0|15.0|3.5999999999999996
Varioussurfaces|Rolis D.|LVA|Right-Handed|Budkov Kjaer N.|NOR|Right-Handed|1.0||-186.0|2.0|0.0|1.0|4.4
indoors|Rodionov J.|AUT|Left-Handed|Travaglia S.|ITA|Right-Handed|0.0|-8.0|348.0|6.0|6.0|-7.0|-1.12
Varioussurfaces|Tsitsipas S.|GRC|Right-Handed|Copil M.|ROU|Right-Handed|0.0|-8.0|4959.0|2.0|0.0|-7.0|-8.2
