Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
|1.25|3.51|Lingua Lavallen A.|Argentina|2017|||left|23.0|Fomin S.|Uzbekistan|2015|80.0|183.0|right|23.0||20201222
|1.33|3.02|Tsitsipas P.|Greece|2015|76.0|185.0|right|24.0|Moraing O.|Germany|2015|||right|24.0||20201222
|1.26|3.49|Alkotop M.|Jordan|2017|||right|26.0|Ben Abdallah S.|Tunisia|2015|||right|23.0||20201222
|1.20|4.00|Pietri B.|France|2015|78.0|180.0|right|28.0|Takeuchi K.|Japan|2004|||left|36.0||20201222
|1.55|2.31|Breysach M.|France|2017|||right|22.0|Polukhin S.|Russia|2016|||right|25.0||20201222
|1.15|4.74|Pichler D.|Austria|2013|70.0|178.0|right|28.0|Zgirovsky A.|Belarus|2015|78.0|191.0|right|23.0||20201222
Battle of the Brits 3|1.22|4.00|Matusevich A.|GreatBritain|2017|||right|23.0|Ward J.|GreatBritain|2003|78.0|188.0|right|37.0|indoors|20201222
Battle of the Brits 3|1.29|3.47|Murray A.|GreatBritain|2002|83.0|190.0|right|37.0|Norrie C.|GreatBritain|2013|82.0|188.0|left|28.0|indoors|20201222
Battle of the Brits 3|1.16|4.94|Evans D.|GreatBritain|2005|75.0|175.0|right|34.0|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|indoors|20201222
Battle of the Brits 3|1.51|2.47|Draper J.|GreatBritain|2017|80.0|191.0|left|22.0|Clarke J.|GreatBritain|2013|82.0|188.0|right|26.0|indoors|20201222
Eastern European Championship|2.39|1.50|Valsecchi P.|France|2014|||left|27.0|Jotovski T.|NorthMacedonia|2006|||right|33.0|clay|20201222
Eastern European Championship|1.31|3.18|Basic M.|BosniaandHerzeg.|2006|88.0|188.0|right|33.0|Setkic A.|BosniaandHerzeg.|2004|86.0|191.0|right|36.0|clay|20201222
Eastern European Championship|1.33|3.05|Deviatiarov M.|Ukraine|2011|83.0|188.0|right|30.0|Donev G.|Bulgaria|2013|70.0|180.0|right|28.0|clay|20201222
Eastern European Championship|1.24|3.65|Kijametovic A.|BosniaandHerzeg.|2012|||right|28.0|Mannapov A.|Germany|2009|85.0|191.0|right|29.0|clay|20201222
Eastern European Championship|1.62|2.09|Madaras D.|Sweden|2015|85.0|191.0|left|26.0|Folliot Q.|France|2015|||right|25.0|clay|20201222
Eastern European Championship|1.70|2.02|Srbljak G.|NorthMacedonia|2015|||left|26.0|Cungu R.|Montenegro|2013|70.0|173.0|right|26.0|clay|20201222
Eastern European Championship|1.70|2.02|Bogatin D.|Russia|2016|||right|25.0|Trunov I.|Russia|2018|||right|23.0|clay|20201222
Eastern European Championship|1.70|2.02|Braynin A.|Ukraine|2015|||right|25.0|Minakov M.|Russia|2016|||right|23.0|clay|20201222
Eastern European Championship|1.70|2.02|Akkoyun U.|Turkey|2015|||right|24.0|Dimitrov M.|Bulgaria|2013|||right|27.0|clay|20201222
Eastern European Championship|1.70|2.02|Turker M.|Turkey|2013|||right|26.0|Minc C.|France|2010|||right|31.0|clay|20201222
Eastern European Championship|1.70|2.02|Cengiz B.|Turkey|2017|||right|23.0|Saritas G.|Turkey|2018|||right|21.0|clay|20201222
Eastern European Championship|1.70|2.02|Sakellaridis M.|Greece|2015|||right|23.0|Terziev S.|Bulgaria|2019|||left||clay|20201222
Eastern European Championship|1.70|2.02|Daljev P.|Serbia|2008|88.0|198.0|right|32.0|Hou Y.|GreatBritain|2019|||right||clay|20201222
