Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Duda F.|CZE|Right-Handed|Lehecka J.|CZE|Right-Handed|1.0||-314.5|0.0|6.5|3.0|3.5700000000000003
clay|Maier J.|DEU|Right-Handed|Boyer D.|CZE|Right-Handed|0.0|1.0|57.0|1.0|2.0|-4.0|1.7899999999999998
clay|Otte O.|DEU|Right-Handed|Vatutin A.|RUS|Right-Handed|0.0|-1.0|92.0|10.0|15.0|0.0|0.3699999999999999
hard|Catarina L.|MCO|Right-Handed|Vacherot V.|MCO|Right-Handed|0.0|1.0|-127.0|0.0|-4.5|2.0|-1.3
indoors|Willis M.|CZE|Left-Handed|Paris J.|CZE|Right-Handed|1.0||-210.5|11.0|6.0|5.0|0.54
clay|Satral J.|CZE|Right-Handed|Paroulek T.|CZE|Right-Handed|1.0||0.5|2.0|3.0|10.0|0.8599999999999999
clay|Vatutin A.|RUS|Right-Handed|Otte O.|DEU|Right-Handed|1.0||-92.0|-10.0|-15.0|0.0|-0.3699999999999999
clay|Boyer D.|CZE|Right-Handed|Maier J.|DEU|Right-Handed|1.0||-57.0|-1.0|-2.0|4.0|-1.7899999999999998
clay|Horak V.|CZE|Right-Handed|Nicod J.|CZE|Right-Handed|1.0||-57.0|0.0|4.5|2.0|-0.9300000000000002
clay|Strombachs R.|LVA|Right-Handed|Rosenkranz M.|DEU|Left-Handed|1.0||-57.0|-2.0|6.0|-1.0|0.6299999999999999
clay|Lock B.|ZWE|Right-Handed|Walder J.|DEU|Right-Handed|0.0|9.0|57.0|6.0|8.5|7.0|-3.42
clay|Zverev M.|DEU|Left-Handed|Peters F.|DEU|Right-Handed|0.0|10.0|2.5|8.0|1.5|9.0|-2.2199999999999998
hard|Vacherot V.|MCO|Right-Handed|Catarina L.|MCO|Right-Handed|1.0||127.0|0.0|4.5|-2.0|1.3
clay|Donald M.|CZE|Right-Handed|Barnat J.|CZE|Right-Handed|1.0||-57.0|0.0|4.5|-4.0|0.98
clay|Rosenkranz M.|DEU|Left-Handed|Strombachs R.|LVA|Right-Handed|0.0|3.0|57.0|2.0|-6.0|1.0|-0.6299999999999999
clay|Jenicek J.|CZE|Right-Handed|Barton H.|CZE|Right-Handed|1.0||-57.0|0.0|4.5|4.0|3.4099999999999997
clay|Krumich M.|CZE|Right-Handed|Forejtek J.|CZE|Right-Handed|1.0||84.5|9.0|9.5|-2.0|3.49
clay|Wessels L.|DEU|Right-Handed|Gerch L.|DEU|Left-Handed|1.0||-57.0|4.0|5.0|-4.0|0.26
hard|Dougaz A.|TUN|Left-Handed|Petit G.|FRA|Right-Handed|0.0|1.0|57.0|2.0|8.0|-2.0|-2.13
clay|Langmajer D.|CZE|Right-Handed|Valek O.|CZE|Right-Handed|1.0||-57.0|0.0|4.5|5.0|1.2300000000000002
indoors|Cash J.|CZE|Right-Handed|Martin T.|CZE|Right-Handed|0.0|-3.0|57.0|2.0|-3.0|-4.0|-2.9799999999999995
clay|Popko D.|KAZ|Right-Handed|El Mihdawy A.|CZE|Right-Handed|0.0|-6.0|181.5|7.0|1.5|-8.0|-2.9299999999999997
clay|Paroulek T.|CZE|Right-Handed|Satral J.|CZE|Right-Handed|0.0|-8.0|-0.5|-2.0|-3.0|-10.0|-0.8599999999999999
clay|Mannapov A.|DEU|Right-Handed|Zukas M.|ARG|Right-Handed|1.0||-57.0|13.0|8.0|1.0|4.949999999999999
clay|Forejtek J.|CZE|Right-Handed|Krumich M.|CZE|Right-Handed|0.0|1.0|-84.5|-9.0|-9.5|2.0|-3.49
clay|Haase R.|NLD|Right-Handed|Olivetti A.|FRA|Right-Handed|0.0|4.0|281.0|-27.0|-12.0|5.0|-4.46
clay|Nicod J.|CZE|Right-Handed|Horak V.|CZE|Right-Handed|0.0|-2.0|57.0|0.0|-4.5|-2.0|0.9300000000000002
indoors|Hands T.|CZE|Right-Handed|Little D.|CZE|Right-Handed|1.0||-57.0|0.0|4.5|0.0|-1.1400000000000001
indoors|Hodkin S.|CZE|Right-Handed|Peniston R.|CZE|Left-Handed|1.0||-141.5|15.0|2.0|-3.0|7.989999999999999
clay|Lehecka J.|CZE|Right-Handed|Duda F.|CZE|Right-Handed|0.0|-2.0|314.5|0.0|-6.5|-3.0|-3.5700000000000003
clay|Mensik J.|CZE|Right-Handed|Rys D.|CZE|Right-Handed|0.0|-1.0|57.0|0.0|-4.5|-4.0|0.56
indoors|Harris B.|CZE|Right-Handed|Patten H.|CZE|Right-Handed|1.0||-57.0|-5.0|-7.0|1.0|-0.7099999999999997
indoors|Martin T.|CZE|Right-Handed|Cash J.|CZE|Right-Handed|1.0||-57.0|-2.0|3.0|4.0|2.9799999999999995
clay|Pospisil J.|CZE|Right-Handed|Vocel M.|CZE|Right-Handed|1.0||-11.5|-16.0|-10.0|16.0|0.8599999999999999
indoors|Patten H.|CZE|Right-Handed|Harris B.|CZE|Right-Handed|0.0|-6.0|57.0|5.0|7.0|-1.0|0.7099999999999997
clay|Redlicki M.|CZE|Left-Handed|Corwin F.|CZE|Right-Handed|1.0||-57.0|9.0|8.0|1.0|1.71
indoors|Cox D.|CZE|Right-Handed|Fox D.|CZE|Right-Handed|0.0|6.0|46.5|-8.0|-19.5|3.0|-4.26
