Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Zormann M.|BRA|Right-Handed|1.04|Braga V.|BRA|Right-Handed|9.22|0.0|11.0|-55.0|-2.5|-2.0|9.0|-8.18
clay|Ambrogi L.|ARG|Right-Handed|1.04|Arias B.|BOL|Right-Handed|10.06|0.0|-10.0|-55.0|0.5|-2.0|-10.0|-9.02
clay|Silva F.|PRT|Left-Handed|2.16|Jianu F.|ROU|Right-Handed|1.61|1.0||-63.0|4.0|-2.0|7.0|0.55
hard|Fellin P.|ITA|Right-Handed|2.28|Kamchibekov I.|KGZ|Right-Handed|1.58|0.0|5.0|-55.0|-2.5|-2.0|3.0|0.6999999999999997
hard|Bruce-Smith J.|AUS|Right-Handed|2.83|Brown H.|AUS|Right-Handed|1.36|1.0||55.0|2.5|2.0|-6.0|1.47
hard|Alhassani S.|KWT|Right-Handed|1.58|Ehrenschneider N.|DEU|Right-Handed|2.28|1.0||55.0|2.5|2.0|-1.0|-0.6999999999999997
hard|Sallay P.|HUN|Right-Handed|1.64|Fischer F.|AUT|Right-Handed|2.08|0.0|7.0|-55.0|-2.5|-2.0|5.0|-0.44000000000000017
hard|Bulut E.|TUR|Right-Handed|2.28|Kinner S.|RUS|Right-Handed|1.58|0.0|-1.0|-55.0|-2.5|-2.0|3.0|0.6999999999999997
clay|Gagliardo L.|ITA|Right-Handed|1.62|Van Herck L.|LUX|Right-Handed|2.13|0.0|-2.0|-55.0|-2.5|-2.0|-1.0|-0.5099999999999998
hard|Iemmi L.|ITA|Right-Handed|1.0|Boros A.|HUN|Right-Handed|26.0|1.0||55.0|2.5|2.0|-1.0|-25.0
hard|Mubarak A.|KWT|Right-Handed|2.02|Guerra B.|CHE|Right-Handed|1.68|1.0||55.0|2.5|2.0|3.0|0.3400000000000001
hard|Hsu J.|ITA|Right-Handed|1.82|Lu C.|ESP|Right-Handed|1.83|0.0|9.0|-55.0|-1.0|-5.0|7.0|-0.010000000000000009
hard|Hayen A.|MEX|Right-Handed|1.58|Amoros Ramos P.|ESP|Right-Handed|2.28|1.0||55.0|2.5|2.0|0.0|-0.6999999999999997
hard|Okonkwo O.|ITA|Right-Handed|26.0|Goncharov I.|RUS|Right-Handed|1.0|0.0|4.0|-55.0|-2.5|-2.0|5.0|25.0
clay|Tabur C.|FRA|Right-Handed|1.62|Serdarusic N.|HRV|Right-Handed|2.19|0.0|-4.0|105.0|-15.0|-21.0|-3.0|-0.5699999999999998
hard|Virgili Berini F.|ITA|Right-Handed|1.98|Fiorentini A.|ITA|Right-Handed|1.7|1.0||55.0|2.5|2.0|-4.0|0.28
hard|Speziali F.|ITA|Right-Handed|26.0|Rathi S.|IND|Right-Handed|1.0|0.0|5.0|-55.0|-2.5|-2.0|3.0|25.0
hard|Harper C.|CAN|Right-Handed|4.38|Corretja I.|ESP|Right-Handed|1.16|0.0|5.0|-55.0|-2.5|-2.0|4.0|3.2199999999999998
clay|Fanselow S.|DEU|Right-Handed|3.01|Brancaccio R.|ITA|Right-Handed|1.35|1.0||183.0|7.0|2.0|5.0|1.6599999999999997
Varioussurfaces|Rajski M.|POL|Right-Handed|1.22|Nguyen A.|ESP|Right-Handed|4.0|0.0|16.0|-55.0|1.0|8.0|13.0|-2.7800000000000002
hard|Palacios Plaza H.|ESP|Right-Handed|1.16|Fernandez Flores D.|CHL|Right-Handed|4.38|1.0||55.0|2.5|2.0|-5.0|-3.2199999999999998
hard|Stidell F.|SWE|Right-Handed|6.25|Sorensen T.|CAN|Right-Handed|1.09|0.0|-4.0|-55.0|-2.5|-2.0|0.0|5.16
hard|Dostanic S.|ITA|Right-Handed|2.31|Spizzirri E.|ESP|Right-Handed|1.55|0.0|0.0|-55.0|-2.5|-2.0|0.0|0.76
hard|Rares I.|ROU|Right-Handed|26.0|Jinga A.|ROU|Right-Handed|1.0|0.0|-1.0|-55.0|-2.5|-2.0|-1.0|25.0
clay|Sanchez Martinez B.|DEU|Left-Handed|1.62|Baroni N.|ITA|Right-Handed|2.13|0.0|2.0|-55.0|-2.5|-2.0|2.0|-0.5099999999999998
clay|Mrva M.|CZE|Right-Handed|1.61|Karol M.|SVK|Right-Handed|2.16|0.0|-3.0|-55.0|-13.5|-15.0|-4.0|-0.55
hard|Guerra B.|CHE|Right-Handed|1.68|Mubarak A.|KWT|Right-Handed|2.02|0.0|-12.0|-55.0|-2.5|-2.0|-3.0|-0.3400000000000001
hard|Pannu K.|NZL|Right-Handed|2.04|Corwin F.|ITA|Right-Handed|1.72|1.0||-235.0|-3.0|-3.0|-1.0|0.32000000000000006
hard|Daljev P.|SRB|Right-Handed|26.0|Dudun I.|UKR|Right-Handed|1.0|0.0|6.0|-55.0|9.0|13.0|7.0|25.0
indoors|Bouquier A.|FRA|Right-Handed|2.61|Ymer E.|SWE|Right-Handed|1.45|0.0|-5.0|-55.0|-2.5|0.0|-5.0|1.16
hard|Kinner S.|RUS|Right-Handed|1.58|Bulut E.|TUR|Right-Handed|2.28|1.0||55.0|2.5|2.0|-3.0|-0.6999999999999997
hard|Pinheiro da Cruz Junior G.|BRA|Right-Handed|1.0|Zanada E.|ITA|Right-Handed|26.0|1.0||55.0|2.5|2.0|-4.0|-25.0
clay|Munar J.|ESP|Right-Handed|1.95|Seyboth Wild T.|BRA|Right-Handed|1.79|0.0|2.0|62.0|-2.0|-2.0|3.0|0.15999999999999992
hard|Ryan Ziegann S.|AUS|Right-Handed|1.25|Ambler C.|AUS|Right-Handed|3.75|0.0|6.0|-55.0|-2.5|-2.0|4.0|-2.5
hard|Liu X.|CHN|Right-Handed|3.92|Zhang L.|CHN|Right-Handed|1.21|1.0||55.0|2.5|2.0|6.0|2.71
clay|Brancaccio R.|ITA|Right-Handed|1.35|Fanselow S.|DEU|Right-Handed|3.01|0.0|-6.0|-183.0|-7.0|-2.0|-5.0|-1.6599999999999997
hard|Rathi S.|IND|Right-Handed|1.0|Speziali F.|ITA|Right-Handed|26.0|1.0||55.0|2.5|2.0|-3.0|-25.0
hard|Whitehouse M.|ITA|Right-Handed|26.0|Mardjonovic A.|SRB|Right-Handed|1.0|0.0|11.0|-55.0|1.0|3.0|12.0|25.0
clay|Azoides D.|GRC|Right-Handed|1.05|Pampanin P.|ITA|Right-Handed|7.76|0.0|0.0|-55.0|-2.5|-2.0|2.0|-6.71
hard|Angeloni L.|ITA|Right-Handed|2.0|Fondriest M.|ITA|Right-Handed|1.68|1.0||55.0|2.5|2.0|-1.0|0.32000000000000006
hard|Wendler Filho J.|BRA|Right-Handed|2.28|Lucero J.|ARG|Right-Handed|1.58|0.0|3.0|-55.0|-2.5|-2.0|1.0|0.6999999999999997
hard|Maloney P.|ESP|Right-Handed|2.16|Escobedo E.|MEX|Right-Handed|1.64|1.0||201.0|-3.0|0.0|-4.0|0.5200000000000002
hard|Baechi R.|CHE|Right-Handed|17.0|Krolo F.|DEU|Right-Handed|1.0|1.0||55.0|2.5|2.0|-3.0|16.0
hard|Mazzeschi E.|ITA|Right-Handed|1.48|Figl M.|ITA|Right-Handed|2.45|1.0||55.0|2.5|2.0|6.0|-0.9700000000000002
hard|Kingsley C.|ESP|Right-Handed|1.58|Nanda G.|ITA|Right-Handed|2.28|1.0||55.0|-1.5|5.0|0.0|-0.6999999999999997
hard|Mas De Ugarte J.|ESP|Right-Handed|1.58|Torcq B.|BEL|Right-Handed|2.28|1.0||55.0|2.5|2.0|10.0|-0.6999999999999997
hard|Ruiz Rodriguez H.|ESP|Right-Handed|1.16|Atlangeriev B.|RUS|Right-Handed|4.38|1.0||55.0|2.5|2.0|-4.0|-3.2199999999999998
hard|Del Pino M.|ARG|Left-Handed|2.28|Guercio L.|ARG|Left-Handed|1.58|0.0|1.0|-55.0|-2.5|-2.0|3.0|0.6999999999999997
hard|Musetti L.|ITA|Right-Handed|1.29|Mannarino A.|FRA|Left-Handed|3.55|0.0|-13.0|614.0|-4.0|5.0|-14.0|-2.26
clay|Reese H.|ITA|Right-Handed|1.4|De la Pena B.|CHL|Right-Handed|2.72|0.0|13.0|-55.0|-4.0|-5.0|16.0|-1.3200000000000003
hard|Kachmazov A.|RUS|Right-Handed|2.33|Jarry N.|CHL|Right-Handed|1.59|0.0|-6.0|-1343.0|-13.5|-15.0|-6.0|0.74
hard|Zheng Z.|CHN|Right-Handed|2.72|Chen X.|CHN|Right-Handed|1.37|0.0|0.0|-55.0|-2.5|-2.0|3.0|1.35
hard|Boagnon Y.|ITA|Right-Handed|1.37|Eichenseher D.|DEU|Right-Handed|2.72|1.0||55.0|2.5|2.0|1.0|-1.35
hard|Nagele M.|ESP|Right-Handed|1.16|Gutierrez O.|BRA|Right-Handed|4.38|1.0||55.0|12.0|15.0|-13.0|-3.2199999999999998
hard|Eichenseher D.|DEU|Right-Handed|2.72|Boagnon Y.|ITA|Right-Handed|1.37|0.0|-1.0|-55.0|-2.5|-2.0|-1.0|1.35
clay|Aboian V.|ARG|Left-Handed|1.07|Britto L.|BRA|Right-Handed|7.92|0.0|-8.0|-55.0|5.5|3.0|-9.0|-6.85
hard|Elamin A.|IRL|Right-Handed|1.64|Lester F.|ESP|Right-Handed|2.08|0.0|4.0|-55.0|-2.5|-2.0|3.0|-0.44000000000000017
clay|Falcao G.|PRT|Right-Handed|11.53|Klizan M.|SVK|Left-Handed|1.03|1.0||-94.0|-6.0|-6.0|1.0|10.5
hard|Santos Gava K.|BRA|Right-Handed|2.28|Torres Fernandez B.|CHL|Right-Handed|1.58|0.0|-1.0|-55.0|-2.5|-2.0|3.0|0.6999999999999997
hard|Zhao R.|CHN|Right-Handed|2.6|Chen Z.|CHN|Right-Handed|1.41|1.0||55.0|2.5|2.0|1.0|1.1900000000000002
hard|Pouille L.|FRA|Right-Handed|1.41|Brouwer G.|NLD|Left-Handed|2.76|1.0||-397.0|12.0|-6.0|2.0|-1.3499999999999999
clay|Rincon D.|ESP|Left-Handed|1.11|Rocha F.|PRT|Right-Handed|5.83|0.0|-3.0|-135.0|-2.5|-2.0|-3.0|-4.72
hard|Pivnik O.|SVK|Right-Handed|1.48|De Filippo G.|ITA|Right-Handed|2.45|1.0||55.0|2.5|2.0|-4.0|-0.9700000000000002
hard|Hilderbrand T.|ITA|Right-Handed|1.76|Langmo C.|ESP|Right-Handed|1.97|0.0|-3.0|-55.0|-7.5|-8.0|-4.0|-0.20999999999999996
hard|Fischer F.|AUT|Right-Handed|2.08|Sallay P.|HUN|Right-Handed|1.64|1.0||55.0|2.5|2.0|-5.0|0.44000000000000017
hard|Rapagnetta D.|ITA|Right-Handed|6.25|Toffanin N.|ITA|Right-Handed|1.09|0.0|-4.0|-55.0|-2.5|-2.0|-4.0|5.16
hard|Karthik P.|IND|Right-Handed|1.37|Shah D.|IND|Right-Handed|2.72|0.0|-3.0|-55.0|-2.5|-2.0|4.0|-1.35
hard|Forcano I.|ESP|Right-Handed|1.0|Pujol Navarro B.|ESP|Left-Handed|26.0|1.0||55.0|2.5|2.0|2.0|-25.0
clay|Markovic S.|SRB|Right-Handed|1.6|Miletich I.|ITA|Right-Handed|2.16|0.0|0.0|-55.0|-2.5|-2.0|-1.0|-0.56
indoors|Eysseric J.|FRA|Left-Handed|6.07|Bellier A.|CHE|Left-Handed|1.1|0.0|9.0|-144.0|0.0|-16.0|7.0|4.970000000000001
hard|Segado Esteve R.|ESP|Right-Handed|1.09|Nikles J.|CHE|Right-Handed|6.25|1.0||169.0|11.0|15.0|-8.0|-5.16
hard|Corthey L.|ARG|Right-Handed|1.37|Van Herck L.|LUX|Right-Handed|2.72|1.0||55.0|2.5|2.0|1.0|-1.35
hard|Yang Z.|CHN|Right-Handed|9.0|Park U.|KOR|Right-Handed|1.02|1.0||55.0|3.5|0.0|0.0|7.98
hard|De Dios F.|ARG|Right-Handed|2.28|Franco T.|ARG|Right-Handed|1.58|0.0|-2.0|-55.0|-2.5|-2.0|-1.0|0.6999999999999997
hard|De Jager J.|NLD|Right-Handed|1.48|Vaccari L.|ITA|Right-Handed|2.45|1.0||55.0|2.5|2.0|-4.0|-0.9700000000000002
hard|Keck J.|AUT|Right-Handed|2.0|Ridout F.|ITA|Right-Handed|1.68|1.0||55.0|2.5|2.0|-2.0|0.32000000000000006
hard|Brouwer G.|NLD|Left-Handed|2.76|Pouille L.|FRA|Right-Handed|1.41|0.0|-4.0|397.0|-12.0|6.0|-2.0|1.3499999999999999
clay|Lopez Morillo I.|ESP|Right-Handed|2.35|De Krom M.|NLD|Right-Handed|1.52|0.0|-1.0|-55.0|-2.5|-2.0|-2.0|0.8300000000000001
hard|Boros A.|HUN|Right-Handed|26.0|Iemmi L.|ITA|Right-Handed|1.0|0.0|1.0|-55.0|-2.5|-2.0|1.0|25.0
hard|Jimenez A.|ESP|Right-Handed|1.16|Giotis R.|DEU|Right-Handed|4.38|1.0||55.0|2.5|2.0|-6.0|-3.2199999999999998
hard|Tabacco F.|ITA|Right-Handed|1.0|Borrelli L.|ITA|Right-Handed|17.0|0.0|3.0|-55.0|-2.5|-2.0|3.0|-16.0
hard|Zhang T.|CHN|Right-Handed|1.0|Yam C.|HKG|Right-Handed|17.0|0.0|-14.0|-55.0|-2.5|-2.0|-16.0|-16.0
clay|Seyboth Wild T.|BRA|Right-Handed|1.79|Munar J.|ESP|Right-Handed|1.95|1.0||-62.0|2.0|2.0|-3.0|-0.15999999999999992
hard|Chen X.|CHN|Right-Handed|1.37|Zheng Z.|CHN|Right-Handed|2.72|1.0||55.0|2.5|2.0|-3.0|-1.35
hard|Pujol Navarro B.|ESP|Left-Handed|26.0|Forcano I.|ESP|Right-Handed|1.0|0.0|-2.0|-55.0|-2.5|-2.0|-2.0|25.0
hard|Toffanin N.|ITA|Right-Handed|1.09|Rapagnetta D.|ITA|Right-Handed|6.25|1.0||55.0|2.5|2.0|4.0|-5.16
hard|Nagoudi A.|TUN|Right-Handed|1.0|Knippling P.|BRA|Right-Handed|26.0|1.0||55.0|2.5|2.0|2.0|-25.0
hard|Hongyu Y.|CHN|Right-Handed|1.41|Dai Y.|CHN|Right-Handed|2.6|0.0|1.0|-55.0|-2.5|-2.0|0.0|-1.1900000000000002
hard|Ambler C.|AUS|Right-Handed|3.75|Ryan Ziegann S.|AUS|Right-Handed|1.25|1.0||55.0|2.5|2.0|-4.0|2.5
hard|Tsitsipas P.|GRC|Right-Handed|2.6|Herberg A.|ESP|Right-Handed|1.41|1.0||-257.0|2.5|2.0|-5.0|1.1900000000000002
hard|Mustafin S.|RUS|Right-Handed|2.6|Cardinaud H.|FRA|Right-Handed|1.41|1.0||55.0|2.5|2.0|-4.0|1.1900000000000002
hard|Hannestad B.|DNK|Right-Handed|26.0|Serazhetdinov R.|RUS|Right-Handed|1.0|0.0|9.0|-55.0|-2.5|-2.0|8.0|25.0
hard|Yue M.|CHN|Right-Handed|2.08|Sheyngezikht L.|BGR|Right-Handed|1.64|1.0||55.0|2.5|2.0|-4.0|0.44000000000000017
clay|Ficovich J.|ARG|Right-Handed|1.79|Bueno G.|PER|Right-Handed|1.94|0.0|5.0|-55.0|-1.0|6.0|7.0|-0.1499999999999999
hard|Brosset S.|FRA|Left-Handed|4.38|Cekirge K.|TUR|Right-Handed|1.16|0.0|-1.0|-55.0|-2.5|-2.0|2.0|3.2199999999999998
clay|Aboian L.|ARG|Left-Handed|1.06|Ortiz Gamonal D.|CHL|Right-Handed|7.54|0.0|7.0|-55.0|-2.5|-2.0|7.0|-6.48
hard|Furlanetto M.|ITA|Right-Handed|2.45|Elnaqa S.|EGY|Right-Handed|1.48|0.0|6.0|-55.0|-2.5|-2.0|5.0|0.9700000000000002
hard|Ponomar O.|UKR|Right-Handed|2.0|Lakshmanan A.|IND|Right-Handed|1.68|1.0||55.0|2.5|2.0|-5.0|0.32000000000000006
hard|De Filippo G.|ITA|Right-Handed|2.45|Pivnik O.|SVK|Right-Handed|1.48|0.0|5.0|-55.0|-2.5|-2.0|4.0|0.9700000000000002
hard|Vaccari L.|ITA|Right-Handed|2.45|De Jager J.|NLD|Right-Handed|1.48|0.0|-3.0|-55.0|-2.5|-2.0|4.0|0.9700000000000002
clay|Bueno G.|PER|Right-Handed|1.94|Ficovich J.|ARG|Right-Handed|1.79|1.0||55.0|1.0|-6.0|-7.0|0.1499999999999999
clay|Pereira T.|PRT|Right-Handed|4.69|Moller E.|DNK|Right-Handed|1.16|1.0||55.0|2.5|2.0|-1.0|3.5300000000000002
hard|Sim S.|KOR|Right-Handed|1.82|Ziheng H.|CHN|Right-Handed|1.83|0.0|6.0|-55.0|-2.5|-2.0|8.0|-0.010000000000000009
hard|Saville L.|AUS|Right-Handed|2.42|Rybakov A.|ITA|Left-Handed|1.51|1.0||118.0|15.0|3.0|3.0|0.9099999999999999
hard|Casadevall Samon M.|ESP|Right-Handed|2.6|Radulov I.|BGR|Right-Handed|1.41|1.0||55.0|2.5|2.0|0.0|1.1900000000000002
hard|Yam C.|HKG|Right-Handed|17.0|Zhang T.|CHN|Right-Handed|1.0|1.0||55.0|2.5|2.0|16.0|16.0
hard|Lee K.|ITA|Right-Handed|1.82|Feng L.|CHN|Right-Handed|1.83|0.0|12.0|-55.0|-10.0|-7.0|9.0|-0.010000000000000009
hard|Erdogan M.|TUR|Right-Handed|1.09|Orlov A.|CHE|Right-Handed|6.25|1.0||55.0|2.5|2.0|5.0|-5.16
Varioussurfaces|Koshis C.|CYP|Right-Handed|2.0|Djakouris A.|CYP|Right-Handed|1.73|0.0|-3.0|-55.0|-2.5|-2.0|1.0|0.27
hard|Regas Luis N.|ESP|Right-Handed|17.0|Cordoba C.|ESP|Right-Handed|1.0|1.0||55.0|2.5|2.0|1.0|16.0
clay|Moller E.|DNK|Right-Handed|1.16|Pereira T.|PRT|Right-Handed|4.69|0.0|3.0|-55.0|-2.5|-2.0|1.0|-3.5300000000000002
hard|Hanfmann Y.|DEU|Right-Handed|1.75|Martinez P.|ESP|Right-Handed|2.05|0.0|5.0|481.0|10.0|8.0|5.0|-0.2999999999999998
hard|Lucero J.|ARG|Right-Handed|1.58|Wendler Filho J.|BRA|Right-Handed|2.28|1.0||55.0|2.5|2.0|-1.0|-0.6999999999999997
hard|Gregoriou G.|GRC|Right-Handed|1.37|El Sallaly A.|EGY|Right-Handed|2.72|1.0||55.0|2.5|2.0|5.0|-1.35
hard|Torres Fernandez B.|CHL|Right-Handed|1.58|Santos Gava K.|BRA|Right-Handed|2.28|1.0||55.0|2.5|2.0|-3.0|-0.6999999999999997
hard|Goldsteiner P.|AUT|Right-Handed|2.45|Kobierski J.|AUT|Right-Handed|1.48|0.0|11.0|-55.0|-14.0|-12.0|14.0|0.9700000000000002
hard|Yi Qing J.|CHN|Right-Handed|1.58|Meneghetti M.|ITA|Right-Handed|2.28|1.0||55.0|2.5|2.0|-6.0|-0.6999999999999997
hard|Karakachian G.|ARG|Right-Handed|1.09|Hernandez C.|ESP|Right-Handed|6.25|1.0||55.0|2.5|2.0|0.0|-5.16
indoors|Landaluce M.|ESP|Right-Handed|1.22|Pichler D.|AUT|Right-Handed|3.96|1.0||-235.0|9.0|7.0|-10.0|-2.74
hard|Nanda G.|ITA|Right-Handed|2.28|Kingsley C.|ESP|Right-Handed|1.58|0.0|2.0|-55.0|1.5|-5.0|0.0|0.6999999999999997
hard|Dudun I.|UKR|Right-Handed|1.0|Daljev P.|SRB|Right-Handed|26.0|1.0||55.0|-9.0|-13.0|-7.0|-25.0
hard|Nixon D.|AUS|Right-Handed|3.75|Falck R.|NZL|Right-Handed|1.25|1.0||55.0|2.5|2.0|2.0|2.5
clay|Watt J.|NZL|Right-Handed|4.84|Jasika O.|AUS|Left-Handed|1.14|1.0||153.0|19.0|2.0|-3.0|3.7
clay|Farjat T.|ARG|Right-Handed|1.23|Zeballos F.|BOL|Right-Handed|3.19|0.0|-13.0|-55.0|1.5|-2.0|-13.0|-1.96
indoors|Gueymard Wayenburg S.|FRA|Right-Handed|2.13|Naw H.|SYR|Right-Handed|1.65|1.0||55.0|2.5|2.0|-3.0|0.48
hard|Moroni F.|ITA|Right-Handed|2.28|Khlyvniuk M.|UKR|Right-Handed|1.58|0.0|5.0|-55.0|-2.5|-2.0|5.0|0.6999999999999997
hard|Jorquera E.|CAN|Right-Handed|17.0|Iserath S.|DEU|Right-Handed|1.0|1.0||55.0|2.5|2.0|0.0|16.0
clay|Miletich I.|ITA|Right-Handed|2.16|Markovic S.|SRB|Right-Handed|1.6|1.0||55.0|2.5|2.0|1.0|0.56
