Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Austrian Championship|1.23|3.83|Ofner S.|Austria|2012|81.0|191.0|right|28.0|Miedler L.|Austria|2012|78.0|183.0|right|28.0|clay|20200703
Austrian Championship|1.32|3.21|Novak D.|Austria|2011|80.0|183.0|right|30.0|Hampel L.|Austria|2013|78.0|188.0|right|27.0|clay|20200703
FPT Portugal Series 2|2.25|1.58|Silva F.|Portugal|2010|74.0|178.0|left|29.0|Borges N.|Portugal|2012|75.0|185.0|right|27.0|hard|20200703
FPT Portugal Series 2|3.41|2.68|Sousa J.|Portugal|2004|74.0|185.0|right|35.0|Monteiro J.|Portugal|2009|77.0|178.0|right|30.0|hard|20200703
FPT Portugal Series 2|1.66|2.01|Faria L.|Portugal|2014|||right|25.0|Elias G.|Portugal|2006|76.0|183.0|right|33.0|hard|20200703
FPT Portugal Series 2|1.98|1.58|Vale D.|Portugal|2014|74.0|183.0|right|25.0|Cacao T.|Portugal|2013|82.0|185.0|right|26.0|hard|20200703
AllAmerican Team Cup|1.56|2.32|Sandgren T.|USA|2008|88.0|188.0|right|33.0|Paul T.|USA|2013|82.0|185.0|right|27.0|hard|20200703
AllAmerican Team Cup|2.33|1.56|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|Querrey S.|USA|2002|95.0|198.0|right|36.0|hard|20200703
Battle of Bradenton|5.28|1.14|Mochizuki S.|Japan|2018|||right|21.0|Mmoh M.|USA|2012|90.0|188.0|right|26.0|Varioussurfaces|20200703
Battle of Bradenton|1.41|2.78|Korda S.|USA|2015|75.0|193.0|right|24.0|Mejia N.|Colombia|2014|77.0|185.0|right|24.0|Varioussurfaces|20200703
Battle of Bradenton|2.33|1.55|Geller A.|Argentina|2016|88.0|191.0|right|25.0|Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|Varioussurfaces|20200703
Battle of Bradenton|1.63|2.22|Lorenzi P.|Italy|2002|78.0|183.0|right|42.0|Kirkov V.|USA|2015|64.0|185.0|right|25.0|Varioussurfaces|20200703
British Tour|1.51|2.41|Fery A.|GreatBritain|2019|||right|22.0|Martin T.|GreatBritain|2010|78.0|188.0|right|31.0|indoors|20200703
