Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Austrian Pro Series|2.52|1.49|Kopp S.|Austria|2015|||right|24.0|Pichler D.|Austria|2013|70.0|178.0|right|28.0|clay|20200527
Austrian Pro Series|1.02|13.16|Thiem D.|Austria|2010|79.0|185.0|right|31.0|Miedler L.|Austria|2012|78.0|183.0|right|28.0|clay|20200527
Austrian Pro Series|2.65|1.45|Melzer J.|Austria|1999|75|182|left|43|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|clay|20200527
Austrian Pro Series|1.17|4.67|Hampel L.|Austria|2013|78.0|188.0|right|27.0|Andrejic M.|Austria|2019|||right||clay|20200527
CZE TA President's Cup|1.85|1.84|Vrbensky M.|CzechRepublic|2016|65.0|180.0|right|24.0|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|clay|20200527
CZE TA President's Cup|1.77|1.96|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Kopriva V.|CzechRepublic|2015|69.0|178.0|right|27.0|clay|20200527
Friendship Cup|1.50|2.50|Karlovskiy E.|Russia|2010|85.0|191.0|right|30.0|Igoshin A.|Russia|2010|92.0|191.0|right|32.0|clay|20200527
Friendship Cup|3.00|1.36|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|Bublik A.|Kazakhstan|2011|77.0|198.0|right|27.0|clay|20200527
Friendship Cup|3.00|1.36|Tiurnev E.|Russia|2012|||right|27.0|Vasilenko A.|Russia|2011|||right|29.0|clay|20200527
Friendship Cup|1.30|3.33|Gakhov I.|Russia|2011|80.0|191.0|left|27.0|Noskin E.|Russia|2017|||left|24.0|clay|20200527
Friendship Cup|1.43|2.45|Danilov S.|Russia|2017|75.0|188.0|right|24.0|Komarov K.|Russia|2010|84.0|188.0|right|32.0|clay|20200527
Friendship Cup|1.22|3.75|Nedelko I.|Russia|2006|80.0|185.0|right|38.0|Dzhanashia S.|Russia|2009|82.0|178.0|left|32.0|clay|20200527
International Tennis Series|1.52|2.39|Baker B.|GreatBritain|2019|||right|22.0|Daciek P.|USA|2009|||right|34.0|hard|20200527
International Tennis Series|4.04|1.24|Daciek P.|USA|2009|||right|34.0|Zverev M.|Germany|2002|88.0|191.0|left|37.0|hard|20200527
International Tennis Series|1.41|2.74|Wojcik J.|USA|2014|||right|26.0|Perez B.|Venezuela|2017|83.0|191.0|left|24.0|hard|20200527
International Tennis Series|1.11|5.83|Seelig K.|USA|2013|79.0|175.0|right|26.0|Wojcik J.|USA|2014|||right|26.0|hard|20200527
International Tennis Series|2.19|1.63|Bernard J.|USA|2019|||right||Perez B.|Venezuela|2017|83.0|191.0|left|24.0|hard|20200527
International Tennis Series|6.38|1.10|Baker B.|GreatBritain|2019|||right|22.0|Zverev M.|Germany|2002|88.0|191.0|left|37.0|hard|20200527
International Tennis Series|1.09|6.56|Seelig K.|USA|2013|79.0|175.0|right|26.0|Perez B.|Venezuela|2017|83.0|191.0|left|24.0|hard|20200527
International Tennis Series|1.31|3.25|Wojcik J.|USA|2014|||right|26.0|Bernard J.|USA|2019|||right||hard|20200527
International Tennis Series|4.21|1.21|Hohmann R.|USA|2018|70.0|178.0|right|23.0|Zverev M.|Germany|2002|88.0|191.0|left|37.0|hard|20200527
International Tennis Series|1.08|7.43|Seelig K.|USA|2013|79.0|175.0|right|26.0|Bernard J.|USA|2019|||right||hard|20200527
International Tennis Series|3.18|1.33|Daciek P.|USA|2009|||right|34.0|Hohmann R.|USA|2018|70.0|178.0|right|23.0|hard|20200527
International Tennis Series|3.87|1.23|Harper C.|Canada|2018|||right|23.0|Redlicki M.|USA|2011|86.0|203.0|left|30.0|hard|20200527
Marbello Exhibition Series|1.21|3.89|Wozniak M.|Poland|2018|||right|24.0|Skonieczny M.|Poland|2016|||right|25.0|clay|20200527
Marbello Exhibition Series|1.14|4.94|Galka J.|Poland|2017|||right|24.0|Mlazga A.|Poland|2009|||right|33.0|clay|20200527
Marbello Exhibition Series|1.07|7.51|Wojcik Y.|Poland|2014|74.0|185.0|left|27.0|Moczek T.|Poland|2020||||31|clay|20200527
Marbello Exhibition Series|2.42|1.51|Skonieczny M.|Poland|2016|||right|25.0|Mlazga A.|Poland|2009|||right|33.0|clay|20200527
Marbello Exhibition Series|1.46|2.55|Wojcik Y.|Poland|2014|74.0|185.0|left|27.0|Wozniak M.|Poland|2018|||right|24.0|clay|20200527
Marbello Exhibition Series|1.23|3.78|Galka J.|Poland|2017|||right|24.0|Moczek T.|Poland|2020||||31|clay|20200527
Tennis Point Exhibition Series 6|1.77|1.97|Haerteis J.|Germany|2011|88.0|193.0|left|28.0|Broska F.|Germany|2015|||right||clay|20200527
Tennis Point Exhibition Series 6|1.81|1.91|Puetz T.|Germany|2006|77.0|185.0|right|36.0|Choinski J.|GreatBritain|2012|80.0|196.0|right|28.0|clay|20200527
