Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Monte Carlo|1.49|2.60|Humbert U.|France|2014|73.0|188.0|left|26.0|Sonego L.|Italy|2013|76.0|191.0|right|29.0|clay|20240411
Monte Carlo|1.45|2.76|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Hurkacz H.|Poland|2014|81.0|196.0|right|27.0|clay|20240411
Monte Carlo|1.07|9.44|Sinner J.|Italy|2015|76.0|188.0|right|23.0|Struff J.|Germany|2008|92.0|193.0|right|34.0|clay|20240411
Monte Carlo|2.15|1.68|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|clay|20240411
Monte Carlo|1.20|4.54|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Musetti L.|Italy|2017|75.0|185.0|right|22.0|clay|20240411
Monte Carlo|2.01|1.81|Tsitsipas S.|Greece|2013|89.0|193.0|right|26.0|Zverev A.|Germany|2011|90.0|198.0|right|27.0|clay|20240411
Monte Carlo|1.25|3.98|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Nagal S.|India|2012|69.0|178.0|right|27.0|clay|20240411
Monte Carlo|1.31|3.51|Dimitrov G.|Bulgaria|2007|81.0|191.0|right|33.0|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|clay|20240411
Monte Carlo|2.97|1.40|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|clay|20240411
Monte Carlo|1.49|2.63|De Minaur A.|Australia|2015|69.0|183.0|right|25.0|Popyrin A.|Australia|2013|78.0|196.0|right|25.0|clay|20240411
Busan challenger|1.71|2.08|Hong S.|SouthKorea|2012|65.0|175.0|right|27.0|Lajal M.|Estonia|2021|||right|21.0|hard|20240411
Busan challenger|1.68|2.12|Uchiyama Y.|Japan|2007|78.0|183.0|right|32.0|Sweeny D.|Australia|2016|63.0|170.0|right|23.0|hard|20240411
Busan challenger|1.66|2.14|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Wu T.|ChineseTaipei|2013|81.0|188.0|right|26.0|hard|20240411
Busan challenger|1.26|3.65|Wong C.|HongKong|2018|||right|20.0|Ellis B.|Australia|2013|||right|25.0|hard|20240411
Madrid challenger|1.72|2.06|Fonseca J.|Brazil|2021|73.0|185.0|right|18.0|Mayot H.|France|2017|71.0|178.0|right|22.0|clay|20240411
Madrid challenger|1.38|2.91|Riedi L.|Switzerland|2020|||right|22.0|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|clay|20240411
Madrid challenger|1.31|3.26|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|Roca Batalla O.|Spain|2008|75.0|173.0|right|31.0|clay|20240411
Madrid challenger|2.42|1.52|Kukushkin M.|Kazakhstan|2005|72.0|183.0|right|36.0|Molleker R.|Germany|2015|75.0|185.0|right|23.0|clay|20240411
Morelos challenger|1.31|3.32|Walton A.|Australia|2015|76.0|185.0|right|25.0|Bellier A.|Switzerland|2013|80.0|196.0|left|27.0|hard|20240411
Morelos challenger|1.37|2.98|Zhukayev B.|Kazakhstan|2016|||right|23.0|Langmo C.|USA|2013|84.0|191.0|right|28.0|hard|20240411
Morelos challenger|1.72|2.05|Pospisil V.|Canada|2005|88.0|193.0|right|34.0|Schoolkate T.|Australia|2019|78.0|183.0|right|23.0|hard|20240411
Morelos challenger|1.37|2.95|Galarneau A.|Canada|2015|79.0|180.0|right|25.0|Mena F.|Argentina|2008|78.0|183.0|right|31.0|hard|20240411
Sarasota challenger|3.66|1.26|Hemery C.|France|2012|83.0|191.0|right|29.0|Varillas J.|Peru|2012|78.0|185.0|right|28.0|clay|20240411
Sarasota challenger|2.05|1.72|Polmans M.|Australia|2011|78.0|188.0|right|27.0|Blancaneaux G.|France|2014|75.0|180.0|right|26.0|clay|20240411
Sarasota challenger|1.05|10.35|Bergs Z.|Belgium|2014|83.0|185.0|right|25.0|Bigun K.|USA|2021|79.0|183.0|left|18.0|clay|20240411
Split challenger|1.44|2.63|Squire H.|Germany|2015|||right|23.0|Mikrut L.|Croatia|2021|||right|20.0|clay|20240411
Split challenger|2.11|1.68|Bonzi B.|France|2013|76.0|185.0|right|28.0|Ajdukovic D.|Croatia|2015|75.0|185.0|right|23.0|clay|20240411
Split challenger|1.61|2.24|Dodig M.|Croatia|2023|||right|19.0|Kasnikowski M.|Poland|2020|||right|21.0|clay|20240411
Split challenger|1.66|2.10|Moller E.|Denmark|2019|||right|21.0|Lamasine T.|France|2010|69.0|183.0|right|31.0|clay|20240411
Split challenger|1.66|2.10|Kopp S.|Austria|2015|||right|24.0|Beckley A.|RSA|2018|||right|23.0|clay|20240411
Split challenger|5.36|1.12|Bonnaud A.|France|2021|||left|27.0|Cretu C.|Romania|2016|||right|23.0|clay|20240411
Split challenger|2.10|1.65|Guerrieri A.|Italy|2015|||left|25.0|Kivattsev K.|Russia|2015|80.0|193.0|right|26.0|clay|20240411
Split challenger|1.06|7.47|Dougaz A.|Tunisia|2013|80.0|188.0|left|27.0|Bagnolini D.|Italy|2019|||right|21.0|clay|20240411
Split challenger|1.20|3.98|Safwat M.|Egypt|2007|83.0|180.0|right|33.0|Mrva M.|CzechRepublic|2022|||right|17.0|clay|20240411
Split challenger|1.20|3.98|Sultanov K.|Uzbekistan|2013|80.0|180.0|right|25.0|Dzhavakian Y.|Ukraine|2010|||right|31.0|clay|20240411
Split challenger|1.18|4.18|Van Wyk K.|RSA|2014|||right|27.0|Safonov A.|Russia|2021|||left|21.0|clay|20240411
Split challenger|2.44|1.48|Hulme M.|Australia|2016|||right|25.0|Nesterov P.|Bulgaria|2019|||right|21.0|clay|20240411
Split challenger|1.42|2.67|Heller P.|Germany|2008|76.0|185.0|right|32.0|Kellovsky D.|CzechRepublic|2012|78.0|183.0|right|28.0|clay|20240411
Split challenger|1.38|2.78|Oliel Y.|Israel|2015|78.0|188.0|left|24.0|Dellavedova M.|Australia|2015|81.0|191.0|right|24.0|clay|20240411
Split challenger|2.17|1.61|Ovcharenko O.|Ukraine|2016|||right|22.0|Collignon R.|Belgium|2020|||right|22.0|clay|20240411
Split challenger|1.24|3.64|Kym J.|Switzerland|2019|87.0|198.0|right|21.0|Nikles J.|Switzerland|2013|68.0|170.0|right|27.0|clay|20240411
Split challenger|2.34|1.53|Butvilas E.|Lithuania|2021|||right|20.0|Moroni G.|Italy|2012|81.0|185.0|right|26.0|clay|20240411
Split challenger|2.23|1.57|Vocel M.|CzechRepublic|2014|88.0|188.0|right|27.0|Purtseladze S.|Georgia|2017|||right|23.0|clay|20240411
Split challenger|7.63|1.06|Elsayed A.|Egypt|2019|||right|25.0|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|clay|20240411
