Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|O'Hoisin O.|IRL|Right-Handed|Clark E.|ARG|Right-Handed|0.0|0.0|-78.5|16.0|23.0|1.0|1.81
clay|Saraiva Dos Santos P.|BRA|Right-Handed|Rossi L.|ITA|Right-Handed|1.0||78.5|-1.0|0.0|2.0|0.94
clay|Rehberg M.|DEU|Right-Handed|Virtanen O.|FIN|Right-Handed|0.0|-2.0|-381.0|1.0|0.0|-3.0|0.8899999999999999
clay|Lemstra K.|DEU|Right-Handed|Zielinski M.|POL|Right-Handed|1.0||78.5|-1.0|0.0|2.0|-0.96
Varioussurfaces|Mochizuki Y.|JPN|Right-Handed|Ono C.|JPN|Right-Handed|0.0|7.0|-78.5|-16.0|-12.0|8.0|-16.0
clay|Cerundolo J.|ARG|Left-Handed|Comesana F.|ARG|Right-Handed|1.0||78.5|-9.0|-2.0|-1.0|0.20999999999999996
clay|Garcia Mestre J.|ESP|Right-Handed|Casanova A.|CHE|Right-Handed|1.0||78.5|-1.0|0.0|1.0|0.5399999999999998
Varioussurfaces|Mochizuki Y.|JPN|Right-Handed|Yoshikawa Y.|JPN|Right-Handed|0.0|-5.0|-78.5|-16.0|-12.0|-4.0|-9.48
hard|Hong S.|KOR|Right-Handed|Kachmazov A.|RUS|Right-Handed|1.0||36.0|-12.0|-10.0|5.0|-0.17999999999999994
clay|Galan D.|COL|Right-Handed|Zhang Z.|CHN|Right-Handed|1.0||108.0|-15.0|-2.0|1.0|0.1399999999999999
clay|Domingues J.|PRT|Right-Handed|Pedrico Kravtsov A.|ESP|Right-Handed|0.0|14.0|-93.0|-6.0|-7.0|11.0|-1.8599999999999999
clay|Escobedo E.|MEX|Right-Handed|Padilla Cote S.|MEX|Right-Handed|0.0|11.0|-261.0|6.0|0.0|5.0|-12.13
clay|Rocha F.|PRT|Right-Handed|Ionel N.|ROU|Right-Handed|1.0||78.5|5.0|2.0|3.0|11.69
clay|Gavrielides L.|DEU|Right-Handed|Lazarov G.|BGR|Right-Handed|0.0|1.0|-78.5|1.0|0.0|1.0|-9.72
clay|Marino P.|ITA|Right-Handed|Gonzalez Fernandez M.|ESP|Right-Handed|1.0||78.5|-1.0|0.0|1.0|2.3200000000000003
clay|Nanobashvili S.|SWE|Right-Handed|Rivera L.|NOR|Right-Handed|1.0||78.5|4.0|2.0|-3.0|1.98
