Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Garcia A.|ESP|Right-Handed|1.29|Brown A.|AUS|Left-Handed|3.23|0.0|-1.0|-25.5|-13.5|-14.0|-3.0|-1.94
clay|Tarrio Ponte A.|ESP|Right-Handed|2.35|O'Connell B.|AUS|Right-Handed|1.51|1.0||-37.5|0.5|-1.0|-3.0|0.8400000000000001
clay|Dossetter C.|AUS|Right-Handed|3.23|Verbeek D.|NLD|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|0.0|1.94
clay|Van Dyck N.|BEL|Right-Handed|7.25|Mujakic A.|DEU|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|1.0|6.2
clay|Silva F.|PRT|Left-Handed|1.16|Martin D.|CAN|Right-Handed|4.71|0.0|6.0|186.0|-4.0|-5.0|4.0|-3.55
indoors|de Schepper K.|FRA|Left-Handed|2.57|Poullain L.|FRA|Right-Handed|1.46|0.0|7.0|37.5|22.0|20.0|9.0|1.1099999999999999
clay|Vazquez F.|ARG|Right-Handed|1.14|Gonzalez C.|CHL|Right-Handed|4.61|0.0|0.0|37.5|-0.5|1.0|2.0|-3.4700000000000006
clay|Farin K.|BEL|Right-Handed|2.63|Shanmugam A.|IND|Right-Handed|1.4|1.0||-37.5|9.0|5.0|6.0|1.23
clay|Bertimon C.|FRA|Right-Handed|3.0|Catry R.|FRA|Right-Handed|1.32|1.0||-37.5|0.5|-1.0|2.0|1.68
hard|Boulais J.|CAN|Left-Handed|2.98|Cassone M.|FRA|Right-Handed|1.35|1.0||-37.5|-0.5|-1.0|0.0|1.63
clay|Sardo G.|AUS|Right-Handed|2.63|Bove F.|ITA|Right-Handed|1.4|1.0||-37.5|0.5|-1.0|-4.0|1.23
clay|Wojcik J.|FRA|Right-Handed|1.35|Vu H.|AUS|Right-Handed|2.85|0.0|3.0|37.5|-0.5|1.0|5.0|-1.5
clay|Bueno Gil A.|ESP|Right-Handed|1.75|Garcia Paez L.|ESP|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|6.0|-0.15999999999999992
clay|Rocci M.|FRA|Right-Handed|5.85|Lootsma N.|NLD|Right-Handed|1.09|0.0|-9.0|37.5|-0.5|-9.0|-7.0|4.76
clay|Paryab P.|IRN|Right-Handed|17.0|Moghimi M.|IRN|Right-Handed|1.0|1.0||-37.5|0.5|-1.0|-15.0|16.0
clay|Shokralla T.|AUS|Right-Handed|17.0|Van Rensburg S.|AUS|Right-Handed|1.0|1.0||-37.5|0.5|-1.0|-2.0|16.0
clay|Bejia Y.|TUN|Right-Handed|3.23|Horoz A.|TUR|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|-2.0|1.94
clay|Stankovic S.|SRB|Right-Handed|1.58|Pivnik O.|SVK|Right-Handed|2.17|0.0|1.0|37.5|-0.5|1.0|0.0|-0.5899999999999999
clay|Popa R.|ROU|Right-Handed|7.25|Alhogbani A.|SAU|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|5.0|6.2
clay|Alhogbani S.|SAU|Right-Handed|1.28|Asaba A.|GHA|Right-Handed|3.23|1.0||-37.5|0.5|-1.0|-6.0|-1.95
clay|Vedovelli S.|ITA|Right-Handed|2.17|Covato M.|ITA|Right-Handed|1.59|0.0|1.0|37.5|-0.5|1.0|0.0|0.5799999999999998
hard|Nardi L.|ITA|Right-Handed|1.22|Cui J.|CHN|Right-Handed|4.01|0.0|-3.0|173.5|5.5|1.0|-5.0|-2.79
clay|Strombachs R.|LVA|Right-Handed|1.57|Wiedenmann L.|DEU|Right-Handed|2.27|0.0|-2.0|37.5|0.0|8.0|-2.0|-0.7
indoors|Wiskandt M.|DEU|Right-Handed|1.47|Pichler D.|AUT|Right-Handed|2.55|0.0|-5.0|37.5|7.5|6.0|-6.0|-1.0799999999999998
clay|Gupta L.|IND|Right-Handed|2.84|Chaiyarin C.|THA|Right-Handed|1.35|1.0||-37.5|0.5|-1.0|3.0|1.4899999999999998
clay|Koons H.|FRA|Right-Handed|1.14|Centurion Delvalle J.|ARG|Right-Handed|4.61|0.0|0.0|37.5|-0.5|1.0|5.0|-3.4700000000000006
clay|Zhzhenov K.|RUS|Right-Handed|3.23|Jozwicki P.|AUT|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|1.0|1.94
clay|Pinheiro da Cruz Junior G.|BRA|Right-Handed|1.97|Villoslada E.|FRA|Right-Handed|1.7|1.0||-37.5|0.5|-1.0|-5.0|0.27
clay|Erhard M.|FRA|Right-Handed|1.29|Piraino G.|ITA|Left-Handed|3.29|1.0||-37.5|2.5|4.0|2.0|-2.0
indoors|Pichler D.|AUT|Right-Handed|2.55|Wiskandt M.|DEU|Right-Handed|1.47|1.0||-37.5|-7.5|-6.0|6.0|1.0799999999999998
clay|Valente R.|ARG|Right-Handed|1.14|Sonne T.|ARG|Right-Handed|4.61|0.0|-6.0|37.5|-0.5|1.0|-4.0|-3.4700000000000006
clay|Hamill Z.|AUS|Right-Handed|1.0|Gray T.|AUS|Right-Handed|17.0|0.0|-2.0|37.5|-0.5|1.0|-4.0|-16.0
clay|Paredes F.|ARG|Right-Handed|4.61|Navarro A.|ARG|Right-Handed|1.14|1.0||-37.5|0.5|-1.0|-1.0|3.4700000000000006
clay|Shanmugam A.|IND|Right-Handed|1.4|Farin K.|BEL|Right-Handed|2.63|0.0|-5.0|37.5|-9.0|-5.0|-6.0|-1.23
clay|Bahrami S.|IRN|Right-Handed|8.25|Tremblay D.|FRA|Right-Handed|1.02|1.0||-37.5|0.5|-1.0|4.0|7.23
clay|Matuszewski G.|POL|Right-Handed|1.75|Tadic V.|FRA|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|-3.0|-0.15999999999999992
clay|Alhogbani A.|SAU|Right-Handed|1.05|Popa R.|ROU|Right-Handed|7.25|0.0|0.0|37.5|-0.5|1.0|-5.0|-6.2
clay|Asaba A.|GHA|Right-Handed|3.23|Alhogbani S.|SAU|Right-Handed|1.28|0.0|5.0|37.5|-0.5|1.0|6.0|1.95
clay|Goldsteiner P.|AUT|Right-Handed|1.75|Nedev D.|BGR|Right-Handed|1.91|1.0||-37.5|-12.5|-11.0|11.0|-0.15999999999999992
clay|Lerby C.|NLD|Right-Handed|1.91|Mas De Ugarte J.|ESP|Right-Handed|1.75|0.0|-5.0|37.5|-0.5|1.0|-7.0|0.15999999999999992
clay|Verbeek D.|NLD|Right-Handed|1.29|Dossetter C.|AUS|Right-Handed|3.23|0.0|-5.0|37.5|-0.5|1.0|0.0|-1.94
clay|Prabodh S.|IND|Right-Handed|3.23|Sen D.|AUS|Right-Handed|1.29|1.0||-37.5|1.5|4.0|11.0|1.94
clay|Dhokia R.|FRA|Right-Handed|1.34|Benito Fernandez N.|ESP|Right-Handed|2.96|0.0|4.0|37.5|-0.5|1.0|5.0|-1.6199999999999999
clay|Oetzbach A.|DEU|Right-Handed|2.55|Alcala Gurri M.|ESP|Right-Handed|1.46|1.0||-37.5|2.5|1.0|5.0|1.0899999999999999
clay|Xavier R.|AUS|Right-Handed|17.0|Adam-Gedge Z.|AUS|Right-Handed|1.0|1.0||-37.5|0.5|-1.0|8.0|16.0
clay|Kellovsky D.|CZE|Right-Handed|2.14|Negritu C.|DEU|Right-Handed|1.65|1.0||-37.5|-3.0|-10.0|-2.0|0.4900000000000002
indoors|Mannarino A.|FRA|Left-Handed|1.19|Bourgue M.|FRA|Right-Handed|4.41|0.0|6.0|977.0|-4.0|-8.0|6.0|-3.22
clay|Consonni N.|ITA|Right-Handed|1.98|Colombo A.|ITA|Right-Handed|1.72|1.0||-37.5|0.5|-1.0|-3.0|0.26
clay|Marques G.|PRT|Right-Handed|3.23|Portugal J.|PRT|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|0.0|1.94
clay|Zuckerman A.|FRA|Right-Handed|1.34|Goldberg Alviani N.|ESP|Right-Handed|2.96|0.0|3.0|37.5|-0.5|1.0|2.0|-1.6199999999999999
clay|Georgiev G.|BGR|Right-Handed|2.35|Romano F.|ITA|Right-Handed|1.54|1.0||-37.5|0.5|-1.0|3.0|0.81
clay|Young-Mathers S.|AUS|Right-Handed|17.0|Birrell C.|AUS|Right-Handed|1.0|1.0||-37.5|0.5|-1.0|-4.0|16.0
clay|Cuceu A.|ROU|Right-Handed|7.25|Onofrei M.|ROU|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|4.0|6.2
clay|Di Natale G.|ITA|Right-Handed|1.27|Del Carmine M.|ITA|Right-Handed|3.1|0.0|5.0|37.5|-0.5|1.0|4.0|-1.83
clay|Duran C.|TUR|Right-Handed|3.23|Fedorov T.|BLR|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|0.0|1.94
hard|Trongcharoenchaikul W.|THA|Right-Handed|1.48|Chen C.|CHN|Right-Handed|2.52|0.0|12.0|-213.5|-0.5|1.0|13.0|-1.04
clay|Vincent A.|FRA|Right-Handed|5.35|Cornut Chauvinc A.|FRA|Right-Handed|1.11|1.0||-37.5|0.5|-1.0|2.0|4.239999999999999
clay|Garcia Paez L.|ESP|Right-Handed|1.91|Bueno Gil A.|ESP|Right-Handed|1.75|0.0|-5.0|37.5|-0.5|1.0|-6.0|0.15999999999999992
clay|Vaksmann R.|FRA|Right-Handed|1.82|Herrmann T.|FRA|Right-Handed|1.84|0.0|1.0|37.5|-0.5|1.0|0.0|-0.020000000000000018
clay|Jozwicki P.|AUT|Right-Handed|1.29|Zhzhenov K.|RUS|Right-Handed|3.23|0.0|1.0|37.5|-0.5|1.0|-1.0|-1.94
clay|Sonne T.|ARG|Right-Handed|4.61|Valente R.|ARG|Right-Handed|1.14|1.0||-37.5|0.5|-1.0|4.0|3.4700000000000006
clay|Munteanu D.|ROU|Right-Handed|1.97|Figl M.|ITA|Right-Handed|1.7|1.0||-37.5|0.5|-1.0|3.0|0.27
clay|Sels J.|NLD|Right-Handed|2.63|Maestrelli F.|ITA|Right-Handed|1.44|0.0|7.0|-42.0|5.0|5.0|8.0|1.19
clay|Colombo A.|ITA|Right-Handed|1.72|Consonni N.|ITA|Right-Handed|1.98|0.0|0.0|37.5|-0.5|1.0|3.0|-0.26
clay|Meduri A.|ITA|Right-Handed|1.58|Vojinovic L.|SRB|Right-Handed|2.17|0.0|-6.0|37.5|-0.5|1.0|-3.0|-0.5899999999999999
clay|Negritu C.|DEU|Right-Handed|1.65|Kellovsky D.|CZE|Right-Handed|2.14|0.0|2.0|37.5|3.0|10.0|2.0|-0.4900000000000002
clay|Kothari A.|IND|Right-Handed|1.75|Rating N.|ESP|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|1.0|-0.15999999999999992
clay|Vaksmann R.|FRA|Right-Handed|1.13|Massard L.|FRA|Right-Handed|4.68|1.0||-37.5|0.5|-1.0|3.0|-3.55
clay|Horve L.|AUS|Right-Handed|2.4|Oumaouche R.|FRA|Left-Handed|1.45|1.0||-37.5|0.5|-1.0|-3.0|0.95
clay|Hall F.|NZL|Right-Handed|4.0|Sach T.|AUS|Right-Handed|1.19|1.0||-37.5|0.5|-1.0|3.0|2.81
clay|Centurion Delvalle J.|ARG|Right-Handed|4.61|Koons H.|FRA|Right-Handed|1.14|1.0||-37.5|0.5|-1.0|-5.0|3.4700000000000006
clay|Casso A.|MEX|Right-Handed|3.23|Forcano I.|ESP|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|-1.0|1.94
clay|Frutos D.|ARG|Right-Handed|3.18|Bouchelaghem C.|FRA|Right-Handed|6.5|1.0||-37.5|0.5|-1.0|9.0|-3.32
indoors|Dussin L.|FRA|Right-Handed|2.85|Coulibaly E.|CIV|Left-Handed|1.39|1.0||-37.5|0.5|-1.0|3.0|1.4600000000000002
clay|Allen L.|AUS|Right-Handed|2.85|Nakamura R.|JPN|Right-Handed|1.35|1.0||-37.5|0.5|-1.0|-5.0|1.5
indoors|Diez S.|CAN|Right-Handed|1.72|Jones B.|AUS|Right-Handed|2.04|0.0|7.0|-52.5|-2.0|-8.0|7.0|-0.32000000000000006
clay|Tremblay D.|FRA|Right-Handed|1.02|Bahrami S.|IRN|Right-Handed|8.25|0.0|1.0|37.5|-0.5|1.0|-4.0|-7.23
clay|Shtengelov A.|AUS|Right-Handed|8.5|Sim S.|KOR|Right-Handed|1.03|1.0||-37.5|0.5|-1.0|-5.0|7.47
clay|Perez Martin I.|ESP|Right-Handed|1.75|Corsaro G.|ITA|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|-1.0|-0.15999999999999992
hard|Hilderbrand T.|FRA|Right-Handed|2.42|Zink T.|AUS|Right-Handed|1.52|0.0|2.0|37.5|-0.5|1.0|1.0|0.8999999999999999
clay|Garcia Gomez H.|ESP|Right-Handed|2.96|Pohjola P.|FIN|Right-Handed|1.34|1.0||-37.5|0.5|-1.0|-5.0|1.6199999999999999
clay|Grandinetti T.|ARG|Right-Handed|4.61|Bancalari A.|CHL|Right-Handed|1.14|1.0||-37.5|0.5|-1.0|2.0|3.4700000000000006
clay|Rudan Z.|AUS|Right-Handed|1.75|Epee M.|FRA|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|-3.0|-0.15999999999999992
clay|Salton D.|AUS|Left-Handed|2.2|Hongyu Y.|CHN|Right-Handed|1.57|1.0||-37.5|0.5|-1.0|3.0|0.6300000000000001
clay|Alam P.|AUS|Right-Handed|3.23|Roe Flannelly J.|IRL|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|-1.0|1.94
hard|Cassone M.|AUS|Right-Handed|1.48|Kumar O.|FRA|Left-Handed|2.53|1.0||104.5|0.5|-1.0|0.0|-1.0499999999999998
clay|Welch O.|AUS|Right-Handed|17.0|Bianchet S.|AUS|Right-Handed|1.0|1.0||-37.5|0.5|-1.0|1.0|16.0
clay|Sabas M.|FRA|Right-Handed|1.58|Ifi N.|BEL|Right-Handed|2.17|0.0|-3.0|37.5|-0.5|1.0|-4.0|-0.5899999999999999
clay|Lara Salmeron D.|ESP|Right-Handed|3.23|Lakshmanan A.|IND|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|1.0|1.94
hard|Rodionov J.|AUT|Left-Handed|2.56|Gasquet R.|FRA|Right-Handed|1.48|1.0||-380.0|7.0|8.0|-13.0|1.08
clay|Desousa J.|NLD|Right-Handed|1.05|Dumitrescu A.|ROU|Right-Handed|7.25|0.0|3.0|37.5|-0.5|1.0|2.0|-6.2
clay|Moghimi M.|IRN|Right-Handed|1.0|Paryab P.|IRN|Right-Handed|17.0|0.0|12.0|37.5|-0.5|1.0|15.0|-16.0
clay|Pizzigoni M.|ITA|Right-Handed|1.16|Di Nicola G.|ITA|Right-Handed|4.32|0.0|-13.0|37.5|-0.5|1.0|-6.0|-3.16
hard|Vandecasteele Q.|FRA|Right-Handed|1.56|Sakamoto R.|JPN|Right-Handed|2.32|0.0|4.0|37.5|-0.5|1.0|4.0|-0.7599999999999998
clay|Hsu J.|AUS|Right-Handed|2.12|Fu H.|FRA|Right-Handed|1.61|1.0||-37.5|0.5|-4.0|5.0|0.51
hard|Noguchi R.|JPN|Right-Handed|3.82|Atmane T.|FRA|Left-Handed|1.24|1.0||-89.0|-14.5|-16.0|3.0|2.58
clay|Kose C.|AUS|Right-Handed|3.23|Dumitru M.|AUS|Right-Handed|1.29|1.0||-37.5|5.0|3.0|-6.0|1.94
clay|Massard L.|FRA|Right-Handed|4.68|Vaksmann R.|FRA|Right-Handed|1.13|0.0|-1.0|37.5|-0.5|1.0|-3.0|3.55
hard|Haliak M.|BLR|Right-Handed|1.23|Kalovelonis M.|GRC|Right-Handed|3.84|1.0||-37.5|-15.0|-8.0|-4.0|-2.61
hard|Corwin F.|AUS|Right-Handed|1.78|Sakamoto R.|JPN|Right-Handed|1.95|1.0||-37.5|4.5|4.0|10.0|-0.16999999999999993
clay|Batyutenko M.|KAZ|Right-Handed|7.25|Pampanin P.|ITA|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|1.0|6.2
clay|Vitter B.|FRA|Right-Handed|4.32|Musitelli F.|FRA|Right-Handed|1.16|1.0||-37.5|0.5|-1.0|-4.0|3.16
hard|Zink T.|AUS|Right-Handed|1.52|Hilderbrand T.|FRA|Right-Handed|2.42|1.0||-37.5|0.5|-1.0|-1.0|-0.8999999999999999
clay|Dakhane R.|IND|Right-Handed|2.67|Nithithananont N.|THA|Right-Handed|1.39|1.0||-37.5|0.5|-1.0|-1.0|1.28
clay|Bhatnagar S.|IND|Right-Handed|1.16|Werner E.|DEU|Right-Handed|4.31|1.0||-37.5|0.5|-1.0|1.0|-3.1499999999999995
clay|De Dios F.|ARG|Right-Handed|1.14|Leguizamon B.|ARG|Right-Handed|4.61|0.0|1.0|37.5|-0.5|1.0|-1.0|-3.4700000000000006
clay|Toffanin N.|ITA|Right-Handed|1.05|Teglas I.|ROU|Right-Handed|7.25|0.0|4.0|37.5|-0.5|1.0|0.0|-6.2
clay|Vola T.|ITA|Right-Handed|1.13|De Giorgio P.|ITA|Right-Handed|4.68|1.0||-37.5|0.5|-1.0|-4.0|-3.55
clay|Slump S.|NLD|Right-Handed|2.68|Coppejans K.|BEL|Right-Handed|1.43|1.0||-90.5|9.0|8.0|-5.0|1.2500000000000002
clay|Werner E.|DEU|Right-Handed|4.31|Bhatnagar S.|IND|Right-Handed|1.16|0.0|0.0|37.5|-0.5|1.0|-1.0|3.1499999999999995
clay|Kesarwani M.|IND|Right-Handed|1.91|Neema A.|IND|Right-Handed|1.75|0.0|-1.0|37.5|-0.5|1.0|1.0|0.15999999999999992
clay|Nagel A.|FRA|Right-Handed|1.14|Corbinais S.|FRA|Right-Handed|4.61|0.0|0.0|37.5|-0.5|1.0|0.0|-3.4700000000000006
clay|Fiorentini A.|ITA|Right-Handed|1.05|Pinter P.|AUT|Right-Handed|7.25|0.0|5.0|37.5|-0.5|1.0|4.0|-6.2
clay|Musitelli F.|FRA|Right-Handed|1.16|Vitter B.|FRA|Right-Handed|4.32|0.0|8.0|37.5|-0.5|1.0|4.0|-3.16
clay|Del Carmine M.|ITA|Right-Handed|3.1|Di Natale G.|ITA|Right-Handed|1.27|1.0||-37.5|0.5|-1.0|-4.0|1.83
clay|Pampanin P.|ITA|Right-Handed|1.05|Batyutenko M.|KAZ|Right-Handed|7.25|0.0|5.0|37.5|-0.5|1.0|-1.0|-6.2
hard|Kumar O.|FRA|Left-Handed|1.2|Godsick N.|AUS|Right-Handed|4.2|0.0|6.0|-104.5|-0.5|1.0|2.0|-3.0
clay|Cundom J.|ARG|Right-Handed|1.14|Franco T.|ARG|Right-Handed|4.61|0.0|1.0|37.5|-0.5|1.0|1.0|-3.4700000000000006
clay|Mas De Ugarte J.|ESP|Right-Handed|1.75|Lerby C.|NLD|Right-Handed|1.91|1.0||-37.5|0.5|-1.0|7.0|-0.15999999999999992
clay|Maguire C.|IRL|Right-Handed|1.29|Papagno S.|ITA|Right-Handed|3.23|0.0|1.0|37.5|-0.5|1.0|4.0|-1.94
clay|Pinter P.|AUT|Right-Handed|7.25|Fiorentini A.|ITA|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|-4.0|6.2
clay|Coppejans K.|BEL|Right-Handed|1.43|Slump S.|NLD|Right-Handed|2.68|0.0|4.0|90.5|-9.0|-8.0|5.0|-1.2500000000000002
clay|Navarro A.|ARG|Right-Handed|1.14|Paredes F.|ARG|Right-Handed|4.61|0.0|-4.0|37.5|-0.5|1.0|1.0|-3.4700000000000006
clay|Massard L.|FRA|Right-Handed|1.17|Mueller N.|DEU|Right-Handed|4.22|0.0|1.0|37.5|-0.5|1.0|-3.0|-3.05
clay|Rocci M.|FRA|Right-Handed|1.13|Catry R.|FRA|Right-Handed|4.68|1.0||-37.5|0.5|-1.0|1.0|-3.55
hard|Van Wyk K.|FRA|Right-Handed|1.3|Fancutt T.|AUS|Right-Handed|3.29|0.0|-2.0|203.0|-0.5|1.0|-2.0|-1.99
hard|Atmane T.|FRA|Left-Handed|1.24|Noguchi R.|JPN|Right-Handed|3.82|0.0|-1.0|89.0|14.5|16.0|-3.0|-2.58
clay|Zeitune G.|ARG|Right-Handed|1.14|Basel V.|ARG|Right-Handed|4.61|0.0|-1.0|37.5|-0.5|1.0|-1.0|-3.4700000000000006
clay|Blazka D.|CZE|Right-Handed|3.23|Ender P.|AUT|Right-Handed|1.29|1.0||-37.5|0.5|-1.0|-3.0|1.94
clay|Van Rensburg S.|AUS|Right-Handed|1.0|Shokralla T.|AUS|Right-Handed|17.0|0.0|8.0|37.5|-0.5|1.0|2.0|-16.0
hard|Chen C.|CHN|Right-Handed|2.52|Trongcharoenchaikul W.|THA|Right-Handed|1.48|1.0||213.5|0.5|-1.0|-13.0|1.04
clay|Martikainen O.|FIN|Right-Handed|3.23|Garcia A.|MEX|Right-Handed|1.29|1.0||25.5|0.5|-1.0|-4.0|1.94
indoors|Lestienne C.|FRA|Right-Handed|1.34|Bertrand R.|FRA|Right-Handed|3.07|0.0|11.0|355.5|-1.0|-3.0|11.0|-1.7299999999999998
indoors|Mayot H.|FRA|Right-Handed|1.28|Janvier M.|FRA|Right-Handed|3.45|0.0|-5.0|51.0|-9.0|-15.0|-5.0|-2.17
clay|Khoshkholgh M.|IRN|Right-Handed|1.97|Goncharov I.|RUS|Right-Handed|1.7|1.0||-37.5|0.5|-1.0|2.0|0.27
clay|Roberts H.|AUS|Right-Handed|1.29|Voisin A.|AUS|Right-Handed|3.23|0.0|-5.0|37.5|-0.5|1.0|-7.0|-1.94
indoors|Jones B.|AUS|Right-Handed|2.04|Diez S.|CAN|Right-Handed|1.72|1.0||52.5|2.0|8.0|-7.0|0.32000000000000006
clay|Mujakic A.|DEU|Right-Handed|1.05|Van Dyck N.|BEL|Right-Handed|7.25|0.0|5.0|37.5|-0.5|1.0|-1.0|-6.2
hard|Polmans M.|AUS|Right-Handed|1.23|Ursu V.|UKR|Right-Handed|3.88|0.0|2.0|218.5|7.0|8.0|0.0|-2.65
clay|Kobierski J.|AUT|Right-Handed|1.91|Jankanj V.|SRB|Right-Handed|1.75|0.0|3.0|37.5|-0.5|1.0|-2.0|0.15999999999999992
clay|Onofrei M.|ROU|Right-Handed|1.05|Cuceu A.|ROU|Right-Handed|7.25|0.0|0.0|37.5|-0.5|1.0|-4.0|-6.2
clay|Sekachov G.|UKR|Right-Handed|7.25|Kazakov I.|RUS|Right-Handed|1.05|1.0||-37.5|0.5|-1.0|0.0|6.2
