Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Cavallo F.|ARG|Right-Handed|Delnido M.|ARG|Right-Handed|0.0|0.0|56.0|1.0|0.0|-6.0|0.0
Varioussurfaces|Thieneman P.|ITA|Right-Handed|Velasquez J.|COL|Right-Handed|0.0|0.0|56.0|1.0|0.0|5.0|-2.2
Varioussurfaces|Lopez N.|CHE|Left-Handed|Er E.|TUR|Right-Handed|0.0|2.0|56.0|1.0|0.0|-2.0|-5.13
Varioussurfaces|Christensen R.|ARG|Right-Handed|Ushizima H.|BRA|Right-Handed|1.0||-56.0|-1.0|0.0|-5.0|1.1
Varioussurfaces|Aggarwal P.|IND|Right-Handed|Bonacia F.|ITA|Right-Handed|1.0||-56.0|-1.0|0.0|-1.0|0.010000000000000009
Varioussurfaces|Rivet M.|FRA|Left-Handed|Weng J.|NLD|Right-Handed|1.0||-56.0|-1.0|0.0|-3.0|0.7999999999999998
Varioussurfaces|Hornitschek N.|DEU|Right-Handed|Nawaf M.|QAT|Right-Handed|0.0|4.0|56.0|1.0|0.0|7.0|-4.26
Varioussurfaces|Simpson M.|FRA|Right-Handed|Benaim M.|ITA|Right-Handed|1.0||-56.0|7.0|8.0|-2.0|0.0
clay|Krstin P.|SRB|Right-Handed|Darderi L.|ITA|Right-Handed|1.0||-93.0|4.0|0.0|7.0|3.7299999999999995
Varioussurfaces|Musitelli F.|FRA|Right-Handed|Poulsen O.|DNK|Right-Handed|0.0|6.0|56.0|1.0|0.0|1.0|-1.42
Varioussurfaces|Scaglia M.|FRA|Right-Handed|Vasiliauskas M.|LTU|Right-Handed|0.0|3.0|56.0|1.0|0.0|3.0|-0.7999999999999998
Varioussurfaces|Sada I.|ITA|Right-Handed|Fitzgerald P.|AUS|Right-Handed|0.0|-3.0|56.0|1.0|0.0|-2.0|-1.35
Varioussurfaces|Scramin do Lago J.|BRA|Right-Handed|Ansari A.|ITA|Right-Handed|1.0||-56.0|0.0|0.0|-12.0|7.99
clay|Ejupovic E.|DEU|Right-Handed|Vale D.|PRT|Right-Handed|0.0|5.0|56.0|16.0|10.0|6.0|0.40000000000000013
Varioussurfaces|Henning B.|DEU|Right-Handed|Dimitrov M.|BGR|Right-Handed|1.0||-56.0|-1.0|0.0|0.0|-2.2199999999999998
clay|Ribeiro E.|BRA|Right-Handed|Pereira J.|BRA|Right-Handed|1.0||-56.0|1.0|3.0|-7.0|1.51
Varioussurfaces|Sanchez S.|MEX|Right-Handed|Chavez A.|BOL|Right-Handed|1.0||-56.0|-1.0|0.0|1.0|-3.4799999999999995
Varioussurfaces|Gregg P.|ITA|Right-Handed|Gonzalez K.|COL|Right-Handed|0.0|5.0|56.0|1.0|0.0|-4.0|-5.45
Varioussurfaces|Singh D.|IND|Right-Handed|Macherla T.|IND|Right-Handed|0.0|3.0|56.0|1.0|0.0|1.0|-8.99
clay|Boscardin Dias P.|BRA|Right-Handed|Barrientos N.|COL|Right-Handed|1.0||56.5|-2.0|5.0|-16.0|0.8700000000000001
Varioussurfaces|Rossi L.|ITA|Right-Handed|Markovski O.|ITA|Right-Handed|1.0||-56.0|-1.0|0.0|-1.0|-0.4500000000000002
Varioussurfaces|Pennaforti G.|ITA|Right-Handed|Sueoka Y.|JPN|Right-Handed|0.0|0.0|56.0|1.0|0.0|2.0|-0.10000000000000009
Varioussurfaces|Singh K.|IND|Right-Handed|Ojakaar O.|EST|Right-Handed|1.0||-56.0|5.0|-3.0|14.0|-1.0400000000000003
Varioussurfaces|Moceanu N.|FRA|Right-Handed|Wojcik J.|ITA|Right-Handed|1.0||-56.0|3.0|5.0|-2.0|2.05
Varioussurfaces|Galimardanov O.|RUS|Right-Handed|White J.|FRA|Right-Handed|0.0|1.0|56.0|1.0|0.0|1.0|-2.9300000000000006
clay|Pereira J.|BRA|Right-Handed|Ribeiro E.|BRA|Right-Handed|0.0|10.0|56.0|-1.0|-3.0|7.0|-1.51
Varioussurfaces|Marino Hidalgo M.|COL|Right-Handed|Sheehy J.|ITA|Left-Handed|1.0||-56.0|-5.0|-5.0|-3.0|4.93
Varioussurfaces|Wunderlich T.|FRA|Right-Handed|Martinez Mora Esdras W.|MEX|Right-Handed|1.0||-56.0|-1.0|0.0|2.0|2.05
indoors|Satral J.|CZE|Right-Handed|Rosol L.|CZE|Right-Handed|1.0||-55.0|-1.0|-5.0|-5.0|0.27
hard|Rodriguez Rodriguez J.|MEX|Right-Handed|Mendoza A.|BOL|Right-Handed|0.0|-6.0|56.0|9.0|-5.0|-5.0|2.5
Varioussurfaces|Rogic Hadzalic A.|HRV|Right-Handed|Breazu V.|ROU|Right-Handed|0.0|6.0|56.0|1.0|0.0|7.0|-1.0
Varioussurfaces|Poulsen O.|DNK|Right-Handed|Musitelli F.|FRA|Right-Handed|1.0||-56.0|-1.0|0.0|-1.0|1.42
Varioussurfaces|Pampanin P.|ITA|Right-Handed|Bellifemine A.|ITA|Right-Handed|0.0|1.0|56.0|1.0|0.0|-2.0|0.44999999999999973
Varioussurfaces|Pereira Dos Santos K.|BRA|Right-Handed|Martinez Morel F.|PRY|Right-Handed|0.0|0.0|56.0|1.0|0.0|-4.0|-2.83
hard|Oliver L.|FRA|Right-Handed|Echavarria R.|COL|Right-Handed|1.0||-56.0|-1.0|0.0|-8.0|1.7999999999999998
clay|Vale D.|PRT|Right-Handed|Ejupovic E.|DEU|Right-Handed|1.0||-56.0|-16.0|-10.0|-6.0|-0.40000000000000013
Varioussurfaces|Velasquez J.|COL|Right-Handed|Thieneman P.|ITA|Right-Handed|1.0||-56.0|-1.0|0.0|-5.0|2.2
Varioussurfaces|Duric A.|FRA|Right-Handed|Schinteie G.|ROU|Right-Handed|1.0||-56.0|-1.0|0.0|2.0|7.31
Varioussurfaces|Nawaf M.|QAT|Right-Handed|Hornitschek N.|DEU|Right-Handed|1.0||-56.0|-1.0|0.0|-7.0|4.26
clay|Sanchez Izquierdo N.|ESP|Right-Handed|Barranco Cosano J.|ESP|Left-Handed|0.0|-1.0|56.0|5.0|10.0|0.0|1.6999999999999997
clay|Zeballos F.|BOL|Right-Handed|Saraiva Dos Santos P.|BRA|Right-Handed|0.0|13.0|56.0|0.0|2.0|12.0|-2.37
Varioussurfaces|Krawcewicz K.|AUT|Right-Handed|Turcu M.|ROU|Right-Handed|0.0|0.0|56.0|1.0|0.0|2.0|-2.24
Varioussurfaces|Misrahi J.|FRA|Right-Handed|Scaglia M.|FRA|Right-Handed|1.0||-56.0|-1.0|0.0|-1.0|1.83
hard|Sanchez M.|MEX|Right-Handed|Radev M.|BGR|Right-Handed|0.0|16.0|-175.5|1.0|0.0|9.0|-11.99
indoors|Paulson A.|CZE|Right-Handed|Vrbensky M.|CZE|Right-Handed|0.0|-2.0|125.5|11.0|3.0|-2.0|0.30000000000000004
Varioussurfaces|Faigenbaum F.|ARG|Right-Handed|Casco Vely E.|PRY|Right-Handed|0.0|2.0|56.0|1.0|0.0|3.0|0.0
Varioussurfaces|Jones R.|ITA|Right-Handed|Pennaforti G.|ITA|Right-Handed|0.0|0.0|56.0|1.0|0.0|1.0|-0.7999999999999998
Varioussurfaces|Curras Abasolo T.|ESP|Right-Handed|Pujol Navarro B.|ESP|Left-Handed|1.0||-56.0|-1.0|0.0|2.0|1.0
Varioussurfaces|Laurent Y.|FRA|Right-Handed|Soriano Barrera A.|COL|Right-Handed|0.0|5.0|56.0|1.0|0.0|7.0|1.92
Varioussurfaces|Er E.|TUR|Right-Handed|Lopez N.|CHE|Left-Handed|1.0||-56.0|-1.0|0.0|2.0|5.13
Varioussurfaces|Popov V.|BGR|Right-Handed|Ivanov S.|BGR|Right-Handed|1.0||-56.0|-1.0|0.0|0.0|2.7800000000000002
Varioussurfaces|Bulbulian D.|AUS|Right-Handed|Marchetti F.|ITA|Right-Handed|1.0||-56.0|-1.0|0.0|2.0|5.720000000000001
Varioussurfaces|Wang X.|CHN|Right-Handed|Darras M.|FRA|Right-Handed|1.0||-56.0|-1.0|0.0|-4.0|0.6500000000000001
Varioussurfaces|Khan S.|IND|Right-Handed|Bajwa C.|ITA|Right-Handed|1.0||-56.0|4.0|2.0|6.0|-2.5300000000000002
Varioussurfaces|Nunez Vera A.|FRA|Right-Handed|Moro Almeida L.|BRA|Right-Handed|1.0||-56.0|-1.0|0.0|-5.0|0.0
Varioussurfaces|Kalyanpur A.|IND|Right-Handed|Ganta S.|IND|Right-Handed|1.0||-56.0|2.0|5.0|0.0|-4.01
Varioussurfaces|Ushizima H.|BRA|Right-Handed|Christensen R.|ARG|Right-Handed|0.0|0.0|56.0|1.0|0.0|5.0|-1.1
indoors|Kopriva V.|CZE|Right-Handed|Nejedly P.|CZE|Right-Handed|1.0||-11.5|-7.0|-2.0|-4.0|-0.30000000000000004
clay|Uchida K.|JPN|Right-Handed|Villanueva G.|ARG|Right-Handed|0.0|3.0|130.0|4.0|5.0|0.0|-1.15
clay|Smith R.|FRA|Left-Handed|Castelnuovo L.|CHE|Left-Handed|1.0||-56.0|-1.0|8.0|-2.0|-1.3
