Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Atlanta|1.56|2.45|Ruusuvuori E.|Finland|2014|79.0|188.0|right|25.0|Paire B.|France|2007|80.0|196.0|right|35.0|hard|20210729
Atlanta|3.46|1.31|O'Connell C.|Australia|2011|78.0|183.0|right|30.0|Sinner J.|Italy|2015|76.0|188.0|right|23.0|hard|20210729
Atlanta|1.56|2.45|Opelka R.|USA|2013|102.0|211.0|right|26.0|Fratangelo B.|USA|2009|79.0|183.0|right|31.0|hard|20210729
Atlanta|2.68|1.48|Nakashima B.|USA|2016|77.0|185.0|right|23.0|Raonic M.|Canada|2005|98.0|196.0|right|33.0|hard|20210729
Kitzbühel|1.22|4.30|Ruud C.|Norway|2013|77.0|183.0|right|25.0|Ymer M.|Sweden|2014|75.0|183.0|right|26.0|clay|20210729
Kitzbühel|2.65|1.49|Rinderknech A.|France|2011|86.0|196.0|right|29.0|Krajinovic F.|Serbia|2008|75.0|185.0|right|32.0|clay|20210729
Kitzbühel|1.62|2.30|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|Mager G.|Italy|2010|77.0|188.0|right|29.0|clay|20210729
Kitzbühel|1.41|2.94|Martinez P.|Spain|2012|76.0|185.0|right|27.0|Kovalik J.|Slovakia|2007|82.0|183.0|right|31.0|clay|20210729
Olympics - Tokyo|1.14|5.89|Zverev A.|Germany|2011|90.0|198.0|right|27.0|Chardy J.|France|2002|75.0|188.0|right|37.0|hard|20210729
Olympics - Tokyo|1.06|9.37|Djokovic N.|Serbia|2003|80.0|187.0|right|37.0|Nishikori K.|Japan|2005|73.0|178.0|right|34.0|hard|20210729
Olympics - Tokyo|3.62|1.29|Carreno-Busta P.|Spain|2006|78.0|188.0|right|33.0|Medvedev D.|Russia|2011|83.0|198.0|right|28.0|hard|20210729
Olympics - Tokyo|1.91|1.89|Khachanov K.|Russia|2011|87.0|198.0|right|28.0|Humbert U.|France|2014|73.0|188.0|left|26.0|hard|20210729
Poznan challenger|1.25|3.85|Van De Zandschulp B.|Netherlands|2011|83.0|188.0|right|28.0|Zekic M.|Serbia|2003|79.0|185.0|right|36.0|clay|20210729
Poznan challenger|1.34|3.12|Lehecka J.|CzechRepublic|2017|80.0|183.0|right|22.0|Vukic A.|Australia|2012|84.0|188.0|right|28.0|clay|20210729
Poznan challenger|1.70|2.08|Shevchenko A.|Kazakhstan|2017|70.0|185.0|right|23.0|Ejupovic E.|Germany|2009|90.0|193.0|right|31.0|clay|20210729
Poznan challenger|1.88|1.85|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|clay|20210729
Segovia challenger|1.01|16.80|Lopez F.|Spain|1997|88.0|188.0|left|42.0|Porras J.|Argentina|2021|||right|26.0|hard|20210729
Segovia challenger|1.76|1.98|Grenier H.|France|2013|85.0|196.0|right|28.0|Gimeno Valero C.|Spain|2016|80.0|188.0|right|23.0|hard|20210729
Segovia challenger|2.06|1.72|Moreno De Alboran N.|USA|2013|82.0|185.0|right|27.0|Ilkel C.|Turkey|2010|82.0|183.0|right|29.0|hard|20210729
Segovia challenger|1.23|3.83|Celikbilek A.|Turkey|2012|72.0|185.0|right|27.0|Gabashvili T.|Russia|2002|83.0|188.0|right|39.0|hard|20210729
Lexington challenger|1.58|2.28|Olivieri G.|Argentina|2014|73.0|175.0|right|26.0|Mukund S.|India|2012|78.0|185.0|right|27.0|hard|20210729
Lexington challenger|2.62|1.46|Tabilo A.|Chile|2013|75.0|188.0|left|27.0|Kozlov S.|USA|2012|79.0|183.0|right|26.0|hard|20210729
Lexington challenger|1.43|2.70|Ramanathan R.|India|2009|80.0|188.0|right|29.0|Polansky P.|Canada|2003|80.0|183.0|right|36.0|hard|20210729
Lexington challenger|3.10|1.34|King D.|Barbados|2008|77.0|188.0|right|32.0|Cressy M.|USA|2015|88.0|201.0|right|27.0|hard|20210729
Lexington challenger|1.10|6.51|Kokkinakis T.|Australia|2010|84.0|193.0|right|28.0|Ficovich J.|Argentina|2013|78.0|191.0|right|27.0|hard|20210729
Lexington challenger|1.14|5.24|Escobedo E.|Mexico|2010|82.0|185.0|right|28.0|Cid Subervi R.|DominicanRep.|2010|82.0|193.0|right|30.0|hard|20210729
Trieste challenger|1.30|3.37|Etcheverry T.|Argentina|2014|82.0|196.0|right|25.0|Haase R.|Netherlands|2004|77.0|191.0|right|37.0|clay|20210729
Trieste challenger|2.12|1.67|Sachko V.|Ukraine|2013|68.0|183.0|right|27.0|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|clay|20210729
Trieste challenger|1.17|4.67|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Krstin P.|Serbia|2011|80.0|183.0|right|29.0|clay|20210729
Trieste challenger|1.56|2.34|Marterer M.|Germany|2011|84.0|191.0|left|29.0|Zeppieri G.|Italy|2016|78.0|185.0|left|22.0|clay|20210729
Trieste challenger|1.11|5.46|Jubb P.|GreatBritain|2016|69.0|180.0|right|24.0|Bertran P.|DominicanRep.|2013|||right|28.0|clay|20210729
Trieste challenger|1.82|1.86|Nakagawa N.|Japan|2011|75.0|180.0|right|27.0|Takahashi Y.|Japan|2013|68.0|170.0|right|26.0|clay|20210729
Trieste challenger|2.27|1.56|Peck J.|Canada|2015|78.0|196.0|right|25.0|Montsi S.|RSA|2016|||right|24.0|clay|20210729
Trieste challenger|2.75|1.39|Sweeny D.|Australia|2016|63.0|170.0|right|23.0|Kirchheimer S.|USA|2013|79.0|185.0|right|29.0|clay|20210729
Trieste challenger|1.25|3.54|Barranco Cosano J.|Spain|2014|72.0|175.0|left|25.0|Sanchez Jover C.|Spain|2015|||left|24.0|clay|20210729
Trieste challenger|1.96|1.74|Perez A.|USA|2013|||right|27.0|Noguchi R.|Japan|2016|63.0|168.0|right|25.0|clay|20210729
Trieste challenger|1.13|4.91|Brouwer G.|Netherlands|2013|72.0|191.0|left|28.0|Yamasaki J.|Japan|2013|75.0|180.0|right|27.0|clay|20210729
Trieste challenger|2.10|1.65|Shelton B.|USA|2021|||left|21.0|Langmo C.|USA|2013|84.0|191.0|right|28.0|clay|20210729
Trieste challenger|1.22|3.86|Hsu Y.|ChineseTaipei|2015|70.0|178.0|right|25.0|Corwin F.|USA|2014|82.0|188.0|right|28.0|clay|20210729
Trieste challenger|1.33|3.01|Esteve Lobato E.|Spain|2010|83.0|188.0|right|29.0|Gakhov I.|Russia|2011|80.0|191.0|left|27.0|clay|20210729
Trieste challenger|2.84|1.38|Pereira J.|Brazil|2005|74.0|180.0|right|33.0|Vanshelboim E.|Ukraine|2018|86.0|188.0|right|23.0|clay|20210729
Trieste challenger|1.23|3.74|Alvarez N.|Peru|2012|80.0|185.0|right|28.0|Schachter N.|USA|2017|||right|25.0|clay|20210729
Trieste challenger|1.19|4.19|Martin Tiffon P.|Spain|2016|73.0|183.0|right|25.0|Andrade A.|Ecuador|2014|73.0|180.0|right|25.0|clay|20210729
Trieste challenger|1.19|4.19|McCormick T.|USA|2017|||right|25.0|Mora M.|France|2012|75.0|185.0|right|27.0|clay|20210729
