Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Bynoe E.|TUR|Right-Handed|Johnson J.|RUS|Right-Handed|1.0||-17.5|-3.5|-5.0|1.0|1.54
Varioussurfaces|Cankus U.|TUR|Right-Handed|Ilkel B.|TUR|Right-Handed|1.0||-17.5|-3.5|-5.0|-1.0|3.9
Varioussurfaces|Matic M.|HRV|Right-Handed|Paris T.|FRA|Right-Handed|0.0|3.0|17.5|3.5|5.0|1.0|-0.19999999999999996
Varioussurfaces|Snitari I.|RUS|Right-Handed|Bogatin D.|RUS|Right-Handed|0.0|-4.0|17.5|3.5|5.0|-3.0|0.8999999999999999
Varioussurfaces|Zapp L.|RUS|Right-Handed|Guzauskas G.|TUR|Right-Handed|0.0|1.0|17.5|3.5|5.0|1.0|0.8999999999999999
Varioussurfaces|Ilnytskyy S.|UKR|Right-Handed|Ichikawa S.|JPN|Right-Handed|0.0|-1.0|17.5|3.5|5.0|-17.0|-1.83
clay|Cornea V.|ROU|Left-Handed|Folliot Q.|FRA|Right-Handed|1.0||-17.5|2.0|13.0|5.0|1.2000000000000002
Varioussurfaces|Faucon R.|BEL|Right-Handed|Jecan M.|ROU|Left-Handed|1.0||-17.5|2.5|0.0|-15.0|2.8800000000000003
Varioussurfaces|Poritzky E.|RUS|Left-Handed|Naskidashvili N.|RUS|Right-Handed|0.0|3.0|17.5|3.5|5.0|-3.0|0.0
hard|Charlton J.|AUS|Right-Handed|Hijikata R.|AUS|Right-Handed|1.0||107.0|7.5|2.0|2.0|2.69
hard|McCabe J.|AUS|Right-Handed|Reid M.|AUS|Right-Handed|0.0|-13.0|17.5|-8.0|2.0|-13.0|0.79
Varioussurfaces|Mei M.|RUS|Right-Handed|Watane A.|TUR|Right-Handed|0.0|5.0|17.5|3.5|5.0|0.0|0.8999999999999999
Varioussurfaces|Benedetti G.|ITA|Right-Handed|Liutarevich I.|BLR|Right-Handed|1.0||-17.5|-6.0|-2.0|-3.0|2.9600000000000004
hard|Winter E.|AUS|Right-Handed|Nkomba B.|AUS|Right-Handed|1.0||-17.5|10.5|5.0|-6.0|1.2999999999999998
Varioussurfaces|Philippov E.|RUS|Right-Handed|Akkoyun U.|TUR|Right-Handed|0.0|-4.0|17.5|3.5|5.0|-2.0|-2.83
Varioussurfaces|Johnson J.|RUS|Right-Handed|Bynoe E.|TUR|Right-Handed|0.0|-1.0|17.5|3.5|5.0|-1.0|-1.54
Varioussurfaces|Kalender A.|HRV|Right-Handed|Cikikci H.|TUR|Right-Handed|0.0|2.0|17.5|3.5|5.0|-15.0|-7.99
Varioussurfaces|Jecan M.|ROU|Left-Handed|Faucon R.|BEL|Right-Handed|0.0|16.0|17.5|-2.5|0.0|15.0|-2.8800000000000003
Varioussurfaces|Fufygin M.|RUS|Left-Handed|Poritzky E.|TUR|Left-Handed|0.0|12.0|17.5|5.5|8.0|13.0|0.8999999999999999
Varioussurfaces|Gusev D.|RUS|Right-Handed|Saritas G.|TUR|Right-Handed|1.0||-17.5|-3.5|-5.0|2.0|0.6500000000000001
Varioussurfaces|Janis J.|DEU|Right-Handed|Poullain L.|FRA|Right-Handed|1.0||-17.5|-3.5|-5.0|-5.0|10.21
Varioussurfaces|Minakov M.|RUS|Right-Handed|Ovcharenko O.|UKR|Right-Handed|1.0||-17.5|-3.5|-5.0|1.0|4.93
Varioussurfaces|Ozdemir S.|TUR|Right-Handed|Usakli O.|TUR|Right-Handed|0.0|5.0|17.5|3.5|5.0|-4.0|-0.10000000000000009
clay|Kekez D.|HRV|Right-Handed|Pavlovic L.|FRA|Right-Handed|1.0||-17.5|-3.5|-5.0|7.0|-0.3999999999999999
Varioussurfaces|Motorcu S.|TUR|Right-Handed|Avtamonov E.|UKR|Right-Handed|1.0||-17.5|-3.5|-5.0|-5.0|0.44999999999999973
Varioussurfaces|Sakellaridis S.|GRC|Right-Handed|Ovcharenko O.|UKR|Right-Handed|1.0||-17.5|-3.5|-5.0|-3.0|-0.8999999999999999
Varioussurfaces|Echargui M.|TUN|Right-Handed|Alkotop M.|JOR|Right-Handed|0.0|3.0|17.5|-0.5|0.0|5.0|-4.1499999999999995
Varioussurfaces|Usakli O.|TUR|Right-Handed|Ozdemir S.|TUR|Right-Handed|1.0||-17.5|-3.5|-5.0|4.0|0.10000000000000009
Varioussurfaces|Ferguson C.|AUS|Right-Handed|Kirchheimer S.|RUS|Right-Handed|1.0||-17.5|-3.5|-5.0|-4.0|3.9300000000000006
Varioussurfaces|Sakellaridis S.|GRC|Right-Handed|Cetin G.|TUR|Right-Handed|0.0|1.0|17.5|3.5|5.0|-1.0|-0.7999999999999998
