Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Fomba L.|FRA|Right-Handed|Rajski M.|POL|Right-Handed|1.0||-32.5|-1.0|-6.5|-8.0|-0.26
Varioussurfaces|Sachdev R.|AUS|Right-Handed|Sherif L.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|5.0|-0.30000000000000004
Varioussurfaces|Kozlov B.|AUS|Right-Handed|Rolland D.|FRA|Right-Handed|0.0|6.0|32.5|0.0|-1.5|4.0|-0.6700000000000002
indoors|Loutit J.|NZL|Left-Handed|Kuhar M.|AUS|Right-Handed|0.0|-7.0|32.5|-0.5|-2.5|-8.0|0.4099999999999999
Varioussurfaces|Hill S.|AUS|Right-Handed|Chung J.|AUS|Right-Handed|0.0|7.0|32.5|-0.5|-2.5|6.0|0.26
Varioussurfaces|Rolland D.|FRA|Right-Handed|Kozlov B.|AUS|Right-Handed|1.0||-32.5|0.0|1.5|-4.0|0.6700000000000002
Varioussurfaces|Arora K.|AUS|Right-Handed|Silva J.|AUS|Right-Handed|1.0||12.5|0.5|2.5|2.0|1.85
Varioussurfaces|Rajski M.|POL|Right-Handed|Fomba L.|FRA|Right-Handed|0.0|9.0|32.5|1.0|6.5|8.0|0.26
indoors|Mensik J.|CZE|Right-Handed|Rikl P.|CZE|Right-Handed|0.0|-6.0|32.5|-1.5|-1.0|-7.0|-0.9099999999999999
indoors|Pade C.|AUS|Right-Handed|Oplustil P.|CZE|Right-Handed|0.0|-1.0|32.5|-0.5|-2.5|0.0|5.9399999999999995
indoors|Brosset S.|FRA|Left-Handed|Hudd E.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|2.0|0.6899999999999997
Varioussurfaces|Arcon A.|AUS|Right-Handed|Frljanic S.|CAN|Right-Handed|0.0|-10.0|32.5|-0.5|-2.5|-5.0|-1.76
indoors|Misasi G.|ITA|Right-Handed|Nesterov P.|BGR|Right-Handed|1.0||-32.5|0.5|2.5|2.0|4.16
indoors|Pieri S.|ITA|Right-Handed|Jecan M.|ROU|Left-Handed|0.0|-17.0|32.5|5.5|4.0|-14.0|0.20999999999999996
Varioussurfaces|Biondolillo G.|ITA|Right-Handed|Mikovic M.|SRB|Right-Handed|1.0||-32.5|0.5|2.5|5.0|-0.4099999999999999
Varioussurfaces|Rajski M.|POL|Right-Handed|Silva J.|AUS|Right-Handed|1.0||12.5|1.5|9.0|11.0|-2.69
Varioussurfaces|Kobierski J.|AUT|Right-Handed|Gretskiy I.|RUS|Right-Handed|0.0|2.0|32.5|-0.5|-2.5|-4.0|-2.1900000000000004
Varioussurfaces|Silva J.|AUS|Right-Handed|Arora K.|AUS|Right-Handed|0.0|1.0|-12.5|-0.5|-2.5|-2.0|-1.85
Varioussurfaces|Sornlaksup P.|THA|Right-Handed|Sippel S.|DEU|Right-Handed|0.0|-4.0|32.5|-0.5|-2.5|0.0|-0.32999999999999985
Varioussurfaces|Hongyu Y.|CHN|Right-Handed|Van Der Kooij A.|NLD|Right-Handed|0.0|-5.0|32.5|-0.5|-2.5|-5.0|-1.76
indoors|Loutit J.|NZL|Left-Handed|Hudd E.|AUS|Right-Handed|0.0|-5.0|32.5|-0.5|-2.5|-4.0|0.81
Varioussurfaces|Neff A.|AUS|Right-Handed|Hanchaikul P.|THA|Right-Handed|0.0|3.0|32.5|-0.5|-2.5|-1.0|-1.4999999999999998
Varioussurfaces|Charlap D.|AUS|Right-Handed|Djakouris C.|CYP|Right-Handed|1.0||-32.5|0.5|2.5|-1.0|3.3100000000000005
Varioussurfaces|Pankin S.|RUS|Right-Handed|Lyons J.|AUS|Right-Handed|0.0|5.0|32.5|-0.5|-2.5|1.0|-2.14
Varioussurfaces|Silva J.|AUS|Right-Handed|Rajski M.|POL|Right-Handed|0.0|-15.0|-12.5|-1.5|-9.0|-11.0|2.69
Varioussurfaces|Djakouris C.|CYP|Right-Handed|Charlap D.|AUS|Right-Handed|0.0|-1.0|32.5|-0.5|-2.5|1.0|-3.3100000000000005
indoors|Adams H.|AUS|Right-Handed|Ryan Ziegann S.|AUS|Right-Handed|0.0|6.0|32.5|-6.0|-3.5|4.0|-5.66
Varioussurfaces|Gaxherri S.|AUT|Right-Handed|Cherie Ligniere E.|ITA|Right-Handed|1.0||-32.5|0.5|2.5|-1.0|1.76
indoors|Bradshaw J.|AUS|Right-Handed|Charlton J.|AUS|Right-Handed|0.0|-5.0|32.5|-0.5|-2.5|-4.0|-2.55
Varioussurfaces|Konov S.|BGR|Right-Handed|Dinev D.|BGR|Right-Handed|1.0||-32.5|0.5|2.5|1.0|1.0999999999999999
Varioussurfaces|Van Der Kooij A.|NLD|Right-Handed|Hongyu Y.|CHN|Right-Handed|1.0||-32.5|0.5|2.5|5.0|1.76
hard|Sorensen L.|AUS|Right-Handed|Van Rensburg S.|AUS|Right-Handed|0.0|-7.0|-16.5|-0.5|-2.5|-1.0|-0.010000000000000009
Varioussurfaces|Furlanetto M.|ITA|Right-Handed|Valle F.|ITA|Right-Handed|0.0|5.0|32.5|-0.5|-2.5|-1.0|5.890000000000001
hard|Karpinski T.|AUS|Right-Handed|Woerndle M.|AUS|Right-Handed|0.0|0.0|32.5|-0.5|-2.5|1.0|0.6200000000000001
hard|Bianchet S.|AUS|Right-Handed|Errey C.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|3.0|-0.5900000000000001
hard|Cavrak K.|AUS|Right-Handed|Karakas K.|TUR|Right-Handed|0.0|5.0|32.5|-0.5|-2.5|5.0|0.4099999999999999
indoors|Nesterov P.|BGR|Right-Handed|Misasi G.|ITA|Right-Handed|0.0|-1.0|32.5|-0.5|-2.5|-2.0|-4.16
indoors|Gadecki T.|AUS|Right-Handed|Ryan Ziegann S.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|-2.0|0.3999999999999999
indoors|Brown P.|AUS|Left-Handed|Becroft I.|NZL|Right-Handed|1.0||-32.5|0.5|2.5|0.0|2.74
indoors|Barton H.|CZE|Right-Handed|Kopriva V.|CZE|Right-Handed|1.0||-118.5|10.0|8.5|-7.0|0.9099999999999999
indoors|Delaney J.|AUS|Right-Handed|Dellavedova M.|AUS|Right-Handed|1.0||-32.5|-2.0|-4.5|1.0|5.13
Varioussurfaces|Lee K.|AUS|Right-Handed|Chen K.|AUS|Right-Handed|0.0|7.0|32.5|-10.0|-8.5|5.0|-1.76
Varioussurfaces|Brunkow G.|AUS|Right-Handed|Peters W.|AUS|Right-Handed|0.0|-3.0|32.5|-0.5|-2.5|-3.0|0.5999999999999999
indoors|Smith K.|AUS|Right-Handed|Kalyanpur A.|IND|Right-Handed|0.0|0.0|32.5|15.0|10.0|2.0|-5.779999999999999
Varioussurfaces|Jacome Jaramillo A.|ECU|Right-Handed|Djakouris C.|CYP|Right-Handed|0.0|1.0|32.5|-0.5|-2.5|2.0|0.8699999999999999
Varioussurfaces|Hanchaikul P.|THA|Right-Handed|Neff A.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|1.0|1.4999999999999998
indoors|Hudd E.|AUS|Right-Handed|Brosset S.|FRA|Left-Handed|0.0|0.0|32.5|-0.5|-2.5|-2.0|-0.6899999999999997
indoors|Quispe-Kim D.|NZL|Right-Handed|Dellavedova M.|AUS|Right-Handed|1.0||-32.5|-2.0|-4.5|-5.0|7.24
hard|Akay C.|AUS|Right-Handed|Taylor J.|AUS|Right-Handed|0.0|0.0|32.5|-0.5|-2.5|-2.0|0.5900000000000001
Varioussurfaces|Frljanic S.|CAN|Right-Handed|Arcon A.|AUS|Right-Handed|1.0||-32.5|0.5|2.5|5.0|1.76
indoors|Becroft I.|NZL|Right-Handed|Brown P.|AUS|Left-Handed|0.0|-1.0|32.5|-0.5|-2.5|0.0|-2.74
indoors|Falck R.|NZL|Right-Handed|Bouzige M.|AUS|Right-Handed|1.0||-32.5|1.0|6.5|-3.0|5.13
Varioussurfaces|Klizan M.|SVK|Left-Handed|Andreescu S.|ROU|Right-Handed|0.0|13.0|196.5|6.0|4.5|13.0|3.5300000000000002
Varioussurfaces|Danilov S.|RUS|Right-Handed|Ravichander I.|AUS|Right-Handed|0.0|1.0|32.5|-4.0|1.5|2.0|2.13
