Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Dallas|1.43|2.79|Isner J.|USA|2003|108.0|208.0|right|39.0|Altmaier D.|Germany|2013|88.0|191.0|right|25.0|indoors|20230209
Dallas|1.57|2.39|Mannarino A.|France|2004|79.0|180.0|left|36.0|Thompson J.|Australia|2010|82.0|183.0|right|30.0|indoors|20230209
Dallas|3.63|1.28|Gomez E.|Ecuador|2006|81.0|185.0|right|32.0|Kecmanovic M.|Serbia|2013|75.0|183.0|right|24.0|indoors|20230209
Dallas|2.98|1.39|Wu Y.|China|2015|80.0|183.0|right|24.0|Shapovalov D.|Canada|2013|75.0|185.0|left|25.0|indoors|20230209
Dallas|1.52|2.51|Tiafoe F.|USA|2013|86.0|188.0|right|26.0|McDonald M.|USA|2009|73.0|178.0|right|29.0|indoors|20230209
Dallas|1.15|5.36|Wolf J.|USA|2015|79.0|183.0|right|25.0|Albot R.|Moldavsko|2006|69.0|175.0|right|34.0|indoors|20230209
Cordoba|1.57|2.39|Cerundolo F.|Argentina|2016|78.0|185.0|right|26.0|Delbonis F.|Argentina|2005|90.0|193.0|left|33.0|clay|20230209
Cordoba|1.74|2.09|Ramos-Vinolas A.|Spain|2004|76.0|188.0|left|36.0|Lajovic D.|Serbia|2005|83.0|183.0|right|34.0|clay|20230209
Cordoba|1.43|2.79|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|Pella G.|Argentina|2005|79.0|183.0|left|34.0|clay|20230209
Cordoba|1.56|2.42|Coria F.|Argentina|2007|73.0|180.0|right|32.0|Cecchinato M.|Italy|2009|78.0|185.0|right|31.0|clay|20230209
Cordoba|3.87|1.26|Sousa J.|Portugal|2004|74.0|185.0|right|35.0|Garin C.|Chile|2010|85.0|185.0|right|28.0|clay|20230209
Cordoba|1.48|2.63|Baez S.|Argentina|2016|70.0|170.0|right|23.0|Darderi L.|Italy|2019|||right|22.0|clay|20230209
Cordoba|1.60|2.33|Dellien H.|Bolivia|2007|75.0|180.0|right|31.0|Cachin P.|Argentina|2011|77.0|185.0|right|29.0|clay|20230209
Montpellier|1.55|2.43|Barrere G.|France|2009|80.0|183.0|right|30.0|Basilashvili N.|Georgia|2007|79.0|185.0|right|32.0|indoors|20230209
Montpellier|1.30|3.48|Rune H.|Denmark|2018|68.0|185.0|right|21.0|Huesler M.|Switzerland|2014|88.0|196.0|left|28.0|indoors|20230209
Montpellier|1.43|2.81|Coric B.|Croatia|2011|85.0|188.0|right|27.0|Rinderknech A.|France|2011|86.0|196.0|right|29.0|indoors|20230209
Montpellier|1.56|2.41|Sonego L.|Italy|2013|76.0|191.0|right|29.0|Krajinovic F.|Serbia|2008|75.0|185.0|right|32.0|indoors|20230209
Montpellier|2.03|1.78|Halys Q.|France|2011|78.0|191.0|right|27.0|Davidovich Fokina A.|Spain|2014|80.0|183.0|right|25.0|indoors|20230209
Montpellier|2.71|1.46|Cressy M.|USA|2015|88.0|201.0|right|27.0|Ruusuvuori E.|Finland|2014|79.0|188.0|right|25.0|indoors|20230209
Vilnius 2 challenger|1.50|2.48|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|Ymer E.|Sweden|2012|79.0|183.0|right|28.0|indoors|20230209
Vilnius 2 challenger|1.86|1.88|Novak D.|Austria|2011|80.0|183.0|right|30.0|Berankis R.|Lithuania|2005|77.0|175.0|right|34.0|indoors|20230209
Vilnius 2 challenger|1.56|2.36|Furness E.|France|2014|66.0|170.0|right|26.0|Kirkin E.|Turkey|2014|73.0|180.0|right|25.0|indoors|20230209
Vilnius 2 challenger|2.11|1.68|Dzumhur D.|BosniaandHerzeg.|2008|68.0|175.0|right|32.0|Gerasimov E.|Belarus|2008|86.0|196.0|right|31.0|indoors|20230209
Vilnius 2 challenger|2.66|1.44|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|Rodionov J.|Austria|2015|86.0|191.0|left|25.0|indoors|20230209
Vilnius 2 challenger|2.59|1.46|Escoffier A.|France|2008|78.0|185.0|right|32.0|Virtanen O.|Finland|2016|||right|23.0|indoors|20230209
Vilnius 2 challenger|1.54|2.41|Ilkel C.|Turkey|2010|82.0|183.0|right|29.0|Lokoli L.|France|2010|78.0|188.0|right|29.0|indoors|20230209
Vilnius 2 challenger|1.19|4.33|De Loore J.|Belgium|2010|86.0|191.0|right|31.0|Yevseyev D.|Kazakhstan|2009|75.0|189.0|right|31.0|indoors|20230209
Tenerife 3 challenger|3.46|1.28|Giannessi A.|Italy|2006|82.0|185.0|left|34.0|Brancaccio R.|Italy|2013|72.0|183.0|right|27.0|hard|20230209
Tenerife 3 challenger|1.21|4.20|Travaglia S.|Italy|2007|80.0|185.0|right|32.0|Gutierrez O.|Brazil|2008|67.0|170.0|right|31.0|hard|20230209
Tenerife 3 challenger|1.87|1.86|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|Shelbayh A.|Jordan|2019|||left|20.0|hard|20230209
Tenerife 3 challenger|1.71|2.06|Fonio G.|Italy|2014|80.0|183.0|right|26.0|Yunchaokete B.|China|2017|||right|22.0|hard|20230209
Tenerife 3 challenger|1.11|5.57|Martineau M.|France|2014|76.0|183.0|right|25.0|Hodkin S.|GreatBritain|2016|90.0|185.0|right|25.0|hard|20230209
Tenerife 3 challenger|1.11|5.49|Cox D.|GreatBritain|2005|72.0|170.0|right|33.0|Houghton G.|GreatBritain|2016|||right|26.0|hard|20230209
Tenerife 3 challenger|1.08|6.58|Araujo P.|Portugal|2019|||right|22.0|Falcao G.|Portugal|2005|||right|36.0|hard|20230209
Tenerife 3 challenger|1.65|2.06|Stewart H.|GreatBritain|2017|||right|25.0|Brady P.|GreatBritain|2022|||right|19.0|hard|20230209
Tenerife 3 challenger|2.52|1.41|Loffhagen G.|GreatBritain|2017|83.0|188.0|right|23.0|McHugh A.|GreatBritain|2016|70.0|178.0|right|24.0|hard|20230209
Tenerife 3 challenger|1.31|2.93|Crawford O.|GreatBritain|2016|84.0|180.0|right|25.0|Kijametovic A.|BosniaandHerzeg.|2012|||right|28.0|hard|20230209
Tenerife 3 challenger|1.04|8.25|Royer V.|France|2018|83.0|188.0|right|23.0|Gabriel N.|Netherlands|2023|||right|19|hard|20230209
