Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Ignat D.|ROU|Right-Handed|Carnevale-Miino T.|ITA|Right-Handed|0.0|8.0|-113.5|4.0|3.0|7.0|-8.31
clay|Sendogan E.|TUR|Right-Handed|Liaonenka A.|BLR|Right-Handed|1.0||113.5|2.0|2.0|-3.0|-2.9200000000000004
clay|Bouquier A.|FRA|Right-Handed|Faucon R.|BEL|Right-Handed|0.0|3.0|-113.5|-2.0|-2.0|2.0|-8.31
clay|Bouquier A.|FRA|Right-Handed|Kaufmann H.|AUT|Right-Handed|0.0|2.0|-113.5|-2.0|-2.0|-2.0|-6.59
clay|Galenianos G.|GRC|Right-Handed|Thanos A.|GRC|Right-Handed|1.0||113.5|2.0|2.0|4.0|6.59
Varioussurfaces|Gima S.|ROU|Left-Handed|Tomescu D.|ROU|Right-Handed|1.0||113.5|2.0|2.0|-3.0|0.0
clay|Dussin L.|FRA|Right-Handed|Brouwer G.|NLD|Left-Handed|1.0||287.5|8.0|-6.0|-3.0|6.59
clay|Alves M.|BRA|Right-Handed|Pontico H.|FRA|Right-Handed|0.0|0.0|-344.5|8.0|3.0|-3.0|-6.59
clay|Bedene A.|SVN|Right-Handed|Simon G.|FRA|Right-Handed|0.0|-4.0|146.0|3.0|0.0|-4.0|-0.6599999999999997
clay|Silva F.|PRT|Left-Handed|Jung J.|FRA|Right-Handed|0.0|-5.0|-293.0|5.0|-2.0|-6.0|-3.54
Varioussurfaces|Kang K.|FRA|Right-Handed|Schnaitter J.|DEU|Right-Handed|1.0||113.5|2.0|2.0|-9.0|0.8199999999999998
clay|Schifris J.|DEU|Left-Handed|Wattanakul P.|THA|Right-Handed|0.0|-5.0|-113.5|-2.0|-2.0|-7.0|-2.2800000000000002
clay|McDonald M.|FRA|Right-Handed|Ivashka I.|BLR|Right-Handed|1.0||-331.5|-11.0|-15.0|-1.0|1.43
clay|Mayo K.|FRA|Right-Handed|Davlianidze N.|GEO|Right-Handed|0.0|2.0|-113.5|13.0|13.0|-1.0|2.9200000000000004
clay|Stepanek A.|CZE|Right-Handed|Paty D.|CZE|Right-Handed|0.0|0.0|-113.5|-2.0|-2.0|1.0|2.9200000000000004
clay|Stalder R.|FRA|Right-Handed|Yang J.|DEU|Right-Handed|0.0|4.0|-113.5|-3.0|-2.0|0.0|2.9200000000000004
clay|Khoeblal E.|NLD|Right-Handed|Guscic S.|HRV|Right-Handed|0.0|-3.0|-113.5|-2.0|-2.0|-1.0|-5.71
clay|Karimov A.|UZB|Right-Handed|Glinka D.|EST|Left-Handed|1.0||113.5|2.0|2.0|-1.0|-2.9200000000000004
clay|Tetradze G.|GEO|Right-Handed|Sendogan E.|TUR|Right-Handed|1.0||113.5|2.0|2.0|-3.0|-2.9200000000000004
Varioussurfaces|Hadigian E.|FRA|Right-Handed|Ravichander I.|FRA|Right-Handed|0.0|0.0|-113.5|-2.0|-2.0|2.0|-2.0199999999999996
clay|Pereira M.|CHL|Right-Handed|Stevens B.|NLD|Right-Handed|0.0|1.0|-113.5|0.0|3.0|-1.0|2.9200000000000004
clay|Bas Mengual I.|ESP|Right-Handed|Lopez Montagud C.|ESP|Right-Handed|1.0||113.5|2.0|2.0|-2.0|6.59
clay|Muller A.|FRA|Right-Handed|Viola M.|ITA|Right-Handed|0.0|-8.0|77.0|-5.0|-2.0|-10.0|-1.42
clay|Park U.|KOR|Right-Handed|Watanabe S.|JPN|Right-Handed|1.0||113.5|5.0|5.0|0.0|6.0600000000000005
clay|Faucon R.|BEL|Right-Handed|Carnevalle L.|ARG|Right-Handed|0.0|-2.0|-113.5|-2.0|-2.0|-1.0|-6.59
clay|Polukhin S.|RUS|Right-Handed|De Maio M.|ITA|Right-Handed|0.0|2.0|-113.5|-2.0|-2.0|3.0|-6.0600000000000005
clay|Bittoun Kouzmine C.|FRA|Left-Handed|Ichikawa T.|JPN|Left-Handed|0.0|3.0|-113.5|-7.0|-10.0|2.0|-6.0600000000000005
clay|Nardi L.|ITA|Right-Handed|Alimli M.|FRA|Right-Handed|0.0|3.0|-391.5|-2.0|-2.0|0.0|2.9200000000000004
clay|Vilicich B.|ARG|Right-Handed|Kim D.|KOR|Right-Handed|1.0||113.5|2.0|2.0|3.0|6.59
clay|Uchiyama Y.|JPN|Right-Handed|Alcaraz C.|ESP|Right-Handed|1.0||62.0|6.0|-2.0|11.0|8.02
clay|Gomez E.|ECU|Right-Handed|Oliveira G.|VEN|Left-Handed|0.0|4.0|-12.5|2.0|0.0|3.0|-0.8799999999999999
clay|De La Fuente S.|ARG|Right-Handed|Massara A.|ITA|Right-Handed|1.0||113.5|10.0|7.0|-6.0|-2.9200000000000004
clay|Moutet C.|FRA|Left-Handed|Norrie C.|FRA|Left-Handed|1.0||-337.0|-14.0|-13.0|-3.0|0.34999999999999987
