Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Poling K.|ESP|Left-Handed|1.66|Shah A.|IND|Right-Handed|2.07|0.0|7.0|-21.0|-1.0|2.0|7.0|-0.4099999999999999
clay|Watt J.|NZL|Right-Handed|1.87|Bouzige M.|AUS|Right-Handed|1.82|0.0|-5.0|-21.0|0.0|5.0|-1.0|0.050000000000000044
clay|Berkieta T.|POL|Right-Handed|1.97|Kamrowski M.|POL|Right-Handed|1.74|0.0|-2.0|-21.0|1.0|2.0|-3.0|0.22999999999999998
clay|Djere L.|SRB|Right-Handed|2.2|Monteiro T.|BRA|Left-Handed|1.62|0.0|-3.0|606.0|4.0|5.0|-1.0|0.5800000000000001
Varioussurfaces|Ahouda W.|MAR|Right-Handed|2.24|Bulte A.|AUS|Right-Handed|1.57|1.0||21.0|-1.0|-2.0|-2.0|0.6700000000000002
clay|Royer V.|FRA|Right-Handed|1.53|Olivieri G.|ARG|Right-Handed|2.4|0.0|-4.0|105.0|10.0|13.0|-3.0|-0.8699999999999999
Varioussurfaces|Lee C.|ESP|Right-Handed|1.57|Ginat R.|ISR|Right-Handed|2.24|0.0|-6.0|-21.0|1.0|2.0|-4.0|-0.6700000000000002
Varioussurfaces|Castro V.|BRA|Right-Handed|2.24|Nguyen A.|ESP|Right-Handed|1.57|1.0||21.0|-1.0|-2.0|4.0|0.6700000000000002
clay|Winter Lopez B.|ESP|Right-Handed|2.22|Bouquet L.|FRA|Right-Handed|1.57|0.0|-4.0|-21.0|1.0|2.0|-1.0|0.6500000000000001
clay|Pascual Ferra R.|ESP|Left-Handed|1.32|Dominguez Alonso J.|ESP|Right-Handed|3.15|0.0|-7.0|-21.0|1.0|2.0|-6.0|-1.8299999999999998
hard|Blanchet U.|FRA|Right-Handed|2.29|Droguet T.|FRA|Right-Handed|1.57|0.0|2.0|-21.0|1.0|2.0|2.0|0.72
clay|Bocchi L.|ITA|Right-Handed|1.07|Yazdani A.|IRN|Right-Handed|6.78|0.0|6.0|-21.0|1.0|-3.0|5.0|-5.71
Varioussurfaces|Sarmiento R.|ESP|Right-Handed|1.57|Ventre A.|BRA|Right-Handed|2.24|0.0|-5.0|-357.0|-9.0|-5.0|-7.0|-0.6700000000000002
clay|Meng C.|ESP|Right-Handed|3.61|Haliak M.|BLR|Right-Handed|1.24|1.0||21.0|2.0|0.0|0.0|2.37
clay|Dodig M.|HRV|Right-Handed|4.46|Munar J.|ESP|Right-Handed|1.19|1.0||-222.0|1.0|0.0|-8.0|3.27
clay|Munar J.|ESP|Right-Handed|1.19|Dodig M.|HRV|Right-Handed|4.46|0.0|11.0|222.0|-1.0|0.0|8.0|-3.27
clay|Gill F.|ESP|Left-Handed|1.11|Catini N.|ITA|Right-Handed|6.0|1.0||21.0|-1.0|-2.0|-4.0|-4.89
hard|Wong C.|HKG|Right-Handed|5.07|Nakashima B.|ESP|Right-Handed|1.16|1.0||-422.0|0.0|-2.0|-3.0|3.91
clay|Shah A.|IND|Right-Handed|2.07|Poling K.|ESP|Left-Handed|1.66|1.0||21.0|1.0|-2.0|-7.0|0.4099999999999999
Varioussurfaces|Martin D.|ESP|Right-Handed|2.24|Chiu J.|ESP|Right-Handed|1.57|1.0||-341.0|-1.0|-2.0|-2.0|0.6700000000000002
clay|Winter Lopez B.|ESP|Right-Handed|1.27|Zielinski M.|POL|Right-Handed|3.41|0.0|2.0|-21.0|1.0|2.0|3.0|-2.14
clay|Binda A.|ITA|Right-Handed|2.34|Boros A.|HUN|Right-Handed|1.52|0.0|3.0|-21.0|1.0|2.0|2.0|0.8199999999999998
Varioussurfaces|Ena A.|ESP|Right-Handed|2.24|Dous Karpenschif J.|FRA|Right-Handed|1.57|1.0||21.0|-1.0|-2.0|-1.0|0.6700000000000002
hard|Martineau M.|FRA|Right-Handed|2.58|Majchrzak K.|POL|Right-Handed|1.47|1.0||-68.0|-2.0|3.0|-3.0|1.11
clay|Delaney J.|AUS|Right-Handed|2.1|Winter E.|AUS|Right-Handed|1.66|0.0|8.0|-21.0|3.0|5.0|8.0|0.44000000000000017
clay|Bouquet L.|FRA|Right-Handed|1.39|Martinez M.|CHE|Right-Handed|2.75|0.0|3.0|-21.0|8.0|10.0|1.0|-1.36
hard|Brouwer G.|NLD|Left-Handed|2.24|Bonzi B.|FRA|Right-Handed|1.6|0.0|0.0|-166.0|-4.0|6.0|0.0|0.6400000000000001
indoors|Boyer T.|ESP|Right-Handed|2.32|Basavareddy N.|ESP|Right-Handed|1.56|1.0||21.0|-1.0|-2.0|4.0|0.7599999999999998
clay|Bynoe E.|ESP|Right-Handed|2.97|Mckennon M.|ESP|Left-Handed|1.34|1.0||21.0|-1.0|-2.0|3.0|1.6300000000000001
clay|Imamura M.|JPN|Right-Handed|2.21|Soriano Barrera A.|COL|Right-Handed|1.58|0.0|-1.0|-21.0|1.0|2.0|0.0|0.6299999999999999
clay|Karol M.|SVK|Right-Handed|2.22|Kellovsky D.|CZE|Right-Handed|1.58|0.0|-7.0|-21.0|12.0|15.0|-7.0|0.6400000000000001
indoors|Ruud C.|NOR|Right-Handed|1.6|Cerundolo F.|ARG|Right-Handed|2.27|1.0||3420.0|-1.0|-2.0|-1.0|-0.6699999999999999
clay|Rivet M.|FRA|Left-Handed|2.08|Lumsden E.|ESP|Right-Handed|1.66|1.0||21.0|-1.0|-2.0|-4.0|0.42000000000000015
clay|Zielinski M.|POL|Right-Handed|3.41|Winter Lopez B.|ESP|Right-Handed|1.27|1.0||21.0|-1.0|-2.0|-3.0|2.14
clay|Marrero Curbelo I.|ESP|Right-Handed|2.44|Perez Contri S.|ESP|Left-Handed|1.49|0.0|-2.0|-21.0|1.0|2.0|-1.0|0.95
Varioussurfaces|Craig C.|ESP|Right-Handed|2.24|Markov V.|BGR|Right-Handed|1.57|1.0||21.0|-1.0|-2.0|1.0|0.6700000000000002
Varioussurfaces|Koshis C.|CYP|Right-Handed|2.24|Sarmiento R.|ESP|Right-Handed|1.57|1.0||357.0|9.0|5.0|-9.0|0.6700000000000002
clay|Catini N.|ITA|Right-Handed|6.0|Gill F.|ESP|Left-Handed|1.11|0.0|2.0|-21.0|1.0|2.0|4.0|4.89
clay|Saritas G.|TUR|Right-Handed|2.7|Klok D.|RUS|Right-Handed|1.4|1.0||21.0|-5.0|3.0|-5.0|1.3000000000000003
hard|Khachanov K.|RUS|Right-Handed|1.48|Yunchaokete B.|CHN|Right-Handed|2.61|1.0||2583.0|9.0|13.0|6.0|-1.13
indoors|Eubanks C.|ESP|Right-Handed|1.11|Nakagawa N.|JPN|Right-Handed|6.21|1.0||996.0|7.0|21.0|1.0|-5.1
clay|Dev S.|IND|Right-Handed|1.31|Ivanov S.|RUS|Right-Handed|3.11|1.0||21.0|0.0|-10.0|9.0|-1.7999999999999998
clay|Moriya H.|JPN|Right-Handed|1.85|Ichikawa T.|JPN|Left-Handed|1.84|0.0|10.0|-190.0|-12.0|-15.0|10.0|0.010000000000000009
clay|Saitoh K.|JPN|Left-Handed|2.2|Takahashi Y.|JPN|Right-Handed|1.59|0.0|-6.0|168.0|0.0|-7.0|-3.0|0.6100000000000001
hard|Kachmazov A.|RUS|Right-Handed|2.32|Daniel T.|JPN|Right-Handed|1.6|0.0|-10.0|-523.0|-2.0|-6.0|-9.0|0.7199999999999998
Varioussurfaces|Rihane Y.|DZA|Right-Handed|2.24|Schiessl E.|DEU|Right-Handed|1.57|1.0||21.0|-1.0|-2.0|3.0|0.6700000000000002
clay|Pavlovic L.|FRA|Right-Handed|3.08|Molleker R.|DEU|Right-Handed|1.34|0.0|-1.0|131.0|3.0|0.0|1.0|1.74
clay|Lumsden E.|ESP|Right-Handed|1.66|Rivet M.|FRA|Left-Handed|2.08|0.0|5.0|-21.0|1.0|2.0|4.0|-0.42000000000000015
Varioussurfaces|Bulte A.|AUS|Right-Handed|1.57|Ahouda W.|MAR|Right-Handed|2.24|0.0|0.0|-21.0|1.0|2.0|2.0|-0.6700000000000002
clay|Collarini A.|ARG|Left-Handed|1.45|Alves M.|BRA|Right-Handed|2.62|0.0|8.0|279.0|3.0|2.0|9.0|-1.1700000000000002
Varioussurfaces|Rajski M.|POL|Right-Handed|1.57|Sherif L.|ESP|Right-Handed|2.24|0.0|15.0|-21.0|3.0|10.0|14.0|-0.6700000000000002
hard|Mpetshi Perricard G.|FRA|Right-Handed|1.87|Hanfmann Y.|DEU|Right-Handed|1.91|1.0||-546.0|-9.0|-10.0|-11.0|-0.039999999999999813
clay|Lerby C.|NLD|Right-Handed|2.9|Gonzalez Fernandez M.|ESP|Right-Handed|1.35|0.0|2.0|-21.0|1.0|2.0|0.0|1.5499999999999998
hard|Majchrzak K.|POL|Right-Handed|1.47|Martineau M.|FRA|Right-Handed|2.58|0.0|1.0|68.0|2.0|-3.0|3.0|-1.11
clay|De Krom M.|NLD|Right-Handed|1.25|Pascual Ferra R.|ESP|Left-Handed|3.51|0.0|6.0|-21.0|1.0|2.0|8.0|-2.26
clay|Martinez M.|CHE|Right-Handed|2.75|Bouquet L.|FRA|Right-Handed|1.39|1.0||21.0|-8.0|-10.0|-1.0|1.36
clay|Martin Tiffon P.|ESP|Right-Handed|1.93|Barton H.|CZE|Right-Handed|1.81|1.0||21.0|-5.0|-2.0|5.0|0.11999999999999988
hard|Nakashima B.|ESP|Right-Handed|1.16|Wong C.|HKG|Right-Handed|5.07|0.0|2.0|422.0|0.0|2.0|3.0|-3.91
hard|Kukushkin M.|KAZ|Right-Handed|2.22|Shevchenko A.|KAZ|Right-Handed|1.64|0.0|12.0|-397.0|2.0|-2.0|13.0|0.5800000000000003
clay|Jianu F.|ROU|Right-Handed|1.07|Ruehl T.|DEU|Right-Handed|6.94|0.0|-3.0|-21.0|-7.0|-3.0|-4.0|-5.87
clay|Tudorica A.|CAN|Right-Handed|4.94|Moeller M.|DEU|Right-Handed|1.13|1.0||21.0|8.0|5.0|-3.0|3.8100000000000005
clay|Cerundolo J.|ARG|Left-Handed|1.64|Torres J.|ARG|Right-Handed|2.18|1.0||21.0|-10.0|-2.0|0.0|-0.5400000000000003
clay|Garcia Mestre J.|ESP|Right-Handed|7.37|Sanchez Quilez A.|ESP|Right-Handed|1.07|1.0||21.0|-1.0|-2.0|2.0|6.3
clay|Dussin L.|FRA|Right-Handed|1.31|Turriziani Alvarez A.|ESP|Right-Handed|3.13|0.0|5.0|-21.0|1.0|2.0|4.0|-1.8199999999999998
clay|Cina F.|ITA|Right-Handed|1.16|Ghetu G.|ROU|Right-Handed|4.48|0.0|1.0|-21.0|1.0|2.0|1.0|-3.3200000000000003
clay|Kumar O.|ESP|Left-Handed|1.37|Demanet E.|BEL|Right-Handed|2.86|0.0|7.0|-269.0|1.0|2.0|3.0|-1.4899999999999998
clay|Delaney J.|AUS|Right-Handed|7.87|Bradshaw J.|AUS|Right-Handed|1.05|1.0||21.0|-1.0|-2.0|4.0|6.82
hard|Yunchaokete B.|CHN|Right-Handed|2.61|Khachanov K.|RUS|Right-Handed|1.48|0.0|-6.0|-2583.0|-9.0|-13.0|-6.0|1.13
Varioussurfaces|Dous Karpenschif J.|FRA|Right-Handed|1.57|Ena A.|ESP|Right-Handed|2.24|0.0|4.0|-21.0|1.0|2.0|1.0|-0.6700000000000002
indoors|Edmund K.|ESP|Right-Handed|1.76|Shelbayh A.|JOR|Left-Handed|1.99|0.0|9.0|-164.0|6.0|5.0|9.0|-0.22999999999999998
clay|Moeller M.|DEU|Right-Handed|1.13|Tudorica A.|CAN|Right-Handed|4.94|0.0|1.0|-21.0|-8.0|-5.0|3.0|-3.8100000000000005
clay|Martinez Serrano M.|ESP|Right-Handed|1.52|Vasquez Gehrke A.|DEU|Right-Handed|2.32|0.0|0.0|-21.0|1.0|2.0|-3.0|-0.7999999999999998
clay|Taberner C.|ESP|Right-Handed|2.57|Seyboth Wild T.|BRA|Right-Handed|1.47|1.0||-219.0|0.0|-2.0|3.0|1.0999999999999999
clay|Nesterov P.|BGR|Right-Handed|1.64|Gentzsch T.|DEU|Right-Handed|2.12|1.0||21.0|-1.0|-2.0|1.0|-0.4800000000000002
hard|Daniel T.|JPN|Right-Handed|1.6|Kachmazov A.|RUS|Right-Handed|2.32|1.0||523.0|2.0|6.0|9.0|-0.7199999999999998
indoors|Tabilo A.|CHL|Left-Handed|4.9|Dimitrov G.|BGR|Right-Handed|1.17|1.0||-1078.0|-6.0|-3.0|-6.0|3.7300000000000004
hard|Vukic A.|AUS|Right-Handed|1.44|Martinez P.|ESP|Right-Handed|2.75|1.0||407.0|8.0|3.0|1.0|-1.31
clay|Baum S.|CZE|Left-Handed|3.86|Paty D.|CZE|Right-Handed|1.21|0.0|-5.0|-21.0|1.0|2.0|-3.0|2.65
hard|Bonzi B.|FRA|Right-Handed|1.6|Brouwer G.|NLD|Left-Handed|2.24|1.0||166.0|4.0|-6.0|0.0|-0.6400000000000001
hard|Shevchenko A.|KAZ|Right-Handed|1.64|Kukushkin M.|KAZ|Right-Handed|2.22|1.0||397.0|-2.0|2.0|-13.0|-0.5800000000000003
hard|Marozsan F.|HUN|Right-Handed|1.39|Hijikata R.|AUS|Right-Handed|2.93|1.0||106.0|9.0|5.0|1.0|-1.5400000000000003
clay|Perez Contri S.|ESP|Left-Handed|1.49|Marrero Curbelo I.|ESP|Right-Handed|2.44|1.0||21.0|-1.0|-2.0|1.0|-0.95
clay|Leong M.|MYS|Right-Handed|1.82|Barki J.|IDN|Right-Handed|1.88|1.0||21.0|-1.0|-2.0|-4.0|-0.05999999999999983
clay|Baroni N.|ITA|Right-Handed|2.0|Bulus C.|NGA|Right-Handed|1.71|0.0|-3.0|-21.0|1.0|2.0|-3.0|0.29000000000000004
clay|Torres J.|ARG|Right-Handed|2.18|Cerundolo J.|ARG|Left-Handed|1.64|0.0|-3.0|-21.0|10.0|2.0|0.0|0.5400000000000003
hard|Jarry N.|CHL|Right-Handed|1.75|Klein L.|SVK|Right-Handed|2.05|0.0|2.0|979.0|5.0|5.0|2.0|-0.2999999999999998
clay|Wallin O.|SWE|Right-Handed|1.61|Eriksson S.|SWE|Right-Handed|2.15|1.0||21.0|-1.0|-2.0|4.0|-0.5399999999999998
clay|Boros A.|HUN|Right-Handed|1.52|Binda A.|ITA|Right-Handed|2.34|1.0||21.0|-1.0|-2.0|-2.0|-0.8199999999999998
clay|Renard L.|SWE|Right-Handed|5.37|Rosenkranz M.|DEU|Left-Handed|1.12|0.0|6.0|-21.0|3.0|2.0|6.0|4.25
clay|Dellien H.|BOL|Right-Handed|1.58|Couacaud E.|FRA|Right-Handed|2.27|0.0|5.0|-1.0|-3.0|-3.0|2.0|-0.69
Varioussurfaces|Hill S.|ESP|Right-Handed|1.57|Phillips D.|ESP|Right-Handed|2.24|0.0|7.0|-21.0|1.0|2.0|6.0|-0.6700000000000002
clay|Ichikawa T.|JPN|Left-Handed|1.84|Moriya H.|JPN|Right-Handed|1.85|1.0||190.0|12.0|15.0|-10.0|-0.010000000000000009
clay|Eriksson S.|SWE|Right-Handed|2.15|Wallin O.|SWE|Right-Handed|1.61|0.0|-2.0|-21.0|1.0|2.0|-4.0|0.5399999999999998
clay|Barton H.|CZE|Right-Handed|1.81|Martin Tiffon P.|ESP|Right-Handed|1.93|0.0|-4.0|-21.0|5.0|2.0|-5.0|-0.11999999999999988
clay|Egea F.|ARG|Right-Handed|1.32|Falabella L.|ARG|Left-Handed|3.07|0.0|4.0|-21.0|1.0|2.0|-2.0|-1.7499999999999998
Varioussurfaces|Schiessl E.|DEU|Right-Handed|1.57|Rihane Y.|DZA|Right-Handed|2.24|0.0|-5.0|-21.0|1.0|2.0|-3.0|-0.6700000000000002
Varioussurfaces|Sherif L.|ESP|Right-Handed|2.24|Rajski M.|POL|Right-Handed|1.57|1.0||21.0|-3.0|-10.0|-14.0|0.6700000000000002
clay|Tiurnev E.|RUS|Right-Handed|1.35|Tkemaladze Z.|GEO|Right-Handed|2.84|0.0|4.0|-216.0|5.0|0.0|3.0|-1.4899999999999998
indoors|Shelbayh A.|JOR|Left-Handed|1.99|Edmund K.|ESP|Right-Handed|1.76|1.0||164.0|-6.0|-5.0|-9.0|0.22999999999999998
clay|Vasquez Gehrke A.|DEU|Right-Handed|2.32|Martinez Serrano M.|ESP|Right-Handed|1.52|1.0||21.0|-1.0|-2.0|3.0|0.7999999999999998
clay|Loge J.|BEL|Right-Handed|1.98|Singh K.|IND|Right-Handed|1.72|1.0||21.0|-1.0|-2.0|-2.0|0.26
clay|Lopez Morillo I.|ESP|Right-Handed|1.76|Marrero Curbelo I.|ESP|Right-Handed|1.92|0.0|-1.0|-21.0|1.0|2.0|-1.0|-0.15999999999999992
clay|Kupcic J.|SVN|Right-Handed|1.85|Mrva M.|CZE|Right-Handed|1.82|1.0||21.0|-1.0|-2.0|6.0|0.030000000000000027
clay|Rosenkranz M.|DEU|Left-Handed|1.12|Renard L.|SWE|Right-Handed|5.37|1.0||21.0|-3.0|-2.0|-6.0|-4.25
clay|Van Wyk K.|ESP|Right-Handed|1.55|Park U.|KOR|Right-Handed|2.33|0.0|1.0|-21.0|1.0|2.0|4.0|-0.78
clay|Silva F.|PRT|Left-Handed|1.59|Ionel N.|ROU|Right-Handed|2.2|0.0|7.0|-176.0|3.0|-5.0|8.0|-0.6100000000000001
clay|Lerby C.|NLD|Right-Handed|2.97|Sanchez Quilez A.|ESP|Right-Handed|1.34|1.0||21.0|-1.0|-2.0|3.0|1.6300000000000001
hard|Hijikata R.|AUS|Right-Handed|2.93|Marozsan F.|HUN|Right-Handed|1.39|0.0|0.0|-106.0|-9.0|-5.0|-1.0|1.5400000000000003
clay|Paty D.|CZE|Right-Handed|1.21|Baum S.|CZE|Left-Handed|3.86|1.0||21.0|-1.0|-2.0|3.0|-2.65
Varioussurfaces|Djakouris A.|CYP|Right-Handed|2.24|Jones A.|ESP|Right-Handed|1.57|1.0||70.0|-1.0|-2.0|-4.0|0.6700000000000002
clay|Kicker N.|ARG|Right-Handed|2.06|Midon L.|ARG|Right-Handed|1.66|1.0||-65.0|-3.0|-7.0|12.0|0.40000000000000013
Varioussurfaces|Povey T.|ESP|Left-Handed|1.57|Martin D.|ESP|Right-Handed|2.24|0.0|-1.0|341.0|1.0|2.0|-2.0|-0.6700000000000002
clay|Ionel N.|ROU|Right-Handed|2.2|Silva F.|PRT|Left-Handed|1.59|1.0||176.0|-3.0|5.0|-8.0|0.6100000000000001
clay|Singh K.|IND|Right-Handed|1.72|Loge J.|BEL|Right-Handed|1.98|0.0|1.0|-21.0|1.0|2.0|2.0|-0.26
