Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Potenza L.|ITA|Right-Handed|Wessels L.|DEU|Right-Handed|0.0|-2.0|-64.5|-12.0|-14.0|-1.0|1.0699999999999998
Varioussurfaces|Ibrahim H.|DEU|Right-Handed|Krawcewicz K.|AUT|Right-Handed|0.0|0.0|-64.5|-2.0|-1.0|1.0|1.35
Varioussurfaces|Chavez A.|BOL|Right-Handed|Imamura M.|JPN|Right-Handed|1.0||64.5|2.0|1.0|-2.0|4.93
Varioussurfaces|Correia J.|BRA|Right-Handed|Pujol Navarro B.|ESP|Left-Handed|0.0|3.0|-64.5|-7.0|-5.0|5.0|-2.51
clay|Cash J.|BRA|Right-Handed|Nishiwaki K.|JPN|Right-Handed|0.0|1.0|-64.5|8.0|6.0|-2.0|-0.77
clay|Gomez A.|COL|Right-Handed|Ficovich J.|ARG|Right-Handed|0.0|6.0|-258.0|7.0|-8.0|6.0|2.55
clay|Gonzalez A.|COL|Right-Handed|Kicker N.|ARG|Right-Handed|1.0||114.5|8.0|13.0|3.0|3.04
hard|Magadan A.|MEX|Right-Handed|Cortes Campos N.|COL|Right-Handed|0.0|3.0|-64.5|-2.0|-1.0|-1.0|-4.91
indoors|Kovalik J.|SVK|Right-Handed|de Schepper K.|FRA|Left-Handed|0.0|-3.0|221.0|-18.0|-20.0|-6.0|-1.02
Varioussurfaces|Nunez D.|CHL|Right-Handed|Sysoev N.|RUS|Right-Handed|0.0|1.0|-64.5|-2.0|-1.0|-1.0|0.30000000000000004
Varioussurfaces|Ramadan M.|BGR|Right-Handed|Sada I.|ITA|Right-Handed|1.0||64.5|2.0|1.0|-2.0|4.6
hard|Oliver L.|BRA|Right-Handed|Castaneda G.|MEX|Right-Handed|0.0|-6.0|-64.5|-2.0|-1.0|-5.0|-0.44000000000000017
clay|Aboian V.|ARG|Left-Handed|Escurra Isnardi H.|PRY|Right-Handed|0.0|-5.0|-64.5|-2.0|-1.0|-4.0|-4.48
hard|Aramburu Contreras I.|MEX|Right-Handed|Arredondo Delgado S.|MEX|Right-Handed|1.0||64.5|2.0|1.0|4.5|0.6799999999999999
hard|Contreras A.|MEX|Right-Handed|Badon J.|BRA|Right-Handed|1.0||64.5|2.0|1.0|3.0|2.17
Varioussurfaces|Schinteie G.|ROU|Right-Handed|Marchetti F.|ITA|Right-Handed|1.0||64.5|2.0|1.0|-1.0|2.85
Varioussurfaces|Matas Ortega X.|ESP|Right-Handed|Barreto Sanchez D.|ESP|Left-Handed|1.0||64.5|2.0|1.0|0.0|3.21
Varioussurfaces|Imamura M.|JPN|Right-Handed|Chavez A.|BOL|Right-Handed|0.0|2.0|-64.5|-2.0|-1.0|2.0|-4.93
clay|Leite W.|BRA|Right-Handed|Matos R.|BRA|Right-Handed|1.0||64.5|-2.0|-5.0|4.0|-0.22999999999999998
Varioussurfaces|Kotzen A.|BRA|Right-Handed|Leote Prata M.|PRT|Right-Handed|0.0|-3.0|-64.5|-2.0|-1.0|0.0|-2.17
clay|Olivieri G.|ARG|Right-Handed|Clezar G.|BRA|Right-Handed|0.0|-7.0|20.0|-4.0|-5.0|-5.0|-2.05
clay|Ilhan M.|TUR|Right-Handed|Saritas G.|TUR|Right-Handed|0.0|16.0|-241.0|0.0|6.0|16.0|-8.42
Varioussurfaces|Faigenbaum F.|ARG|Right-Handed|Gimenez I.|BRA|Right-Handed|1.0||64.5|2.0|1.0|-2.0|2.4000000000000004
Varioussurfaces|Podorozhnyi A.|UKR|Right-Handed|Breazu V.|ROU|Right-Handed|1.0||64.5|2.0|1.0|4.0|0.5900000000000001
clay|Coelho F.|PRT|Right-Handed|Fanselow S.|DEU|Right-Handed|1.0||64.5|2.0|1.0|-8.0|4.11
Varioussurfaces|Hopp M.|DEU|Right-Handed|Morolli A.|ITA|Right-Handed|0.0|1.0|-64.5|-2.0|-1.0|1.0|-0.1499999999999999
indoors|Verwater Y.|NLD|Right-Handed|Verbeek S.|NLD|Left-Handed|1.0||64.5|2.0|1.0|-6.0|0.28
Varioussurfaces|Wojcik J.|BRA|Right-Handed|McCormick T.|BRA|Right-Handed|1.0||64.5|2.0|1.0|1.0|1.35
hard|Temov A.|BGR|Right-Handed|Mareschal-Hay M.|CAN|Right-Handed|1.0||64.5|2.0|1.0|-4.5|3.2800000000000002
clay|Bonadio R.|ITA|Right-Handed|Borges N.|PRT|Right-Handed|1.0||173.0|6.0|-5.0|4.0|2.59
Varioussurfaces|Curras Abasolo T.|ESP|Right-Handed|Martinez Serrano M.|ESP|Right-Handed|1.0||64.5|2.0|1.0|4.0|0.8200000000000001
indoors|Jans J.|NLD|Right-Handed|De Krom M.|NLD|Right-Handed|1.0||64.5|2.0|1.0|-2.0|0.28
Varioussurfaces|Marchetti F.|ITA|Right-Handed|Schinteie G.|ROU|Right-Handed|0.0|5.0|-64.5|-2.0|-1.0|1.0|-2.85
Varioussurfaces|Rivera L.|NOR|Right-Handed|Huang H.|CHN|Right-Handed|0.0|0.0|-64.5|-8.0|-2.0|-2.0|2.1399999999999997
