Location|pl1_bet|pl2_bet|Winner|pl1_flag|pl1_year_pro|pl1_weight|pl1_height|pl1_hand|pl1_age|Loser|pl2_flag|pl2_year_pro|pl2_weight|pl2_height|pl2_hand|pl2_age|Surface|Date
Szczecin challenger|2.18|1.63|Majchrzak K.|Poland|2013|78.0|180.0|right|28.0|Rune H.|Denmark|2018|68.0|185.0|right|21.0|clay|20210917
Szczecin challenger|2.15|1.63|Kuhn N.|Germany|2015|75.0|185.0|right|24.0|Trungelliti M.|Argentina|2006|78.0|178.0|right|34.0|clay|20210917
Szczecin challenger|1.25|3.78|Hanfmann Y.|Germany|2007|86.0|193.0|right|32.0|Cias P.|Poland|2010|70.0|178.0|right|30.0|clay|20210917
Szczecin challenger|1.41|2.78|Kolar Z.|CzechRepublic|2013|76.0|185.0|right|27.0|De Jong J.|Netherlands|2017|70.0|180.0|right|24.0|clay|20210917
Rennes challenger|1.43|2.72|Bonzi B.|France|2013|76.0|185.0|right|28.0|Broady L.|GreatBritain|2009|78.0|183.0|left|30.0|indoors|20210917
Rennes challenger|1.37|2.94|Gasquet R.|France|2002|79.0|183.0|right|38.0|Safiullin R.|Russia|2013|75.0|185.0|right|27.0|indoors|20210917
Rennes challenger|1.59|2.26|Rinderknech A.|France|2011|86.0|196.0|right|29.0|Pouille L.|France|2009|84.0|185.0|right|30.0|indoors|20210917
Rennes challenger|1.27|3.90|Moraing M.|Germany|2008|84.0|198.0|left|32.0|Gabashvili T.|Russia|2002|83.0|188.0|right|39.0|indoors|20210917
Cary 2 challenger|1.52|2.44|Kudla D.|USA|2008|79.0|180.0|right|32.0|Mmoh M.|USA|2012|90.0|188.0|right|26.0|hard|20210917
Cary 2 challenger|2.04|1.73|Vukic A.|Australia|2012|84.0|188.0|right|28.0|Svajda Z.|USA|2017|59.0|175.0|right||hard|20210917
Cary 2 challenger|2.13|1.67|Krueger M.|USA|2009|82.0|188.0|right|30.0|Purcell M.|Australia|2013|75.0|185.0|right|26.0|hard|20210917
Cary 2 challenger|2.70|1.44|Peniston R.|GreatBritain|2012|75.0|183.0|left|28.0|Eubanks C.|USA|2012|82.0|201.0|right|28.0|hard|20210917
