Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Sinclair C.|FRA|Right-Handed|Pokorny L.|SVK|Right-Handed|1.0||-62.5|2.0|4.0|7.0|-0.4099999999999999
clay|Ribeiro E.|BRA|Right-Handed|Egea F.|ARG|Right-Handed|1.0||-62.5|-3.0|1.0|0.0|0.6700000000000002
clay|Atmane T.|FRA|Left-Handed|Breysach M.|FRA|Right-Handed|0.0|0.0|62.5|3.0|-1.0|0.0|-1.83
clay|Cachin P.|ARG|Right-Handed|Tseng C.|FRA|Right-Handed|1.0||-247.0|12.0|10.0|6.0|-0.2899999999999998
clay|Kolar Z.|CZE|Right-Handed|Kuzmanov D.|BGR|Right-Handed|0.0|-4.0|-34.0|-1.0|-8.0|-4.0|0.18999999999999995
clay|Broom C.|FRA|Right-Handed|Kielan S.|POL|Right-Handed|1.0||-62.5|2.0|-6.0|5.0|-3.3100000000000005
clay|Giannessi A.|ITA|Left-Handed|O'Connell C.|AUS|Right-Handed|0.0|5.0|-73.0|4.0|2.0|4.0|1.5500000000000003
Varioussurfaces|Denisov I.|RUS|Right-Handed|Penev I.|BGR|Right-Handed|0.0|3.0|62.5|3.0|-1.0|3.0|-0.7999999999999998
clay|Novak D.|AUT|Right-Handed|Gimeno Valero C.|ESP|Right-Handed|0.0|5.0|447.0|0.0|-5.0|7.0|0.08999999999999986
clay|Royer V.|FRA|Right-Handed|Houkes M.|NLD|Left-Handed|0.0|0.0|62.5|6.0|3.0|-1.0|-1.2
clay|Passaro F.|ITA|Right-Handed|Mager G.|ITA|Right-Handed|0.0|-7.0|-830.0|3.0|-4.0|-6.0|1.6799999999999997
clay|Frunza N.|ROU|Right-Handed|Stodder T.|DEU|Right-Handed|0.0|0.0|62.5|12.0|5.0|-2.0|0.8700000000000001
Varioussurfaces|Gomez L.|MEX|Left-Handed|Bailey A.|FRA|Right-Handed|0.0|7.0|-275.5|-5.0|-7.0|3.0|-4.449999999999999
clay|Etcheverry T.|ARG|Right-Handed|Jarry N.|CHL|Right-Handed|0.0|-2.0|88.0|-8.0|-2.0|-3.0|-0.6199999999999999
clay|Prizmic D.|HRV|Right-Handed|Apostol B.|ROU|Right-Handed|0.0|-11.0|-270.5|3.0|-1.0|-9.0|-1.4700000000000002
clay|Isner J.|FRA|Right-Handed|Johnson S.|FRA|Right-Handed|0.0|2.0|919.0|22.0|20.0|5.0|-0.45999999999999996
clay|O'Connell C.|AUS|Right-Handed|Giannessi A.|ITA|Left-Handed|1.0||73.0|-4.0|-2.0|-4.0|-1.5500000000000003
Varioussurfaces|Barton J.|FRA|Right-Handed|Bangoura S.|FRA|Right-Handed|0.0|-13.0|198.0|3.0|1.0|-10.0|2.55
indoors|Doe M.|FRA|Right-Handed|Newman-Billington J.|FRA|Right-Handed|1.0||-62.5|-3.0|1.0|2.0|4.449999999999999
clay|Burruchaga R.|ARG|Right-Handed|Farjat T.|ARG|Right-Handed|0.0|-1.0|62.5|3.0|-1.0|-1.0|-1.43
clay|Neumayer L.|AUT|Right-Handed|Blanchet U.|FRA|Right-Handed|1.0||-338.0|-3.0|1.0|-4.0|-1.05
Varioussurfaces|Wassermann M.|NLD|Right-Handed|De Jager J.|NLD|Right-Handed|1.0||-62.5|-3.0|1.0|0.0|5.4399999999999995
clay|Srbljak G.|FRA|Left-Handed|Dimic M.|SVN|Right-Handed|0.0|3.0|62.5|3.0|-1.0|4.0|-0.32000000000000006
clay|Nam J.|KOR|Right-Handed|Nirundorn T.|THA|Right-Handed|0.0|10.0|62.5|3.0|-2.0|5.0|-3.8100000000000005
clay|Mager G.|ITA|Right-Handed|Passaro F.|ITA|Right-Handed|1.0||830.0|-3.0|4.0|6.0|-1.6799999999999997
Varioussurfaces|Esquici L.|BRA|Right-Handed|Da Silva G.|BRA|Right-Handed|1.0||-62.5|7.0|2.0|-4.0|-1.5499999999999998
indoors|Murphy B.|FRA|Right-Handed|Harris B.|FRA|Right-Handed|1.0||-62.5|-9.0|-6.0|-5.0|5.38
Varioussurfaces|Kalinin A.|BLR|Right-Handed|Pontjodikromo S.|NLD|Right-Handed|0.0|-2.0|62.5|3.0|-1.0|-1.0|1.5699999999999998
clay|Madarasz G.|HUN|Left-Handed|Srbljak G.|FRA|Left-Handed|0.0|3.0|62.5|3.0|-5.0|3.0|-2.8200000000000003
clay|Marti Pujolras A.|ESP|Right-Handed|Chepelev A.|RUS|Left-Handed|0.0|-1.0|62.5|3.0|-1.0|-1.0|-0.9000000000000001
clay|Kachmazov A.|RUS|Right-Handed|Boehler D.|DEU|Right-Handed|0.0|-6.0|-247.5|3.0|-1.0|-6.0|-1.5399999999999998
clay|Martinez M.|CHE|Right-Handed|Reymond A.|FRA|Left-Handed|1.0||-62.5|-3.0|-5.0|1.0|0.1299999999999999
clay|Molcan A.|SVK|Left-Handed|Van De Zandschulp B.|NLD|Right-Handed|0.0|-3.0|-238.0|-10.0|-10.0|-2.0|0.030000000000000027
clay|Kovalik J.|SVK|Right-Handed|Rosol L.|CZE|Right-Handed|0.0|-5.0|59.0|-1.0|-10.0|-8.0|-1.5500000000000003
Varioussurfaces|Casays F.|FRA|Right-Handed|Gobernate A.|BRA|Right-Handed|1.0||-62.5|-1.0|10.0|-1.0|5.4399999999999995
clay|Vincent Ruggeri S.|ITA|Right-Handed|Purtseladze S.|GEO|Right-Handed|0.0|-2.0|62.5|3.0|-1.0|-1.0|-1.0599999999999998
Varioussurfaces|Bailey A.|FRA|Right-Handed|Gomez L.|MEX|Left-Handed|1.0||275.5|5.0|7.0|-3.0|4.449999999999999
Varioussurfaces|Saraiva Dos Santos P.|BRA|Right-Handed|Leite W.|BRA|Right-Handed|1.0||-62.5|5.0|7.0|-8.0|5.4399999999999995
Varioussurfaces|Leite W.|BRA|Right-Handed|Saraiva Dos Santos P.|BRA|Right-Handed|0.0|9.0|62.5|-5.0|-7.0|8.0|-5.4399999999999995
Varioussurfaces|Dhoe B.|BEL|Right-Handed|Popov V.|BGR|Right-Handed|0.0|8.0|62.5|3.0|-1.0|2.0|-2.7199999999999998
clay|Maamoun K.|EGY|Right-Handed|Bergevi F.|SWE|Right-Handed|1.0||-206.0|-8.0|-10.0|3.0|-0.6299999999999999
clay|De Loore J.|BEL|Right-Handed|Bouquier A.|FRA|Right-Handed|0.0|7.0|-153.5|9.0|6.0|8.0|-1.81
clay|Bergevi F.|SWE|Right-Handed|Maamoun K.|EGY|Right-Handed|0.0|-2.0|206.0|8.0|10.0|-3.0|0.6299999999999999
Varioussurfaces|Den Heijer G.|NLD|Right-Handed|Eisinga Z.|NLD|Right-Handed|0.0|3.0|62.5|3.0|-1.0|3.0|-1.2000000000000002
clay|Gakhov I.|RUS|Left-Handed|Forejtek J.|CZE|Right-Handed|0.0|6.0|58.0|9.0|11.0|4.0|3.3000000000000003
clay|Garin C.|CHL|Right-Handed|Fritz T.|FRA|Right-Handed|0.0|3.0|-1467.0|-1.0|-8.0|2.0|2.0700000000000003
clay|Djere L.|SRB|Right-Handed|Musetti L.|ITA|Right-Handed|0.0|6.0|180.0|7.0|3.0|7.0|0.3500000000000001
clay|Coria F.|ARG|Right-Handed|Gasquet R.|FRA|Right-Handed|0.0|-5.0|142.0|-6.0|-3.0|-6.0|-0.6299999999999999
clay|Reymond A.|FRA|Left-Handed|Pavlovic L.|FRA|Right-Handed|0.0|2.0|62.5|-4.0|-5.0|1.0|-1.54
clay|Samrej K.|THA|Right-Handed|Bai Y.|CHN|Right-Handed|1.0||73.5|-3.0|0.0|-12.0|1.7399999999999998
clay|Boehler D.|DEU|Right-Handed|Kachmazov A.|RUS|Right-Handed|1.0||247.5|-3.0|1.0|6.0|1.5399999999999998
clay|Jarry N.|CHL|Right-Handed|Etcheverry T.|ARG|Right-Handed|1.0||-88.0|8.0|2.0|3.0|0.6199999999999999
clay|Forejtek J.|CZE|Right-Handed|Gakhov I.|RUS|Left-Handed|1.0||-58.0|-9.0|-11.0|-4.0|-3.3000000000000003
clay|Nedic A.|FRA|Right-Handed|Topo M.|DEU|Right-Handed|1.0||286.5|-3.0|1.0|-1.0|3.3899999999999997
clay|Trungelliti M.|ARG|Right-Handed|Gombos N.|SVK|Right-Handed|1.0||-298.0|-7.0|-15.0|0.0|0.6899999999999997
clay|Rosol L.|CZE|Right-Handed|Kovalik J.|SVK|Right-Handed|1.0||-59.0|1.0|10.0|8.0|1.5500000000000003
clay|Rai A.|NZL|Right-Handed|Kravchuk K.|RUS|Right-Handed|1.0||93.5|-8.0|-3.0|-14.0|0.9400000000000002
Varioussurfaces|Suanno I.|FRA|Right-Handed|Barreiros Reyes M.|BRA|Left-Handed|1.0||-62.5|-3.0|1.0|3.0|5.95
clay|Kuzmanov D.|BGR|Right-Handed|Kolar Z.|CZE|Right-Handed|1.0||34.0|1.0|8.0|4.0|-0.18999999999999995
clay|Fritz T.|FRA|Right-Handed|Garin C.|CHL|Right-Handed|1.0||1467.0|1.0|8.0|-2.0|-2.0700000000000003
clay|Guerrieri A.|ITA|Left-Handed|Topo M.|DEU|Right-Handed|0.0|5.0|349.0|3.0|-1.0|5.0|0.18999999999999995
clay|Reymond A.|FRA|Left-Handed|Martinez M.|CHE|Right-Handed|0.0|1.0|62.5|3.0|5.0|-1.0|-0.1299999999999999
clay|Arnaboldi A.|ITA|Left-Handed|Rune H.|DNK|Right-Handed|1.0||-544.0|4.0|-5.0|15.0|3.5999999999999996
clay|Kyrgios N.|AUS|Right-Handed|Mmoh M.|FRA|Right-Handed|0.0|2.0|474.0|-5.0|5.0|3.0|-6.17
Varioussurfaces|Brown C.|FRA|Right-Handed|Moreno D.|MEX|Right-Handed|1.0||-62.5|-3.0|1.0|-3.0|-0.030000000000000027
clay|Gimeno Valero C.|ESP|Right-Handed|Novak D.|AUT|Right-Handed|1.0||-447.0|0.0|5.0|-7.0|-0.08999999999999986
clay|Goffin D.|BEL|Right-Handed|Carballes Baena R.|ESP|Right-Handed|0.0|3.0|43.0|-7.0|-3.0|2.0|-0.54
Varioussurfaces|Eisinga Z.|NLD|Right-Handed|Den Heijer G.|NLD|Right-Handed|1.0||-62.5|-3.0|1.0|-3.0|1.2000000000000002
clay|Houkes M.|NLD|Left-Handed|Royer V.|FRA|Right-Handed|1.0||-62.5|-6.0|-3.0|1.0|1.2
Varioussurfaces|Barreiros Reyes M.|BRA|Left-Handed|Suanno I.|FRA|Right-Handed|0.0|5.0|62.5|3.0|-1.0|-3.0|-5.95
clay|Topo M.|DEU|Right-Handed|Nedic A.|FRA|Right-Handed|0.0|-1.0|-286.5|3.0|-1.0|1.0|-3.3899999999999997
clay|Medjedovic H.|SRB|Right-Handed|Krumich M.|CZE|Right-Handed|0.0|-1.0|-252.5|3.0|-1.0|0.0|-1.7899999999999998
Varioussurfaces|Mayo A.|FRA|Right-Handed|Silva J.|FRA|Right-Handed|0.0|2.0|141.0|3.0|-1.0|-1.0|-2.8200000000000003
clay|Johnson S.|FRA|Right-Handed|Isner J.|FRA|Right-Handed|1.0||-919.0|-22.0|-20.0|-5.0|0.45999999999999996
clay|Purtseladze S.|GEO|Right-Handed|Vincent Ruggeri S.|ITA|Right-Handed|1.0||-62.5|-3.0|1.0|1.0|1.0599999999999998
clay|Srbljak G.|FRA|Left-Handed|Madarasz G.|HUN|Left-Handed|1.0||-62.5|-3.0|5.0|-3.0|2.8200000000000003
clay|Pavlovic L.|FRA|Right-Handed|Gima S.|ROU|Left-Handed|0.0|1.0|62.5|3.0|-1.0|2.0|2.2
indoors|Newman-Billington J.|FRA|Right-Handed|Doe M.|FRA|Right-Handed|0.0|2.0|62.5|3.0|-1.0|-2.0|-4.449999999999999
clay|Mmoh M.|FRA|Right-Handed|Kyrgios N.|AUS|Right-Handed|1.0||-474.0|5.0|-5.0|-3.0|6.17
clay|Blanchet U.|FRA|Right-Handed|Neumayer L.|AUT|Right-Handed|0.0|5.0|338.0|3.0|-1.0|4.0|1.05
clay|Li Z.|CHN|Right-Handed|Beauge M.|FRA|Right-Handed|1.0||-146.0|7.0|2.0|13.0|-0.9700000000000002
clay|Hong S.|KOR|Right-Handed|Ichikawa T.|JPN|Left-Handed|0.0|5.0|-211.5|-12.0|-10.0|4.0|-4.46
Varioussurfaces|Britto L.|BRA|Right-Handed|Yamacita F.|BRA|Right-Handed|1.0||-62.5|-7.0|-5.0|5.0|3.62
clay|Rodriguez Taverna S.|ARG|Right-Handed|Villanueva G.|ARG|Right-Handed|1.0||113.0|12.0|16.0|-4.0|-2.0199999999999996
Varioussurfaces|Galimardanov O.|RUS|Right-Handed|Verwater Y.|NLD|Right-Handed|1.0||-62.5|-3.0|1.0|0.0|-0.72
Varioussurfaces|Ansari A.|FRA|Right-Handed|Rajski M.|POL|Right-Handed|1.0||-62.5|-5.0|-10.0|-3.0|1.08
clay|Carballes Baena R.|ESP|Right-Handed|Goffin D.|BEL|Right-Handed|1.0||-43.0|7.0|3.0|-2.0|0.54
clay|Kravchuk K.|RUS|Right-Handed|Rai A.|NZL|Right-Handed|0.0|10.0|-93.5|8.0|3.0|14.0|-0.9400000000000002
Varioussurfaces|Penev I.|BGR|Right-Handed|Denisov I.|RUS|Right-Handed|1.0||-62.5|-3.0|1.0|-3.0|0.7999999999999998
clay|Opelka R.|FRA|Right-Handed|Brouwer G.|NLD|Left-Handed|0.0|0.0|2108.0|30.0|20.0|-2.0|-2.66
clay|Farjat T.|ARG|Right-Handed|Burruchaga R.|ARG|Right-Handed|1.0||-62.5|-3.0|1.0|1.0|1.43
clay|Folliot Q.|FRA|Right-Handed|Guerrieri A.|ITA|Left-Handed|1.0||-62.5|-3.0|1.0|0.0|-0.6500000000000001
hard|Collarini A.|ARG|Left-Handed|Moreno De Alboran N.|FRA|Right-Handed|1.0||-12.0|-2.0|0.0|5.0|1.3800000000000001
clay|Baldi F.|ITA|Right-Handed|Cabrera Bello I.|ESP|Right-Handed|0.0|8.0|81.5|3.0|-2.0|6.0|-4.28
Varioussurfaces|Rivera H.|FRA|Right-Handed|Liu L.|FRA|Right-Handed|0.0|1.0|62.5|3.0|-1.0|5.0|0.07000000000000006
clay|Aboian L.|ARG|Left-Handed|Lingua Lavallen A.|ARG|Left-Handed|1.0||-62.5|-3.0|1.0|3.0|2.7300000000000004
Varioussurfaces|Bangoura S.|FRA|Right-Handed|Barton J.|FRA|Right-Handed|1.0||-198.0|-3.0|-1.0|10.0|-2.55
clay|Ichikawa T.|JPN|Left-Handed|Hong S.|KOR|Right-Handed|1.0||211.5|12.0|10.0|-4.0|4.46
clay|Danilov S.|RUS|Right-Handed|Prizmic D.|HRV|Right-Handed|1.0||270.5|-5.0|4.0|5.0|1.73
clay|Apostol B.|ROU|Right-Handed|Prizmic D.|HRV|Right-Handed|1.0||270.5|-3.0|1.0|9.0|1.4700000000000002
clay|Musetti L.|ITA|Right-Handed|Djere L.|SRB|Right-Handed|1.0||-180.0|-7.0|-3.0|-7.0|-0.3500000000000001
clay|Kekez D.|HRV|Right-Handed|Danilov S.|RUS|Right-Handed|1.0||-62.5|2.0|-3.0|7.0|0.09999999999999987
clay|Tabilo A.|CHL|Left-Handed|Fritz T.|FRA|Right-Handed|1.0||-2230.0|-11.0|-5.0|1.0|0.42999999999999994
Varioussurfaces|Popov V.|BGR|Right-Handed|Dhoe B.|BEL|Right-Handed|1.0||-62.5|-3.0|1.0|-2.0|2.7199999999999998
Varioussurfaces|Verwater Y.|NLD|Right-Handed|Galimardanov O.|RUS|Right-Handed|0.0|1.0|62.5|3.0|-1.0|0.0|0.72
clay|Breysach M.|FRA|Right-Handed|Atmane T.|FRA|Left-Handed|1.0||-62.5|-3.0|1.0|0.0|1.83
clay|Chepelev A.|RUS|Left-Handed|Marti Pujolras A.|ESP|Right-Handed|1.0||-62.5|-3.0|1.0|1.0|0.9000000000000001
clay|Egea F.|ARG|Right-Handed|Ribeiro E.|BRA|Right-Handed|0.0|3.0|62.5|3.0|-1.0|0.0|-0.6700000000000002
Varioussurfaces|Yamacita F.|BRA|Right-Handed|Britto L.|BRA|Right-Handed|0.0|-2.0|62.5|7.0|5.0|-5.0|-3.62
clay|Fritz T.|FRA|Right-Handed|Tabilo A.|CHL|Left-Handed|0.0|0.0|2230.0|11.0|5.0|-1.0|-0.42999999999999994
Varioussurfaces|Smit J.|NLD|Right-Handed|Hodzic A.|DEU|Right-Handed|0.0|19.0|-264.5|3.0|-1.0|21.0|-2.7199999999999998
clay|Bouquier A.|FRA|Right-Handed|De Loore J.|BEL|Right-Handed|1.0||153.5|-9.0|-6.0|-8.0|1.81
indoors|Hands T.|FRA|Right-Handed|Hou Y.|FRA|Right-Handed|0.0|1.0|62.5|3.0|-1.0|1.0|-5.38
clay|Heller P.|DEU|Right-Handed|De Rueda De Genover I.|ESP|Right-Handed|1.0||-62.5|1.0|2.0|6.0|-4.11
