Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Kocic D.|SRB|Right-Handed|Milosavljevic M.|SRB|Right-Handed|0.0|1.0|13.0|0.0|0.0|3.0|-0.43000000000000016
clay|Henning B.|DEU|Right-Handed|Carli C.|ITA|Right-Handed|1.0||-13.0|-2.0|2.0|-1.0|0.8800000000000001
clay|Kolijev A.|CZE|Right-Handed|Fiorentini A.|ITA|Right-Handed|1.0||-13.0|0.0|0.0|1.0|3.59
clay|Manda C.|ROU|Right-Handed|Wintermantel F.|DEU|Right-Handed|0.0|-9.0|13.0|0.0|0.0|-10.0|-0.8800000000000001
clay|Blecha A.|CZE|Right-Handed|Lazarov G.|BGR|Right-Handed|0.0|6.0|13.0|0.0|0.0|7.0|-10.290000000000001
clay|Stipic F.|SRB|Right-Handed|Falabella L.|ARG|Left-Handed|1.0||-13.0|0.0|0.0|-4.0|-1.87
clay|Forti F.|ITA|Right-Handed|Barroso Campos A.|ESP|Right-Handed|0.0|-3.0|13.0|8.0|13.0|-3.0|-0.8800000000000001
clay|Stoica V.|ROU|Right-Handed|Sikharulidze S.|GEO|Right-Handed|0.0|-8.0|13.0|0.0|0.0|-10.0|-8.8
clay|Magimay K.|ITA|Right-Handed|Jovanovski N.|AUS|Right-Handed|0.0|-7.0|13.0|0.0|0.0|-3.0|-0.41999999999999993
clay|Shekhawat R.|IND|Right-Handed|Toman P.|ITA|Right-Handed|1.0||-13.0|0.0|0.0|5.0|-0.94
clay|Vasilev D.|RUS|Right-Handed|Chelidze D.|GEO|Right-Handed|0.0|-6.0|13.0|0.0|0.0|0.0|-1.7299999999999998
clay|Delaney J.|AUS|Right-Handed|Ayyappan R.|IND|Right-Handed|0.0|8.0|13.0|0.0|0.0|2.0|1.52
clay|Trungelliti M.|ARG|Right-Handed|Lopez Morillo I.|ESP|Right-Handed|1.0||77.0|0.0|-7.0|10.0|0.8800000000000001
clay|Soghoyan A.|ARM|Left-Handed|Vylegzhanin N.|RUS|Right-Handed|1.0||-13.0|0.0|0.0|0.0|5.9399999999999995
clay|Velotti A.|ARG|Right-Handed|Barth F.|DEU|Right-Handed|1.0||59.0|-6.0|-11.0|-3.0|0.8800000000000001
clay|Fanselow S.|DEU|Right-Handed|Rincon D.|ESP|Left-Handed|0.0|12.0|77.0|0.0|0.0|11.0|0.1499999999999999
clay|Lipovsek Puches T.|SVN|Right-Handed|Geerts M.|BEL|Right-Handed|1.0||47.0|5.0|7.0|2.0|0.8800000000000001
clay|Trapeznikov Z.|RUS|Right-Handed|Pedrico Kravtsov A.|ESP|Right-Handed|0.0|7.0|13.0|0.0|0.0|7.0|-5.699999999999999
hard|Ebden M.|AUS|Right-Handed|Uchida K.|JPN|Right-Handed|1.0||-212.0|6.0|8.0|7.0|-0.06999999999999984
clay|Kreynes B.|ITA|Right-Handed|Hermanus W.|ITA|Right-Handed|0.0|-2.0|13.0|0.0|0.0|3.0|-1.2000000000000002
clay|Milicevic S.|SRB|Right-Handed|Hiramatsu S.|JPN|Right-Handed|0.0|2.0|13.0|0.0|0.0|0.0|-5.699999999999999
clay|Wintermantel F.|DEU|Right-Handed|Manda C.|ROU|Right-Handed|1.0||-13.0|0.0|0.0|10.0|0.8800000000000001
clay|Abde Celis J.|CHL|Right-Handed|Marchan P.|ECU|Right-Handed|0.0|11.0|13.0|0.0|0.0|2.0|0.010000000000000009
clay|Brown D.|DEU|Right-Handed|Zopp J.|EST|Right-Handed|0.0|2.0|-256.0|-10.0|5.0|3.0|-0.8800000000000001
clay|Cerny M.|CZE|Right-Handed|Oliel Y.|ISR|Left-Handed|1.0||119.0|0.0|-3.0|-2.0|11.13
clay|Yunis F.|CHE|Right-Handed|Thurner N.|DEU|Right-Handed|0.0|0.0|13.0|0.0|0.0|-2.0|3.63
hard|Brooksby J.|ITA|Right-Handed|Tiafoe F.|ITA|Right-Handed|0.0|-2.0|-312.0|-4.0|0.0|-3.0|-0.020000000000000018
clay|Januashvili L.|GEO|Right-Handed|Eristavi D.|GEO|Right-Handed|0.0|0.0|13.0|0.0|0.0|2.0|-7.08
clay|Kestelboim M.|ARG|Right-Handed|Egea F.|ARG|Right-Handed|0.0|1.0|13.0|0.0|0.0|4.0|-0.8800000000000001
clay|Fiorentini A.|ITA|Right-Handed|Kolijev A.|CZE|Right-Handed|0.0|1.0|13.0|0.0|0.0|-1.0|-3.59
clay|Barrere G.|FRA|Right-Handed|Toledo Bague P.|ESP|Right-Handed|0.0|1.0|33.0|8.0|5.0|1.0|-0.8800000000000001
clay|Sakthivel B.|IND|Left-Handed|Hii S.|MYS|Right-Handed|0.0|1.0|13.0|0.0|0.0|0.0|0.94
clay|Braun Simo C.|ESP|Right-Handed|Vatteroni L.|ITA|Right-Handed|1.0||-13.0|0.0|0.0|-3.0|0.43000000000000016
clay|Navone M.|ARG|Right-Handed|Hardt N.|ITA|Right-Handed|1.0||-13.0|-6.0|2.0|0.0|1.6999999999999997
clay|Alabdullah B.|KWT|Right-Handed|Gobbi G.|ITA|Right-Handed|0.0|-1.0|13.0|0.0|0.0|-10.0|-2.56
clay|Krajcik A.|SVK|Right-Handed|Horiuchi R.|JPN|Right-Handed|0.0|0.0|13.0|0.0|0.0|-2.0|-2.56
clay|Donski A.|BGR|Right-Handed|Duda F.|CZE|Right-Handed|0.0|1.0|-234.0|2.0|3.0|1.0|-0.8800000000000001
clay|Cammarata A.|ITA|Right-Handed|Wiedenmann L.|DEU|Right-Handed|1.0||-13.0|-1.0|-10.0|5.0|0.8800000000000001
clay|Sikharulidze S.|GEO|Right-Handed|Stoica V.|ROU|Right-Handed|1.0||-13.0|0.0|0.0|10.0|8.8
clay|Nouza P.|CZE|Right-Handed|Lavagno E.|ITA|Left-Handed|0.0|-1.0|13.0|8.0|8.0|-1.0|1.6199999999999999
clay|Ostapenkov D.|BLR|Right-Handed|Shin M.|UZB|Right-Handed|1.0||-13.0|0.0|0.0|0.0|-0.95
clay|Nokic E.|SWE|Right-Handed|Calzi R.|LUX|Right-Handed|1.0||-13.0|0.0|0.0|-3.0|2.2
clay|Bidzinashvili N.|GEO|Right-Handed|Liaonenka A.|BLR|Right-Handed|1.0||-13.0|0.0|0.0|-5.0|7.08
