Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Yatsuk I.|AUS|Right-Handed|Mostardi N.|AUS|Right-Handed|1.0||45.0|9.0|13.0|-2.0|0.6399999999999999
hard|Banes M.|AUS|Right-Handed|Santillan A.|AUS|Right-Handed|1.0||-158.0|-4.0|-5.0|5.0|2.9899999999999998
indoors|Gray J.|AUS|Right-Handed|Johnson L.|AUS|Right-Handed|1.0||45.0|-9.0|2.0|-3.0|-2.55
Varioussurfaces|Giacalone O.|ITA|Right-Handed|Echargui M.|TUN|Right-Handed|0.0|6.0|-45.0|5.0|0.0|1.0|-1.58
Varioussurfaces|Mansouri S.|TUN|Right-Handed|Erler A.|AUT|Right-Handed|1.0||37.0|3.0|0.0|3.0|-1.0599999999999998
hard|Santillan A.|AUS|Right-Handed|Banes M.|AUS|Right-Handed|0.0|-6.0|158.0|4.0|5.0|-5.0|-2.9899999999999998
Varioussurfaces|Kravchenko G.|UKR|Right-Handed|Nedelko I.|RUS|Right-Handed|0.0|-10.0|75.0|-17.0|-5.0|-14.0|2.55
Varioussurfaces|Boyer D.|AUS|Right-Handed|Ramanathan R.|IND|Right-Handed|1.0||-97.0|-1.0|-5.0|2.0|1.4400000000000002
Varioussurfaces|Erler A.|AUT|Right-Handed|Mansouri S.|TUN|Right-Handed|0.0|-3.0|-37.0|-3.0|0.0|-3.0|1.0599999999999998
hard|Tomic B.|AUS|Right-Handed|Bourchier H.|AUS|Right-Handed|1.0||111.0|13.0|11.0|3.0|-0.5299999999999998
Varioussurfaces|Rodriguez C.|COL|Right-Handed|Kingsley C.|AUS|Right-Handed|0.0|13.0|-45.0|1.0|-8.0|11.0|-0.3799999999999999
Varioussurfaces|Luquet P.|FRA|Right-Handed|Zink T.|AUS|Right-Handed|1.0||45.0|1.5|2.0|3.0|1.5399999999999998
Varioussurfaces|Echargui M.|TUN|Right-Handed|Giacalone O.|ITA|Right-Handed|1.0||45.0|-5.0|0.0|-1.0|1.58
indoors|Johnson L.|AUS|Right-Handed|Gray J.|AUS|Right-Handed|0.0|4.0|-45.0|9.0|-2.0|3.0|2.55
hard|Sekulic P.|AUS|Right-Handed|Sweeny D.|AUS|Right-Handed|1.0||161.0|16.5|15.0|-3.0|2.38
hard|Bouzige M.|AUS|Right-Handed|Puttergill C.|AUS|Right-Handed|1.0||45.0|0.0|-3.0|-5.0|-0.8200000000000001
indoors|Matusevich A.|AUS|Right-Handed|Fery A.|AUS|Right-Handed|1.0||65.0|1.5|2.0|1.0|-2.55
indoors|Fery A.|AUS|Right-Handed|Johnson L.|AUS|Right-Handed|0.0|-8.0|-65.0|-5.0|0.0|-8.0|2.55
Varioussurfaces|Fatic N.|AUS|Right-Handed|Orlov V.|UKR|Right-Handed|1.0||45.0|11.0|6.0|0.0|-2.55
Varioussurfaces|Nedelko I.|RUS|Right-Handed|Kravchenko G.|UKR|Right-Handed|1.0||-75.0|17.0|5.0|14.0|-2.55
Varioussurfaces|Mostardi N.|AUS|Right-Handed|Yatsuk I.|AUS|Right-Handed|0.0|-2.0|-45.0|-9.0|-13.0|2.0|-0.6399999999999999
Varioussurfaces|Zink T.|AUS|Right-Handed|Luquet P.|FRA|Right-Handed|0.0|-1.0|-45.0|-1.5|-2.0|-3.0|-1.5399999999999998
indoors|Fery A.|AUS|Right-Handed|Matusevich A.|AUS|Right-Handed|0.0|-2.0|-65.0|-1.5|-2.0|-1.0|2.55
Varioussurfaces|Kingsley C.|AUS|Right-Handed|Rodriguez C.|COL|Right-Handed|1.0||45.0|-1.0|8.0|-11.0|0.3799999999999999
Varioussurfaces|Orlov V.|UKR|Right-Handed|Fatic N.|AUS|Right-Handed|0.0|-4.0|-45.0|-11.0|-6.0|0.0|2.55
hard|Bourchier H.|AUS|Right-Handed|Tomic B.|AUS|Right-Handed|0.0|-2.0|-111.0|-13.0|-11.0|-3.0|0.5299999999999998
Varioussurfaces|Ramanathan R.|IND|Right-Handed|Boyer D.|AUS|Right-Handed|0.0|6.0|97.0|1.0|5.0|-2.0|-1.4400000000000002
hard|Sweeny D.|AUS|Right-Handed|Sekulic P.|AUS|Right-Handed|0.0|2.0|-161.0|-16.5|-15.0|3.0|-2.38
indoors|Johnson L.|AUS|Right-Handed|Fery A.|AUS|Right-Handed|1.0||65.0|5.0|0.0|8.0|-2.55
hard|Puttergill C.|AUS|Right-Handed|Bouzige M.|AUS|Right-Handed|0.0|6.0|-45.0|0.0|3.0|5.0|0.8200000000000001
