Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Nadal R.|ESP|Left-Handed|Medvedev D.|RUS|Right-Handed|1.0||2880.0|2.0|-13.0|10.0|0.24999999999999978
indoors|Trungelliti M.|ARG|Right-Handed|Sanchez Izquierdo N.|ESP|Right-Handed|0.0|9.0|-26.0|1.0|-7.0|9.0|-0.1499999999999999
indoors|Djokovic N.|SRB|Right-Handed|Thiem D.|AUT|Right-Handed|1.0||2705.0|1.0|2.0|6.0|-0.8900000000000001
hard|De Alba Valdes R.|MEX|Right-Handed|Batalla Diez J.|MEX|Left-Handed|0.0|-4.0|26.5|1.0|-2.0|3.0|-0.6799999999999999
hard|Lopez L.|MEX|Right-Handed|Vila E.|MEX|Right-Handed|0.0|7.0|26.5|1.0|-2.0|6.0|-0.6799999999999999
hard|Charlton J.|AUS|Right-Handed|Mott B.|AUS|Right-Handed|1.0||91.0|0.0|5.0|-3.0|3.1400000000000006
clay|Ballotta G.|PER|Left-Handed|Galdos S.|PER|Right-Handed|1.0||-26.5|-12.0|5.0|-7.0|5.1000000000000005
hard|Gunneswaran P.|IND|Left-Handed|Eubanks C.|AUS|Right-Handed|0.0|6.0|190.0|-2.0|-13.0|6.0|0.31000000000000005
hard|Cash J.|AUS|Right-Handed|Hernandez Serrano J.|MEX|Right-Handed|1.0||-26.5|7.0|10.0|2.0|0.28
indoors|Karatsev A.|RUS|Right-Handed|Ivashka I.|BLR|Right-Handed|1.0||161.0|1.0|-8.0|0.0|-0.2899999999999998
hard|Grills J.|AUS|Right-Handed|Jasika O.|AUS|Left-Handed|0.0|0.0|118.5|18.0|0.0|2.0|-0.7599999999999998
clay|Lock B.|ZWE|Right-Handed|Nusdeo J.|BRA|Right-Handed|0.0|1.0|26.5|9.0|13.0|2.0|-7.64
hard|Bianchi N.|ARG|Right-Handed|Aramburu Contreras I.|MEX|Right-Handed|0.0|-4.0|26.5|1.0|-5.0|-3.0|0.44000000000000017
indoors|Setkic A.|AUS|Right-Handed|Orlov V.|UKR|Right-Handed|1.0||30.5|9.0|6.0|7.0|0.28
hard|Eubanks C.|AUS|Right-Handed|Gunneswaran P.|IND|Left-Handed|1.0||-190.0|2.0|13.0|-6.0|-0.31000000000000005
hard|Arh A.|SVN|Right-Handed|Gomez J.|COL|Right-Handed|0.0|-10.0|26.5|1.0|-2.0|-7.0|3.34
indoors|Orlov V.|UKR|Right-Handed|Setkic A.|AUS|Right-Handed|0.0|-10.0|-30.5|-9.0|-6.0|-7.0|-0.28
indoors|Hoang A.|FRA|Right-Handed|Muller A.|FRA|Right-Handed|0.0|1.0|351.0|1.0|0.0|1.0|-0.9900000000000002
hard|Barrientos N.|COL|Right-Handed|Crawford O.|AUS|Right-Handed|1.0||-129.5|-9.0|-5.0|12.0|0.0
indoors|Thiem D.|AUT|Right-Handed|Djokovic N.|SRB|Right-Handed|0.0|-7.0|-2705.0|-1.0|-2.0|-6.0|0.8900000000000001
indoors|Crepaldi E.|ITA|Left-Handed|Bovy A.|BEL|Left-Handed|0.0|13.0|26.5|-25.0|-19.0|11.0|-0.2899999999999998
hard|Krueger M.|AUS|Right-Handed|Nakashima B.|AUS|Right-Handed|1.0||35.0|5.0|3.0|7.0|2.26
clay|Saraiva Dos Santos P.|BRA|Right-Handed|Kestelboim M.|ARG|Right-Handed|1.0||-26.5|-1.0|2.0|-4.0|7.71
clay|Carballes Baena R.|ESP|Right-Handed|Sousa P.|PRT|Right-Handed|0.0|-6.0|172.0|7.0|3.0|-5.0|-0.9400000000000002
