Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Gervail G.|FRA|Right-Handed|Liucci F.|ITA|Right-Handed|1.0||34.0|-1.0|-2.0|7.0|6.47
hard|Militi Ribaldi A.|ITA|Right-Handed|Papagno S.|ITA|Right-Handed|0.0|6.0|-34.0|1.0|2.0|4.0|-6.47
hard|Dutine D.|DEU|Right-Handed|Martinez L.|CHE|Right-Handed|1.0||34.0|-1.0|-2.0|-6.0|3.8899999999999997
hard|Soriano Barrera A.|COL|Right-Handed|Zukas M.|ARG|Right-Handed|0.0|-3.0|-34.0|6.0|2.0|-3.0|-3.75
hard|Allen L.|ITA|Right-Handed|Formella L.|DEU|Right-Handed|0.0|-1.0|-34.0|1.0|2.0|2.0|-2.2800000000000002
hard|Pinheiro N.|PRT|Right-Handed|Antonio J.|PRT|Right-Handed|0.0|-8.0|-34.0|1.0|2.0|-5.0|0.10999999999999988
hard|Panta J.|PER|Right-Handed|Huertas Del Pino A.|PER|Right-Handed|1.0||34.0|-1.0|-2.0|-1.0|-0.6800000000000002
hard|Moroder G.|ITA|Right-Handed|Pecak S.|CZE|Right-Handed|1.0||34.0|-1.0|-2.0|-1.0|2.2800000000000002
clay|Kretschmer G.|DEU|Right-Handed|Wegner T.|DEU|Right-Handed|0.0|12.0|-34.0|0.0|8.0|12.0|0.7499999999999998
hard|Mossur M.|UKR|Right-Handed|Glinka D.|EST|Left-Handed|1.0||34.0|-1.0|-2.0|-1.0|5.58
hard|Sharma A.|IND|Right-Handed|Pandzou Ekoume C.|COG|Right-Handed|0.0|5.0|-34.0|1.0|2.0|1.0|-6.47
hard|Vogeli F.|CHE|Right-Handed|Klaassen S.|NLD|Right-Handed|0.0|1.0|-34.0|1.0|2.0|3.0|-2.2800000000000002
hard|Dutine D.|DEU|Right-Handed|Kuster D.|CHE|Right-Handed|0.0|1.0|-34.0|1.0|2.0|-1.0|-2.2800000000000002
hard|Moser N.|AUT|Right-Handed|Podorozhnyi A.|UKR|Right-Handed|1.0||34.0|-1.0|-2.0|-1.0|3.8899999999999997
clay|Li H.|CHN|Right-Handed|Wang X.|CHN|Right-Handed|0.0|-2.0|-34.0|1.0|2.0|0.0|-0.5299999999999998
hard|Toffanin N.|ITA|Right-Handed|Plunger M.|ITA|Right-Handed|1.0||34.0|-1.0|-2.0|-1.0|2.2800000000000002
hard|Benson M.|ITA|Right-Handed|Lima E.|BRA|Right-Handed|0.0|0.0|-34.0|1.0|2.0|4.0|0.10999999999999988
clay|Kovalik J.|SVK|Right-Handed|Ymer E.|SWE|Right-Handed|1.0||24.0|3.0|0.0|3.0|0.039999999999999813
clay|Haase R.|NLD|Right-Handed|Sousa J.|PRT|Right-Handed|1.0||-183.0|3.0|6.0|2.0|-0.7499999999999998
