Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
indoors|Weber A.|FRA|Left-Handed|Ellis B.|AUS|Right-Handed|1.0||1182.5|-3.0|3.0|7.0|-0.26
indoors|Kumar O.|IND|Left-Handed|Oberleitner N.|AUT|Right-Handed|0.0|0.0|-1266.5|3.0|-3.0|-3.0|-3.8599999999999994
indoors|Habib A.|IND|Right-Handed|Popovic S.|SRB|Right-Handed|0.0|2.0|-1182.5|3.0|-3.0|0.0|2.27
Varioussurfaces|Fomba L.|FRA|Right-Handed|Forman S.|IND|Right-Handed|1.0||1182.5|-3.0|3.0|0.0|0.81
Varioussurfaces|Thompson W.|IND|Right-Handed|Rivera H.|IND|Right-Handed|0.0|-1.0|-1182.5|3.0|-3.0|-4.0|1.56
indoors|Murray A.|IND|Right-Handed|Draper J.|IND|Left-Handed|0.0|15.0|-26.0|3.0|-1.0|15.0|0.95
Varioussurfaces|Kumaran B.|IND|Right-Handed|Vishwakarma S.|IND|Left-Handed|1.0||1182.5|-2.0|-3.0|-3.0|2.9799999999999995
indoors|Legout T.|FRA|Right-Handed|Banerjee S.|IND|Right-Handed|0.0|0.0|-1182.5|3.0|-3.0|5.0|-2.9699999999999998
indoors|Andriamasilalao L.|MDG|Right-Handed|Blockx A.|BEL|Right-Handed|1.0||1182.5|-3.0|3.0|8.0|3.3899999999999997
Varioussurfaces|Rivera H.|IND|Right-Handed|Thompson W.|IND|Right-Handed|1.0||1182.5|-3.0|3.0|4.0|-1.56
Varioussurfaces|Maxted L.|IND|Right-Handed|Sheehy J.|IND|Left-Handed|1.0||1182.5|-8.0|0.0|-7.0|-1.1600000000000001
Varioussurfaces|Cooksey W.|IND|Right-Handed|Smillie C.|IND|Right-Handed|0.0|3.0|-1182.5|3.0|-3.0|5.0|-3.44
Varioussurfaces|Gray S.|IND|Right-Handed|Suresh D.|IND|Right-Handed|1.0||1182.5|-3.0|3.0|-1.0|1.1600000000000001
indoors|Mora M.|FRA|Right-Handed|Voisin E.|FRA|Right-Handed|0.0|5.0|-1182.5|3.0|7.0|3.0|1.26
indoors|Tkemaladze Z.|GEO|Right-Handed|Ostapenkov D.|BLR|Right-Handed|0.0|4.0|-1182.5|1.0|-3.0|3.0|-0.55
indoors|Radojicic A.|SRB|Right-Handed|Sada I.|ITA|Right-Handed|1.0||1182.5|-3.0|3.0|-6.0|7.39
indoors|Pearson K.|AUS|Right-Handed|Pannu K.|NZL|Right-Handed|1.0||1326.5|-15.0|-5.0|-2.0|0.3400000000000001
indoors|Draper J.|IND|Left-Handed|Murray A.|IND|Right-Handed|1.0||26.0|-3.0|1.0|-15.0|-0.95
Varioussurfaces|Macherla T.|IND|Right-Handed|Jaisinghani R.|IND|Right-Handed|1.0||1182.5|-3.0|3.0|-3.0|2.35
indoors|Bakshi A.|GEO|Left-Handed|Al Allaf K.|IND|Right-Handed|1.0||1182.5|3.0|8.0|1.0|-0.34999999999999987
Varioussurfaces|Strode I.|IND|Right-Handed|Magnaudet L.|FRA|Right-Handed|0.0|4.0|-1182.5|3.0|-5.0|4.0|-0.9099999999999999
indoors|Popovic S.|SRB|Right-Handed|Habib A.|IND|Right-Handed|1.0||1182.5|-3.0|3.0|0.0|-2.27
indoors|Sakellaridis S.|GRC|Right-Handed|Verdier T.|FRA|Right-Handed|0.0|0.0|-1182.5|3.0|-3.0|-2.0|-3.11
Varioussurfaces|Brumm J.|IND|Right-Handed|Kikuchi Y.|JPN|Right-Handed|1.0||1182.5|-3.0|3.0|1.0|3.6100000000000003
Varioussurfaces|Nandal A.|IND|Right-Handed|Prabodh S.|IND|Right-Handed|1.0||1182.5|-7.0|0.0|-8.0|2.6799999999999997
indoors|Al Allaf K.|IND|Right-Handed|Bakshi A.|GEO|Left-Handed|0.0|-2.0|-1182.5|-3.0|-8.0|-1.0|0.34999999999999987
indoors|Tsirikidze V.|RUS|Right-Handed|Binda A.|ITA|Right-Handed|1.0||1182.5|-3.0|3.0|-2.0|4.83
indoors|Blockx A.|BEL|Right-Handed|Andriamasilalao L.|MDG|Right-Handed|0.0|-7.0|-1182.5|3.0|-3.0|-8.0|-3.3899999999999997
