Surface|pl1|pl1_flag|pl1_hand|pl1_bet|pl2|pl2_flag|pl2_hand|pl2_bet|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
hard|Whitehouse M.|ITA|Right-Handed|1.02|Dimitrijevic L.|SRB|Right-Handed|8.67|0.0|12.0|-22.5|4.5|5.0|12.0|-7.65
hard|Rapagnetta D.|ITA|Right-Handed|1.96|Pieri S.|ITA|Right-Handed|1.72|1.0||22.5|-3.5|0.0|-5.0|0.24
hard|Cao Y.|CHN|Right-Handed|1.82|Zheng Y.|CHN|Right-Handed|1.83|1.0||22.5|-3.5|0.0|-1.0|-0.010000000000000009
hard|Kachmazov A.|RUS|Right-Handed|3.94|Musetti L.|ITA|Right-Handed|1.25|1.0||-1909.0|0.5|-2.0|0.0|2.69
hard|Bellucci M.|ITA|Left-Handed|1.48|Muller A.|FRA|Right-Handed|2.58|0.0|-6.0|-346.0|4.0|0.0|-4.0|-1.1
hard|Aguilar Cardozo F.|URY|Right-Handed|1.81|Rodrigues L.|BRA|Right-Handed|1.83|0.0|-5.0|-22.5|3.5|0.0|-6.0|-0.020000000000000018
hard|Poritskyy A.|UKR|Right-Handed|1.24|Chayka A.|RUS|Right-Handed|3.49|0.0|1.0|-22.5|3.5|0.0|0.0|-2.25
hard|Rybakov A.|ITA|Left-Handed|2.51|Butvilas E.|LTU|Right-Handed|1.47|0.0|9.0|-232.5|-7.5|2.0|7.0|1.0399999999999998
hard|Valle F.|ITA|Right-Handed|1.03|De Filippo G.|ITA|Right-Handed|7.75|1.0||22.5|-3.5|0.0|1.0|-6.72
hard|Schold T.|ITA|Right-Handed|2.31|Inoue J.|JPN|Right-Handed|1.52|1.0||22.5|-3.5|0.0|6.0|0.79
hard|Hulme M.|AUS|Right-Handed|1.3|Bruce-Smith J.|AUS|Right-Handed|3.4|0.0|6.0|-22.5|3.5|0.0|2.0|-2.0999999999999996
hard|Torrealba B.|CHL|Right-Handed|1.81|Wendler Filho J.|BRA|Right-Handed|1.83|0.0|-12.0|-22.5|3.5|0.0|-10.0|-0.020000000000000018
hard|Chayka A.|RUS|Right-Handed|3.49|Poritskyy A.|UKR|Right-Handed|1.24|1.0||22.5|-3.5|0.0|0.0|2.25
hard|Watt J.|NZL|Right-Handed|1.02|Braund J.|AUS|Right-Handed|10.5|0.0|-12.0|-22.5|3.5|0.0|-7.0|-9.48
hard|Pavlovic O.|SRB|Right-Handed|7.0|Latinovic S.|SRB|Right-Handed|1.06|1.0||22.5|-3.5|0.0|-2.0|5.9399999999999995
hard|Corthey L.|ARG|Right-Handed|3.49|Latinovic S.|SRB|Right-Handed|1.24|1.0||22.5|-3.5|0.0|2.0|2.25
hard|Beraldo L.|ITA|Right-Handed|1.83|Bilardo J.|ITA|Right-Handed|1.81|1.0||22.5|-3.5|0.0|-2.0|0.020000000000000018
hard|Torres Ramis M.|ESP|Right-Handed|1.02|Ribeiro Lago E.|ITA|Right-Handed|8.83|0.0|-11.0|-22.5|3.5|0.0|-4.0|-7.8100000000000005
hard|Tudorica A.|CAN|Right-Handed|2.23|Wiskandt M.|DEU|Right-Handed|1.57|1.0||22.5|-3.5|0.0|0.0|0.6599999999999999
hard|Galarneau A.|CAN|Right-Handed|2.17|Pinnington Jones J.|ITA|Right-Handed|1.64|0.0|5.0|-37.5|3.5|-3.0|4.0|0.53
indoors|Hemery C.|FRA|Right-Handed|3.16|Gasquet R.|FRA|Right-Handed|1.32|0.0|-10.0|-485.0|4.0|8.0|-9.0|1.84
hard|Graf D.|DEU|Right-Handed|2.29|Celikbilek A.|TUR|Right-Handed|1.53|1.0||124.5|3.5|-2.0|-2.0|0.76
hard|Shelbayh A.|JOR|Left-Handed|1.38|Monday J.|ITA|Left-Handed|2.87|0.0|0.0|-106.5|3.5|0.0|-2.0|-1.4900000000000002
hard|Chaiyarin C.|THA|Right-Handed|8.64|Ellis B.|AUS|Right-Handed|1.05|1.0||22.5|-3.5|0.0|-5.0|7.590000000000001
hard|Staley J.|AUS|Right-Handed|2.31|Koistila larsson K.|SWE|Right-Handed|1.52|1.0||22.5|-3.5|0.0|-1.0|0.79
hard|Sakellaridis D.|GRC|Right-Handed|1.81|Schwarc D.|SVK|Right-Handed|1.83|0.0|3.0|-22.5|3.5|0.0|-5.0|-0.020000000000000018
hard|Uta D.|ROU|Right-Handed|1.03|Radu C.|ROU|Right-Handed|7.75|1.0||22.5|-3.5|0.0|-1.0|-6.72
hard|Prechtel S.|DEU|Right-Handed|10.71|Eichenseher D.|DEU|Right-Handed|1.02|1.0||22.5|-1.0|2.0|9.0|9.690000000000001
hard|Bakshi A.|GEO|Left-Handed|1.25|Agarwal R.|IND|Right-Handed|3.69|0.0|0.0|-22.5|6.0|8.0|-1.0|-2.44
hard|Celikbilek A.|TUR|Right-Handed|1.53|Graf D.|DEU|Right-Handed|2.29|0.0|6.0|-124.5|-3.5|2.0|2.0|-0.76
hard|Mortasifu M.|ROU|Right-Handed|4.74|Pieleanu R.|ROU|Right-Handed|1.13|1.0||22.5|-3.5|0.0|3.0|3.6100000000000003
hard|Khuda A.|UKR|Right-Handed|1.3|Vaccari L.|ITA|Right-Handed|3.0|1.0||22.5|-3.5|0.0|0.0|-1.7
hard|Mihajlovic D.|SRB|Right-Handed|2.31|Kelo P.|SVK|Right-Handed|1.52|1.0||22.5|-3.5|0.0|-4.0|0.79
clay|De Jong J.|NLD|Right-Handed|1.54|Couacaud E.|FRA|Right-Handed|2.39|0.0|-5.0|-30.0|-8.0|-3.0|-5.0|-0.8500000000000001
hard|Minighini D.|ITA|Right-Handed|2.29|Mouhan A.|LBY|Right-Handed|1.53|1.0||22.5|-3.5|0.0|-5.0|0.76
hard|Gutierrez O.|BRA|Right-Handed|1.13|Giotis R.|DEU|Right-Handed|4.74|0.0|10.0|-22.5|-8.5|-13.0|8.0|-3.6100000000000003
hard|Rares I.|ROU|Right-Handed|4.74|Cherie Ligniere E.|ITA|Right-Handed|1.13|1.0||22.5|-3.5|0.0|-2.0|3.6100000000000003
clay|Lavagno E.|ITA|Left-Handed|1.35|Aboian L.|ARG|Left-Handed|3.01|1.0||22.5|-3.5|0.0|0.0|-1.6599999999999997
hard|Escobedo E.|MEX|Right-Handed|1.56|Boitan G.|ROU|Right-Handed|2.29|0.0|6.0|-231.5|6.5|2.0|3.0|-0.73
hard|Villalon N.|CHL|Right-Handed|1.06|Valente R.|ARG|Right-Handed|7.0|0.0|1.0|-22.5|3.5|0.0|0.0|-5.9399999999999995
hard|Zhang Z.|CHN|Right-Handed|1.57|Yunchaokete B.|CHN|Right-Handed|2.37|0.0|5.0|-84.5|11.5|10.0|5.0|-0.8
hard|Pall N.|HUN|Right-Handed|1.3|Dumitru A.|ROU|Right-Handed|3.0|1.0||22.5|-3.5|0.0|0.0|-1.7
hard|Daniel T.|JPN|Right-Handed|1.79|Kovacevic A.|ITA|Right-Handed|1.98|0.0|7.0|88.0|4.0|8.0|6.0|-0.18999999999999995
hard|Leong M.|MYS|Right-Handed|2.39|Shin S.|KOR|Right-Handed|1.53|0.0|-7.0|-22.5|4.0|3.0|-7.0|0.8600000000000001
hard|Braund J.|AUS|Right-Handed|10.5|Watt J.|NZL|Right-Handed|1.02|1.0||22.5|-3.5|0.0|7.0|9.48
Varioussurfaces|Russo S.|ARG|Right-Handed|3.75|Otegui J.|ARG|Right-Handed|1.25|1.0||22.5|-7.5|-8.0|9.0|2.5
hard|Moret J.|FRA|Right-Handed|1.02|Garcia Paez L.|ESP|Right-Handed|8.67|0.0|4.0|-22.5|3.5|0.0|5.0|-7.65
hard|Durasovic V.|NOR|Right-Handed|1.48|Gadamauri B.|BEL|Right-Handed|2.47|1.0||-196.0|1.0|2.0|3.0|-0.9900000000000002
hard|Merre N.|BEL|Right-Handed|1.53|Bult J.|NLD|Right-Handed|2.29|0.0|-1.0|-22.5|3.5|0.0|2.0|-0.76
hard|Boros A.|HUN|Right-Handed|1.02|Seleznev B.|RUS|Right-Handed|8.83|0.0|0.0|-22.5|3.5|0.0|-3.0|-7.8100000000000005
hard|Di Natale G.|ITA|Right-Handed|3.0|Wagner A.|AUT|Right-Handed|1.3|0.0|7.0|-22.5|3.5|0.0|8.0|1.7
hard|Norrman S.|SVK|Right-Handed|1.3|Marinescu M.|ROU|Right-Handed|3.0|1.0||22.5|-3.5|0.0|1.0|-1.7
hard|Lee D.|KOR|Right-Handed|1.74|Dzhavakian Y.|UKR|Right-Handed|2.08|1.0||22.5|-4.0|-8.0|-5.0|-0.3400000000000001
clay|Tabur C.|FRA|Right-Handed|2.75|Moller E.|DNK|Right-Handed|1.39|0.0|4.0|-22.5|-5.5|-13.0|3.0|1.36
hard|Boitan G.|ROU|Right-Handed|2.29|Escobedo E.|MEX|Right-Handed|1.56|1.0||231.5|-6.5|-2.0|-3.0|0.73
hard|Chen Z.|CHN|Right-Handed|3.96|Zhang T.|CHN|Right-Handed|1.19|1.0||22.5|-3.5|0.0|5.0|2.77
clay|Reis Da Silva J.|BRA|Right-Handed|2.31|Roncadelli F.|URY|Left-Handed|1.56|1.0||22.5|2.0|-10.0|0.0|0.75
hard|Ender P.|AUT|Right-Handed|8.67|Larue L.|FRA|Right-Handed|1.02|1.0||22.5|-3.5|0.0|0.0|7.65
hard|Kielan S.|POL|Right-Handed|8.83|Manukyan V.|RUS|Left-Handed|1.02|1.0||22.5|-3.5|0.0|-2.0|7.8100000000000005
clay|Arnaboldi F.|ITA|Right-Handed|1.29|Vale D.|PRT|Right-Handed|3.42|0.0|-2.0|-22.5|7.0|2.0|-1.0|-2.13
hard|Ilagan A.|ITA|Left-Handed|1.11|Masabayashi T.|JPN|Right-Handed|5.84|0.0|-3.0|-22.5|3.5|0.0|-3.0|-4.7299999999999995
hard|Herberg A.|ESP|Right-Handed|8.1|Plans J.|ESP|Right-Handed|1.04|1.0||22.5|-3.5|0.0|2.0|7.06
hard|Reddy R.|IND|Right-Handed|1.63|Vlasceanu E.|ROU|Right-Handed|2.05|0.0|0.0|-22.5|3.5|0.0|0.0|-0.41999999999999993
Varioussurfaces|Otegui J.|ARG|Right-Handed|1.25|Russo S.|ARG|Right-Handed|3.75|0.0|-6.0|-22.5|7.5|8.0|-9.0|-2.5
hard|Hsu J.|ITA|Right-Handed|3.02|Sim S.|KOR|Right-Handed|1.32|1.0||22.5|-1.0|-3.0|0.0|1.7
hard|Amoros Ramos P.|ESP|Right-Handed|1.81|Naharro D.|ESP|Right-Handed|1.83|0.0|8.0|-22.5|3.5|0.0|5.0|-0.020000000000000018
hard|Ramanathan R.|IND|Right-Handed|1.27|Fancutt T.|AUS|Right-Handed|3.52|1.0||45.0|1.0|5.0|0.0|-2.25
Varioussurfaces|Garcia Longo N.|ARG|Right-Handed|3.0|Martinez T.|ARG|Right-Handed|1.36|0.0|-1.0|-22.5|3.5|0.0|-2.0|1.64
hard|Font O.|ESP|Right-Handed|2.29|Ivanov I.|BGR|Right-Handed|1.53|1.0||22.5|-3.5|0.0|4.0|0.76
hard|Sergeyev I.|UKR|Right-Handed|2.81|Canter A.|ITA|Right-Handed|1.36|0.0|10.0|-130.5|2.5|-8.0|10.0|1.45
hard|Mayo A.|ITA|Right-Handed|1.64|Bertola R.|CHE|Right-Handed|2.16|1.0||22.5|-3.5|0.0|-4.0|-0.5200000000000002
hard|Tien L.|ITA|Left-Handed|1.13|Marie J.|FRA|Right-Handed|5.39|0.0|-12.0|-347.5|3.0|-2.0|-14.0|-4.26
hard|Mackinlay J.|ITA|Right-Handed|1.78|Stidell F.|SWE|Right-Handed|1.89|1.0||22.5|-3.5|0.0|1.0|-0.10999999999999988
hard|Coric B.|HRV|Right-Handed|1.43|Dzumhur D.|ITA|Right-Handed|2.75|0.0|-3.0|2033.0|17.0|13.0|-5.0|-1.32
indoors|Blockx A.|BEL|Right-Handed|1.56|Gombos N.|SVK|Right-Handed|2.33|0.0|-13.0|-146.0|-6.0|-10.0|-15.0|-0.77
hard|Garcia Paez L.|ESP|Right-Handed|8.67|Moret J.|FRA|Right-Handed|1.02|1.0||22.5|-3.5|0.0|-5.0|7.65
clay|Leite W.|BRA|Right-Handed|2.12|Farjat T.|ARG|Right-Handed|1.66|1.0||22.5|-7.0|-5.0|9.0|0.4600000000000002
hard|Charlton J.|AUS|Right-Handed|1.4|Falck R.|NZL|Right-Handed|2.75|0.0|4.0|-22.5|3.5|0.0|3.0|-1.35
hard|Dzumhur D.|ITA|Right-Handed|2.75|Coric B.|HRV|Right-Handed|1.43|1.0||-2033.0|-17.0|-13.0|5.0|1.32
hard|Alvarado Berrospi A.|PER|Right-Handed|1.83|Basel V.|ARG|Right-Handed|1.81|1.0||22.5|-3.5|0.0|4.0|0.020000000000000018
indoors|Van Assche L.|FRA|Right-Handed|1.64|Gojo B.|HRV|Right-Handed|2.16|1.0||271.0|-14.5|-13.0|-6.0|-0.5200000000000002
hard|Boyer T.|ITA|Right-Handed|1.42|Braswell M.|ITA|Right-Handed|2.71|0.0|2.0|-22.5|3.5|0.0|1.0|-1.29
clay|Farjat T.|ARG|Right-Handed|1.66|Leite W.|BRA|Right-Handed|2.12|0.0|-9.0|-22.5|7.0|5.0|-9.0|-0.4600000000000002
clay|Dutra da Silva D.|BRA|Left-Handed|2.8|Mena F.|ARG|Right-Handed|1.39|1.0||-6.5|-2.5|0.0|5.0|1.41
hard|Kumar P.|ITA|Right-Handed|1.06|Karthik P.|IND|Right-Handed|6.45|0.0|4.0|-22.5|3.5|0.0|2.0|-5.390000000000001
hard|Koistila larsson K.|SWE|Right-Handed|1.52|Staley J.|AUS|Right-Handed|2.31|0.0|-4.0|-22.5|3.5|0.0|1.0|-0.79
clay|Matta A.|ITA|Right-Handed|24.38|Ambrogi L.|ARG|Right-Handed|1.01|1.0||22.5|-3.5|0.0|2.0|23.369999999999997
hard|Bynoe E.|ITA|Right-Handed|1.24|Kountourakis I.|GRC|Right-Handed|3.49|0.0|2.0|-22.5|3.5|0.0|4.0|-2.25
indoors|Naw H.|SYR|Right-Handed|1.73|Vincent Ruggeri S.|ITA|Right-Handed|2.02|1.0||22.5|-3.5|0.0|2.0|-0.29000000000000004
hard|O'Connell B.|AUS|Right-Handed|3.49|Karlsson Wistrand J.|SWE|Right-Handed|1.24|1.0||22.5|-3.5|0.0|1.0|2.25
clay|Moller E.|DNK|Right-Handed|1.39|Tabur C.|FRA|Right-Handed|2.75|1.0||22.5|5.5|13.0|-3.0|-1.36
hard|Rottgering M.|NLD|Left-Handed|1.02|Nanobashvili S.|SWE|Right-Handed|10.71|0.0|0.0|-22.5|3.5|0.0|-2.0|-9.690000000000001
hard|Popirlan L.|ROU|Right-Handed|1.03|Martin Manzano J.|ITA|Left-Handed|7.75|1.0||22.5|-3.5|0.0|-1.0|-6.72
hard|Martin A.|ITA|Right-Handed|2.09|Andrade A.|ECU|Right-Handed|1.69|0.0|-7.0|-321.5|4.0|3.0|-2.0|0.3999999999999999
hard|Seleznev B.|RUS|Right-Handed|8.83|Boros A.|HUN|Right-Handed|1.02|1.0||22.5|-3.5|0.0|3.0|7.8100000000000005
hard|Nagel A.|FRA|Right-Handed|9.0|Opitz J.|DEU|Left-Handed|1.01|1.0||22.5|-3.5|0.0|-5.0|7.99
hard|Rahmani K.|IRN|Left-Handed|1.19|Ribecai M.|ITA|Right-Handed|3.99|0.0|0.0|-22.5|3.5|0.0|-3.0|-2.8000000000000003
hard|Hellum Lilleengen L.|NOR|Right-Handed|1.6|Saidizand J.|SWE|Right-Handed|2.15|0.0|6.0|-22.5|-0.5|-3.0|0.0|-0.5499999999999998
hard|Dhamne M.|IND|Right-Handed|1.36|Figl M.|ITA|Right-Handed|2.8|0.0|-1.0|-22.5|3.5|0.0|-4.0|-1.4399999999999997
hard|Zheng Z.|CHN|Right-Handed|1.82|Hongyu Y.|CHN|Right-Handed|1.83|0.0|-1.0|-22.5|3.5|0.0|4.0|-0.010000000000000009
hard|Karenzi B.|RWA|Right-Handed|18.0|Kumaran B.|IND|Right-Handed|1.0|1.0||22.5|-3.5|0.0|-3.0|17.0
hard|Alimli M.|FRA|Right-Handed|1.01|Stolarik S.|SVK|Right-Handed|9.0|0.0|0.0|-22.5|3.5|0.0|1.0|-7.99
hard|Elamin A.|IRL|Right-Handed|1.02|Knippling P.|BRA|Right-Handed|8.67|0.0|0.0|-22.5|3.5|0.0|0.0|-7.65
hard|Sibanda M.|ZWE|Right-Handed|1.05|Terblanche E.|ITA|Right-Handed|6.75|1.0||22.5|-9.0|-8.0|3.0|-5.7
indoors|Vincent Ruggeri S.|ITA|Right-Handed|2.02|Naw H.|SYR|Right-Handed|1.73|0.0|-4.0|-22.5|3.5|0.0|-2.0|0.29000000000000004
hard|Marie J.|FRA|Right-Handed|5.39|Tien L.|ITA|Left-Handed|1.13|1.0||347.5|-3.0|2.0|14.0|4.26
hard|Pieleanu R.|ROU|Right-Handed|1.13|Mortasifu M.|ROU|Right-Handed|4.74|0.0|-2.0|-22.5|3.5|0.0|-3.0|-3.6100000000000003
hard|Kovacevic A.|ITA|Right-Handed|1.98|Daniel T.|JPN|Right-Handed|1.79|1.0||-88.0|-4.0|-8.0|-6.0|0.18999999999999995
hard|Agarwal R.|IND|Right-Handed|3.69|Bakshi A.|GEO|Left-Handed|1.25|1.0||22.5|-6.0|-8.0|1.0|2.44
hard|Latinovic S.|SRB|Right-Handed|1.24|Corthey L.|ARG|Right-Handed|3.49|0.0|6.0|-22.5|3.5|0.0|-2.0|-2.25
clay|Roncadelli F.|URY|Left-Handed|1.56|Reis Da Silva J.|BRA|Right-Handed|2.31|0.0|-1.0|-22.5|-2.0|10.0|0.0|-0.75
hard|Uchida K.|JPN|Right-Handed|1.69|Kumasaka T.|JPN|Right-Handed|2.07|1.0||15.0|2.0|5.0|4.0|-0.3799999999999999
hard|Dimitrijevic L.|SRB|Right-Handed|8.67|Whitehouse M.|ITA|Right-Handed|1.02|1.0||22.5|-4.5|-5.0|-12.0|7.65
hard|Knippling P.|BRA|Right-Handed|8.67|Elamin A.|IRL|Right-Handed|1.02|1.0||22.5|-3.5|0.0|0.0|7.65
hard|Karlsson Wistrand J.|SWE|Right-Handed|1.24|O'Connell B.|AUS|Right-Handed|3.49|0.0|1.0|-22.5|3.5|0.0|-1.0|-2.25
hard|Atlangeriev B.|RUS|Right-Handed|1.13|Tokar A.|UKR|Right-Handed|4.74|0.0|7.0|-22.5|3.5|0.0|4.0|-3.6100000000000003
hard|Wiskandt M.|DEU|Right-Handed|1.57|Tudorica A.|CAN|Right-Handed|2.23|0.0|-1.0|-22.5|3.5|0.0|0.0|-0.6599999999999999
hard|Alkotop M.|JOR|Right-Handed|1.53|Tikhomirov M.|ITA|Right-Handed|2.29|0.0|-10.0|-22.5|1.0|-2.0|-8.0|-0.76
hard|Heredia S.|COL|Right-Handed|1.83|Cavallo F.|ARG|Right-Handed|1.81|1.0||22.5|-3.5|0.0|0.0|0.020000000000000018
hard|Xu W.|CHN|Right-Handed|1.65|Han S.|KOR|Right-Handed|2.07|0.0|-7.0|-22.5|3.5|0.0|0.0|-0.41999999999999993
hard|Tumbas Kajgo K.|ESP|Right-Handed|2.07|Schwarc D.|SVK|Right-Handed|1.65|1.0||22.5|-3.5|0.0|-4.0|0.41999999999999993
clay|Zormann M.|BRA|Right-Handed|5.06|Aboian V.|ARG|Left-Handed|1.14|1.0||22.5|-3.5|0.0|6.0|3.92
indoors|Lamasine T.|FRA|Right-Handed|2.22|Bouquier A.|FRA|Right-Handed|1.61|0.0|7.0|-151.5|-6.5|0.0|8.0|0.6100000000000001
hard|Weber A.|FRA|Left-Handed|1.85|Colson T.|BEL|Right-Handed|1.87|0.0|2.0|-22.5|3.5|0.0|8.0|-0.020000000000000018
Varioussurfaces|Grandinetti T.|ARG|Right-Handed|1.83|Vazquez F.|ARG|Right-Handed|1.83|1.0||22.5|-3.5|0.0|-1.0|0.0
hard|El Sallaly A.|EGY|Right-Handed|1.3|Leather J.|ITA|Right-Handed|3.0|1.0||22.5|-3.5|0.0|3.0|-1.7
hard|Canter A.|ITA|Right-Handed|1.36|Sergeyev I.|UKR|Right-Handed|2.81|1.0||130.5|-2.5|8.0|-10.0|-1.45
