Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Dimic M.|SVN|Right-Handed|Goldsteiner P.|AUT|Right-Handed|0.0|-9.0|96.0|13.0|12.0|-12.0|-1.4
clay|Debru G.|FRA|Right-Handed|Gales R.|FRA|Right-Handed|1.0||-96.0|-1.5|-1.0|-2.0|-6.300000000000001
clay|Corse J.|FRA|Right-Handed|Gorzny S.|ITA|Right-Handed|1.0||-96.0|-1.5|-1.0|3.0|4.17
clay|Shah A.|IND|Right-Handed|Bertran P.|FRA|Right-Handed|0.0|-9.0|96.0|1.5|1.0|-10.0|1.9200000000000002
Varioussurfaces|Ciurletti A.|ITA|Right-Handed|Alonso J.|ESP|Right-Handed|0.0|8.0|96.0|-4.5|-9.0|3.0|-2.0999999999999996
Varioussurfaces|Jakic M.|HRV|Right-Handed|Bermejo F.|ARG|Right-Handed|0.0|-4.0|96.0|1.5|1.0|-3.0|-2.9
clay|Jin Y.|CHN|Right-Handed|Sun Q.|CHN|Right-Handed|0.0|0.0|96.0|1.5|1.0|0.0|-1.0499999999999998
Varioussurfaces|Gimenez Perez C.|ESP|Right-Handed|Hernandez C.|ESP|Right-Handed|1.0||-96.0|-1.5|-1.0|-2.0|1.2200000000000002
hard|Quan R.|ITA|Right-Handed|Kozlov S.|FRA|Right-Handed|0.0|-9.0|-2.0|-1.0|2.0|-8.0|2.1799999999999997
clay|Parikh H.|FRA|Right-Handed|Ponwith N.|ITA|Right-Handed|1.0||-96.0|-2.5|-4.0|-3.0|7.8
Varioussurfaces|Rios Perez E.|ESP|Right-Handed|Helguera Casado L.|ESP|Right-Handed|1.0||-96.0|-1.5|-1.0|-3.0|2.35
Varioussurfaces|Torrealba B.|CHL|Right-Handed|Camilli G.|ITA|Right-Handed|0.0|-5.0|96.0|1.5|1.0|-4.0|-1.2900000000000003
Varioussurfaces|Konowczuk W.|UKR|Right-Handed|Haddouch I.|BEL|Right-Handed|1.0||-96.0|-1.5|-1.0|3.0|0.6799999999999999
Varioussurfaces|Popyrin A.|AUS|Right-Handed|Amirov D.|RUS|Right-Handed|1.0||154.0|-1.5|-1.0|-1.0|1.4
clay|Onofrei M.|ROU|Right-Handed|Vanta V.|ROU|Right-Handed|1.0||-96.0|9.5|4.0|-8.0|2.84
Varioussurfaces|Machado M.|ESP|Right-Handed|Belday R.|FRA|Right-Handed|0.0|-1.0|96.0|1.5|1.0|0.0|-0.22999999999999998
Varioussurfaces|Finkelstein A.|FRA|Right-Handed|Smoliner T.|AUT|Right-Handed|1.0||-96.0|-1.5|-1.0|-1.0|1.4
clay|Zeppieri G.|ITA|Left-Handed|Mannarino A.|FRA|Left-Handed|0.0|-12.0|-858.0|-1.0|5.0|-14.0|-3.12
clay|Chin J.|JAM|Right-Handed|Asaba A.|GHA|Right-Handed|1.0||-96.0|-1.5|-1.0|-7.0|-0.7899999999999998
clay|Sheehy J.|ITA|Left-Handed|Fishback R.|FRA|Right-Handed|0.0|1.0|96.0|3.5|4.0|5.0|-0.3999999999999999
clay|Vatutin A.|RUS|Right-Handed|Weber A.|FRA|Left-Handed|0.0|8.0|-229.0|-7.5|-6.0|-1.0|-3.3
clay|Klintcharov A.|NZL|Right-Handed|Gadamauri B.|BEL|Right-Handed|0.0|3.0|96.0|1.5|1.0|4.0|3.46
Varioussurfaces|Allen L.|FRA|Right-Handed|Andreescu S.|ROU|Right-Handed|1.0||-96.0|-1.5|-1.0|2.0|1.4
clay|Beauge M.|FRA|Right-Handed|Lestir L.|FRA|Right-Handed|0.0|8.0|96.0|-6.5|-1.0|5.0|-2.61
clay|Kostic S.|AUS|Right-Handed|Hess S.|ARG|Right-Handed|1.0||-96.0|-1.5|-1.0|0.0|5.42
clay|Ferrari F.|ITA|Right-Handed|Cretu C.|ROU|Right-Handed|0.0|3.0|96.0|1.5|1.0|4.0|1.58
clay|Huang T.|FRA|Right-Handed|Han X.|CHN|Right-Handed|1.0||-96.0|-1.5|-1.0|6.0|-2.34
Varioussurfaces|Minasyan M.|SWE|Right-Handed|Quirijns K.|CHE|Right-Handed|0.0|-1.0|96.0|1.5|1.0|0.0|-1.92
clay|Michelsen A.|FRA|Right-Handed|De Minaur A.|AUS|Right-Handed|1.0||-1629.0|7.5|1.0|-6.0|6.21
clay|Munar J.|ESP|Right-Handed|Bautista-Agut R.|ESP|Right-Handed|0.0|-10.0|200.0|1.0|0.0|-9.0|-0.5200000000000002
clay|Ivanov S.|BGR|Right-Handed|Edengren K.|SWE|Right-Handed|0.0|7.0|96.0|1.5|1.0|5.0|-1.6199999999999999
clay|Cias P.|POL|Right-Handed|Horak V.|CZE|Right-Handed|0.0|8.0|96.0|-6.5|-6.0|8.0|-6.95
Varioussurfaces|Andreescu S.|ROU|Right-Handed|Allen L.|FRA|Right-Handed|0.0|1.0|96.0|1.5|1.0|-2.0|-1.4
clay|Cecchinato M.|ITA|Right-Handed|Neumayer L.|AUT|Right-Handed|0.0|11.0|569.0|1.5|1.0|10.0|-0.6000000000000001
Varioussurfaces|Lazarov G.|BGR|Right-Handed|Deari S.|FRA|Right-Handed|0.0|-15.0|96.0|1.5|1.0|-16.0|-0.7399999999999998
Varioussurfaces|Rajski M.|POL|Right-Handed|Nouchakis G.|GRC|Right-Handed|0.0|15.0|96.0|3.5|9.0|10.0|-3.13
Varioussurfaces|Yu B.|CHN|Right-Handed|Vujic S.|AUS|Right-Handed|1.0||-96.0|-1.5|-1.0|-1.0|1.4
clay|Cobolli F.|ITA|Right-Handed|Medjedovic H.|SRB|Right-Handed|0.0|2.0|-7.0|1.5|1.0|1.0|1.0099999999999998
clay|Brazet P.|FRA|Right-Handed|Zgirovsky A.|BLR|Right-Handed|1.0||-96.0|-1.5|-7.0|-1.0|8.98
clay|Karol M.|SVK|Right-Handed|Belkovics A.|HUN|Right-Handed|0.0|4.0|96.0|13.5|14.0|0.0|-6.7
hard|Takahashi Y.|JPN|Right-Handed|Williams C.|ITA|Right-Handed|1.0||-307.0|-10.0|-15.0|7.0|-0.42999999999999994
clay|Dong Z.|CHN|Left-Handed|Lu C.|FRA|Right-Handed|0.0|5.0|96.0|1.5|1.0|5.0|-2.23
Varioussurfaces|Haddouch I.|BEL|Right-Handed|Konowczuk W.|UKR|Right-Handed|0.0|1.0|96.0|1.5|1.0|-3.0|-0.6799999999999999
Varioussurfaces|Carteputreda D.|ROU|Right-Handed|Pieleanu R.|ROU|Right-Handed|1.0||-96.0|-1.5|-1.0|6.0|1.4
Varioussurfaces|Kazakov I.|RUS|Right-Handed|Toto N.|DEU|Right-Handed|0.0|0.0|96.0|1.5|1.0|-1.0|-1.3000000000000003
clay|Fahim I.|MAR|Right-Handed|Munoz E.|FRA|Right-Handed|0.0|-4.0|96.0|1.5|1.0|0.0|-4.15
Varioussurfaces|Hrazdil J.|CZE|Left-Handed|Morolli A.|ITA|Right-Handed|0.0|-2.0|96.0|1.5|1.0|-5.0|-1.4
Varioussurfaces|Bogo E.|BRA|Right-Handed|Antonopoulos C.|GRC|Right-Handed|0.0|2.0|96.0|1.5|1.0|3.0|0.0
hard|Mejia N.|COL|Right-Handed|Wu T.|ITA|Right-Handed|1.0||-325.0|-4.0|-3.0|-2.0|0.029999999999999805
clay|Darderi L.|ITA|Right-Handed|Hijikata R.|AUS|Right-Handed|0.0|-3.0|-248.0|10.0|7.0|-1.0|-7.49
hard|Bicknell B.|JAM|Right-Handed|Shelbayh A.|JOR|Left-Handed|1.0||156.0|-1.5|-1.0|2.0|2.12
clay|Horak V.|CZE|Right-Handed|Cias P.|POL|Right-Handed|1.0||-96.0|6.5|6.0|-8.0|6.95
Varioussurfaces|Toto N.|DEU|Right-Handed|Kazakov I.|RUS|Right-Handed|1.0||-96.0|-1.5|-1.0|1.0|1.3000000000000003
clay|Fishback R.|FRA|Right-Handed|Sheehy J.|ITA|Left-Handed|1.0||-96.0|-3.5|-4.0|-5.0|0.3999999999999999
clay|Van Emburgh J.|FRA|Right-Handed|Martin D.|CAN|Right-Handed|1.0||384.0|-1.5|-1.0|0.0|1.2900000000000003
hard|Wu T.|ITA|Right-Handed|Mejia N.|COL|Right-Handed|0.0|1.0|325.0|4.0|3.0|2.0|-0.029999999999999805
Varioussurfaces|Papoe C.|ROU|Right-Handed|Valle F.|ITA|Right-Handed|0.0|-1.0|96.0|1.5|1.0|-8.0|-1.4
clay|Hamza Reguig S.|DZA|Right-Handed|Khazime D.|RUS|Right-Handed|1.0||-96.0|-1.5|-1.0|3.0|-0.53
clay|Ruehl T.|DEU|Right-Handed|Bartakovics M.|HUN|Right-Handed|0.0|1.0|96.0|1.5|1.0|0.0|-1.5399999999999998
clay|Milev Y.|BGR|Right-Handed|Saitoh K.|JPN|Left-Handed|0.0|0.0|96.0|10.0|22.0|-3.0|-1.6199999999999999
Varioussurfaces|Valle F.|ITA|Right-Handed|Papoe C.|ROU|Right-Handed|1.0||-96.0|-1.5|-1.0|8.0|1.4
Varioussurfaces|Stoica V.|ROU|Right-Handed|Bara F.|ROU|Right-Handed|0.0|6.0|96.0|1.5|1.0|4.0|-1.4
Varioussurfaces|Nitschke T.|DEU|Right-Handed|Batista R.|PRT|Right-Handed|0.0|-2.0|96.0|1.5|1.0|1.0|-1.4
Varioussurfaces|Ferri L.|ITA|Right-Handed|Ignat D.|ROU|Right-Handed|0.0|-11.0|96.0|-6.0|-3.0|-11.0|-1.4
Varioussurfaces|Dimitrijevic L.|SRB|Right-Handed|Mujakic A.|DEU|Right-Handed|1.0||-96.0|-1.5|-1.0|-2.0|1.4
clay|Trungelliti M.|ARG|Right-Handed|Carboni L.|ITA|Right-Handed|0.0|17.0|-172.0|1.5|-6.0|16.0|-4.81
Varioussurfaces|Nouchakis G.|GRC|Right-Handed|Rajski M.|POL|Right-Handed|1.0||-96.0|-3.5|-9.0|-10.0|3.13
Varioussurfaces|Vetrih M.|SVN|Right-Handed|Fondriest M.|ITA|Right-Handed|1.0||-96.0|-1.5|-1.0|1.0|1.4
clay|Hess S.|ARG|Right-Handed|Kostic S.|AUS|Right-Handed|0.0|4.0|96.0|1.5|1.0|0.0|-5.42
Varioussurfaces|Pecak S.|CZE|Right-Handed|Minighini D.|ITA|Right-Handed|1.0||-96.0|-1.5|-1.0|4.0|1.4
hard|Langmo C.|ITA|Right-Handed|Ramanathan R.|IND|Right-Handed|0.0|-4.0|403.0|4.0|3.0|-1.0|0.9400000000000002
clay|Fritz T.|ITA|Right-Handed|Coria F.|ARG|Right-Handed|0.0|-6.0|3003.0|13.0|13.0|-6.0|-4.98
Varioussurfaces|Amirov D.|RUS|Right-Handed|Patton T.|AUS|Right-Handed|1.0||-96.0|-1.5|-1.0|4.0|1.5
clay|Walton A.|AUS|Right-Handed|Rinderknech A.|FRA|Right-Handed|1.0||-431.0|-10.0|-11.0|-4.0|3.99
Varioussurfaces|Morolli A.|ITA|Right-Handed|Hrazdil J.|CZE|Left-Handed|1.0||-96.0|-1.5|-1.0|5.0|1.4
hard|Svajda T.|ITA|Right-Handed|Escobedo E.|MEX|Right-Handed|0.0|-12.0|377.0|-4.0|0.0|-10.0|0.5500000000000003
Varioussurfaces|Hampe S.|DEU|Right-Handed|Figl M.|ITA|Right-Handed|0.0|5.0|96.0|1.5|1.0|5.0|-1.4
