Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
Varioussurfaces|Falabella L.|ARG|Left-Handed|Biro A.|HUN|Right-Handed|0.0|-3.0|-16.0|3.0|7.0|-2.0|-0.29000000000000004
Varioussurfaces|Bresciani L.|ITA|Right-Handed|Prinoth P.|ITA|Right-Handed|0.0|-5.0|-16.0|-0.5|2.0|-3.0|-5.709999999999999
clay|Hasson J.|ISR|Right-Handed|Canter A.|ITA|Right-Handed|0.0|-2.0|-16.0|-3.5|0.0|-2.0|0.050000000000000044
Varioussurfaces|Wiskandt M.|DEU|Right-Handed|Broska F.|DEU|Right-Handed|1.0||16.0|0.5|-2.0|-2.0|0.29000000000000004
Varioussurfaces|Trinh L.|ITA|Right-Handed|Koaykul K.|THA|Right-Handed|0.0|-2.0|-16.0|-8.5|0.0|-2.0|-0.020000000000000018
Varioussurfaces|Del Olmo T.|VG|Right-Handed|Turino O.|CUB|Right-Handed|0.0|-1.0|-16.0|-0.5|2.0|2.0|0.96
Varioussurfaces|Britto L.|BRA|Right-Handed|Stefani Figlia B.|BRA|Right-Handed|0.0|3.0|-16.0|-7.5|-3.0|4.0|-1.06
Varioussurfaces|Revelli G.|ITA|Right-Handed|Pascual De Zulueta A.|ESP|Right-Handed|0.0|-2.0|-16.0|-0.5|2.0|0.0|-4.72
Varioussurfaces|Cressoni P.|BRA|Right-Handed|Borba J.|PRY|Right-Handed|1.0||16.0|0.5|-2.0|-4.0|1.06
hard|O'Hoisin O.|IRL|Right-Handed|Brymer G.|ITA|Right-Handed|1.0||16.0|12.0|8.0|-2.0|1.7699999999999998
Varioussurfaces|Barsukov N.|DEU|Right-Handed|Steiner M.|DEU|Right-Handed|1.0||16.0|0.5|-2.0|-6.0|4.82
Varioussurfaces|Genov A.|BGR|Left-Handed|Flaherty M.|AUS|Right-Handed|0.0|-1.0|-16.0|-0.5|2.0|-1.0|-2.1
Varioussurfaces|Biro A.|HUN|Right-Handed|Falabella L.|ARG|Left-Handed|1.0||16.0|-3.0|-7.0|2.0|0.29000000000000004
Varioussurfaces|Sklizovic A.|ITA|Right-Handed|Nettles J.|ITA|Right-Handed|1.0||16.0|0.5|-2.0|2.0|6.41
