Surface|pl1|pl1_flag|pl1_hand|pl2|pl2_flag|pl2_hand|Result|DiffProffTime|DiffPts|DiffWeight|DiffHeight|DiffAge|DiffBet
clay|Agarwal R.|IND|Right-Handed|Sinha N.|IND|Right-Handed|1.0||-103.0|5.0|-3.0|3.0|-0.47
clay|Pinto L.|BRA|Right-Handed|Niki T.|JPN|Right-Handed|1.0||96.5|4.0|1.0|-15.0|10.120000000000001
hard|Kokkinakis T.|AUS|Right-Handed|Safiullin R.|RUS|Right-Handed|0.0|3.0|-2.0|9.0|8.0|1.0|-1.7199999999999998
clay|Cungu R.|MNE|Right-Handed|Srbljak G.|FRA|Left-Handed|0.0|2.0|103.0|-7.0|-11.0|0.0|-0.8099999999999998
clay|Knippling P.|BRA|Right-Handed|Flores J.|CRI|Right-Handed|1.0||-103.0|-5.0|-4.0|-7.0|6.76
clay|Bax F.|FRA|Right-Handed|Malla B.|CHL|Right-Handed|1.0||-103.0|-0.5|1.0|-2.0|2.94
clay|Heide G.|BRA|Right-Handed|Rodriguez Rodriguez J.|COL|Right-Handed|0.0|1.0|103.0|0.5|-1.0|2.0|-2.44
clay|Jubb P.|ITA|Right-Handed|Gray A.|FRA|Right-Handed|0.0|0.0|20.0|-4.0|-8.0|-2.0|-1.46
clay|Liutarevich I.|BLR|Right-Handed|Ibragimov D.|RUS|Right-Handed|0.0|6.0|103.0|0.5|-1.0|2.0|0.09999999999999987
clay|Kijametovic A.|ITA|Right-Handed|Balzerani R.|ITA|Right-Handed|0.0|1.0|103.0|-2.5|-2.0|3.0|3.37
clay|Den Heijer G.|NLD|Right-Handed|Wehnelt K.|DEU|Right-Handed|0.0|-1.0|103.0|0.5|-1.0|-1.0|-0.06999999999999984
clay|Ricca G.|ITA|Right-Handed|Brymer G.|ITA|Right-Handed|1.0||-103.0|7.0|-1.0|0.0|1.87
clay|Misolic F.|AUT|Right-Handed|Forejtek J.|CZE|Right-Handed|0.0|1.0|162.0|6.5|3.0|0.0|0.5400000000000003
clay|Thirouin J.|FRA|Right-Handed|Sumizawa D.|JPN|Right-Handed|1.0||-103.0|18.0|13.0|1.0|-1.18
